segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
16,But he didn't pay me no attention either.,601958c0af6453017a0cbbd4,"I was in the Boy Scouts at the time and we was doing the 50-yard dash racing, but we was at the pier marked off and so we was doing the 50-yard dash, there was about 8 or 9 of us, you know going down coming back and going down the third time I caught cramps and I started yelling help but the fellows didnt believe me.",318,10,0.63," Yet, he also ignored my plight.",1.38
17,"And for no reason at all there was another guy, who had just walked up that minute...",601958c0af6453017a0cbbd4,"I was in the Boy Scouts at the time and we was doing the 50-yard dash racing, but we was at the pier marked off and so we was doing the 50-yard dash, there was about 8 or 9 of us, you know going down coming back and going down the third time I caught cramps and I started yelling help but the fellows didnt believe me.",318,10,-0.33," Unexpectedly, another individual, who had arrived just at that moment...",-1.29
18,He just jumped over,601958c0af6453017a0cbbd4,"I was in the Boy Scouts at the time and we was doing the 50-yard dash racing, but we was at the pier marked off and so we was doing the 50-yard dash, there was about 8 or 9 of us, you know going down coming back and going down the third time I caught cramps and I started yelling help but the fellows didnt believe me.",318,10,-0.73, leapt forward,-0.64
19,and grabbed me.,601958c0af6453017a0cbbd4,"I was in the Boy Scouts at the time and we was doing the 50-yard dash racing, but we was at the pier marked off and so we was doing the 50-yard dash, there was about 8 or 9 of us, you know going down coming back and going down the third time I caught cramps and I started yelling help but the fellows didnt believe me.",318,10,-0.26, and rescued me.,0.39
1,"Yeah, I was in the boy scouts at the time.",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,17.68," At that time, I was a member of the boy scouts.",28.9
2,"And we was doing the 50-yard dash,",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,10.18," We were engaged in a 50-yard dash,",12.12
3,"racing,",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,0.02," competing,",2.72
4,"but we was at the pier, marked off,",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,8.91," right at the pier, which was our designated starting point,",13.66
5,and so we was doing the 50-yard dash.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-0.28, where we were sprinting the 50-yard distance.,0.4
6,"There was about 8 or 9 of us, you know, going down, coming back.",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,10.75," There were about eight or nine of us, racing there and back.",7.42
7,"And, going down the third time, I caught cramps",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,5.9," On our third sprint, I suddenly got cramps",5.76
8,"and I started yelling ""Help!"",",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-0.07," and I began to shout ""Help!"",",-0.92
9,"but the fellows didn't believe me, you know.",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-2.12," but my peers didn't take me seriously,",-0.85
10,"They thought I was just trying to catch up, because I was going on or slowing down.",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-1.12, assuming I was merely trying to catch up or that I was falling behind.,-0.29
11,So all of them kept going.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,0.88," Consequently, they all continued running.",0.7
12,They leave me.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-1.13, They left me behind.,-0.52
13,And so I started going down.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-0.29," Consequently, I began to sink.",-0.85
14,Scoutmaster was up there.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,8.9, The Scoutmaster was present.,9.82
15,He was watching me.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,-0.03, He saw what was happening to me.,-1.01
16,But he didn't pay me no attention either.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,3.07," Yet, he also ignored my plight.",7.68
17,"And for no reason at all there was another guy, who had just walked up that minute...",6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,3.79," Unexpectedly, another individual, who had arrived just at that moment...",-0.01
18,He just jumped over,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,0.45, leapt forward,0.86
19,and grabbed me.,6055fdee1debaae78b980e6b,"He was the boy scouts. We were at the pier for the 50 yard dash, About 8 or 9 boys in total. They started running up and down And on the third time he fell. Everybody ignored him - The boys and scoutmaster, Who was also there. Eventually somebody he didn't know saw he was struggling And grabbed him, Pulling him away.",318,11,0.89, and rescued me.,1.14
1,"Yeah, I was in the boy scouts at the time.",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,14.74," At that time, I was a member of the boy scouts.",26.6
2,"And we was doing the 50-yard dash,",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,11.47," We were engaged in a 50-yard dash,",10.81
3,"racing,",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.53," competing,",0.53
4,"but we was at the pier, marked off,",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,10.81," right at the pier, which was our designated starting point,",11.19
5,and so we was doing the 50-yard dash.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.14, where we were sprinting the 50-yard distance.,-0.04
6,"There was about 8 or 9 of us, you know, going down, coming back.",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.04," There were about eight or nine of us, racing there and back.",-3.97
7,"And, going down the third time, I caught cramps",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,4.07," On our third sprint, I suddenly got cramps",10.26
8,"and I started yelling ""Help!"",",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.2," and I began to shout ""Help!"",",1.49
9,"but the fellows didn't believe me, you know.",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,0.88," but my peers didn't take me seriously,",1.46
10,"They thought I was just trying to catch up, because I was going on or slowing down.",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-1.82, assuming I was merely trying to catch up or that I was falling behind.,-0.11
11,So all of them kept going.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.04," Consequently, they all continued running.",-0.57
12,They leave me.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.59, They left me behind.,-1.09
13,And so I started going down.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-0.94," Consequently, I began to sink.",-1.76
14,Scoutmaster was up there.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,7.37, The Scoutmaster was present.,7.75
15,He was watching me.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,-1.11, He saw what was happening to me.,-1.07
16,But he didn't pay me no attention either.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,1.03," Yet, he also ignored my plight.",2.93
17,"And for no reason at all there was another guy, who had just walked up that minute...",6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,3.0," Unexpectedly, another individual, who had arrived just at that moment...",0.61
18,He just jumped over,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,1.33, leapt forward,1.21
19,and grabbed me.,6056487421642ca6fef2f200,"a boy was a scouts on the pier doing the 50meter dash, when he got cramps. everyone thought he was faking, even the scoutmaster. then a man grabbed him.",152,6,1.26, and rescued me.,0.37
1,"Yeah, I was in the boy scouts at the time.",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,9.22," At that time, I was a member of the boy scouts.",25.64
2,"And we was doing the 50-yard dash,",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-1.73," We were engaged in a 50-yard dash,",-4.54
3,"racing,",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,1.47," competing,",-0.52
4,"but we was at the pier, marked off,",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,1.83," right at the pier, which was our designated starting point,",2.04
5,and so we was doing the 50-yard dash.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-1.3, where we were sprinting the 50-yard distance.,-3.04
6,"There was about 8 or 9 of us, you know, going down, coming back.",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.79," There were about eight or nine of us, racing there and back.",-2.57
7,"And, going down the third time, I caught cramps",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,2.6," On our third sprint, I suddenly got cramps",4.89
8,"and I started yelling ""Help!"",",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-1.21," and I began to shout ""Help!"",",0.82
9,"but the fellows didn't believe me, you know.",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-3.21," but my peers didn't take me seriously,",-0.54
10,"They thought I was just trying to catch up, because I was going on or slowing down.",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.76, assuming I was merely trying to catch up or that I was falling behind.,-0.73
11,So all of them kept going.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,0.4," Consequently, they all continued running.",-1.49
12,They leave me.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.2, They left me behind.,0.52
13,And so I started going down.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.57," Consequently, I began to sink.",-0.02
14,Scoutmaster was up there.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,4.46, The Scoutmaster was present.,7.14
15,He was watching me.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.45, He saw what was happening to me.,0.18
16,But he didn't pay me no attention either.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,3.4," Yet, he also ignored my plight.",3.51
17,"And for no reason at all there was another guy, who had just walked up that minute...",605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,3.08," Unexpectedly, another individual, who had arrived just at that moment...",-0.25
18,He just jumped over,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,0.89, leapt forward,-0.55
19,and grabbed me.,605faf46917bfbfb48dcb05a,The story was about a scout who got stuck but his Scoutmaster didn’t give him attention or didn’t help then a stranger came to rescue him.,138,6,-0.38, and rescued me.,1.08
1,"Yeah, I was in the boy scouts at the time.",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,19.4," At that time, I was a member of the boy scouts.",32.07
2,"And we was doing the 50-yard dash,",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,13.57," We were engaged in a 50-yard dash,",21.36
3,"racing,",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-0.36," competing,",-2.42
4,"but we was at the pier, marked off,",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,7.09," right at the pier, which was our designated starting point,",12.75
5,and so we was doing the 50-yard dash.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,0.11, where we were sprinting the 50-yard distance.,-0.02
6,"There was about 8 or 9 of us, you know, going down, coming back.",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-0.45," There were about eight or nine of us, racing there and back.",-5.93
7,"And, going down the third time, I caught cramps",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,9.94," On our third sprint, I suddenly got cramps",12.37
8,"and I started yelling ""Help!"",",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,5.37," and I began to shout ""Help!"",",4.43
9,"but the fellows didn't believe me, you know.",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,2.08," but my peers didn't take me seriously,",1.83
10,"They thought I was just trying to catch up, because I was going on or slowing down.",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-1.39, assuming I was merely trying to catch up or that I was falling behind.,-0.3
11,So all of them kept going.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,0.39," Consequently, they all continued running.",0.06
12,They leave me.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-1.29, They left me behind.,-2.06
13,And so I started going down.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-4.17," Consequently, I began to sink.",-6.97
14,Scoutmaster was up there.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,8.89, The Scoutmaster was present.,10.6
15,He was watching me.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,0.36, He saw what was happening to me.,2.06
16,But he didn't pay me no attention either.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,4.06," Yet, he also ignored my plight.",6.59
17,"And for no reason at all there was another guy, who had just walked up that minute...",606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,5.74," Unexpectedly, another individual, who had arrived just at that moment...",-1.46
18,He just jumped over,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-1.02, leapt forward,-2.23
19,and grabbed me.,606368818e6b621922c84680,"I was in the boy scouts and we were running a 50 yard dash up and down to the pier 3 times, I got the cramps and started yelling but the boys ignored me. The scoutmaster saw me yelling but he ignored me as well and did nothing at that moment a man walking by saw me a helped me.",278,10,-0.38, and rescued me.,0.64
1,"Yeah, I was in the boy scouts at the time.",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,15.68," At that time, I was a member of the boy scouts.",29.03
2,"And we was doing the 50-yard dash,",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,14.73," We were engaged in a 50-yard dash,",17.0
3,"racing,",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,0.59," competing,",0.61
4,"but we was at the pier, marked off,",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-5.11," right at the pier, which was our designated starting point,",-3.46
5,and so we was doing the 50-yard dash.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,0.21, where we were sprinting the 50-yard distance.,-0.46
6,"There was about 8 or 9 of us, you know, going down, coming back.",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.74," There were about eight or nine of us, racing there and back.",-4.06
7,"And, going down the third time, I caught cramps",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,3.04," On our third sprint, I suddenly got cramps",8.18
8,"and I started yelling ""Help!"",",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,4.2," and I began to shout ""Help!"",",2.95
9,"but the fellows didn't believe me, you know.",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,1.64," but my peers didn't take me seriously,",2.61
10,"They thought I was just trying to catch up, because I was going on or slowing down.",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,5.83, assuming I was merely trying to catch up or that I was falling behind.,7.81
11,So all of them kept going.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,0.97," Consequently, they all continued running.",-0.08
12,They leave me.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.21, They left me behind.,-0.35
13,And so I started going down.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-1.98," Consequently, I began to sink.",-0.4
14,Scoutmaster was up there.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,0.83, The Scoutmaster was present.,-0.67
15,He was watching me.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.59, He saw what was happening to me.,-0.08
16,But he didn't pay me no attention either.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,3.34," Yet, he also ignored my plight.",2.35
17,"And for no reason at all there was another guy, who had just walked up that minute...",60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.16," Unexpectedly, another individual, who had arrived just at that moment...",-1.71
18,He just jumped over,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.8, leapt forward,-0.95
19,and grabbed me.,60670ac0fc7e169231369ab1,"There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up.",272,9,-0.61, and rescued me.,-0.02
