recall_id,sum,mbits_to_chars,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
5fff11332f30d263176fa57f,208.53,0.33,"In my rookie year the chief was a veteran. He had a daughter. I was a fitness enthusiast. She had a thing for me. But boy could she talk. The chief scolded her for her attention towards me. One day she messaged about running away. The chief came to my house angry, i managed to talk him down and said look lets go to where she was last seen. We went to the park and found her scarf. Then went to the police station and she was there reading a book. She hadn't run away at all. The deputy chief, frank mitchell, told me to transfer away as the old man never forgets these things. So i did transfer and that was the end of my rookie year.",28.03,-8.39,2.13,6.97,13.42,4.59,-1.57,3.93,2.6,0.82,0.89,23.53,5.42,-0.31,7.18,9.29,6.76,0.32,3.47,16.85,3.67,0.25,-0.61,4.68,9.0,4.35,3.58,47.12,0.47,-0.17,-1.11,11.37
5c71ca9bf6c9fe00013ef0b5,215.21,0.19,"It was my rookie year at a Police Station. The captain there was a veteran and had received commendations for bravery and for capturing a criminal. His daughter liked me. I was a fitness fanatic. But I didn't like her. She talked far too much. One day she left me a message saying that she was going to run away. As her father (my boss) was always telling her off about her infatuation with me. Her father came to my apartment that evening. And was very intimidating. But I was able to calm him down. And suggested that we team up and look for her. He agreed with this. And we started searching at a point where her scarf had been discovered. We were unsuccessful. I encouraged him to keep looking. And we headed back to the Police Station. His daughter was in there, sitting in a chair, with a book in her hand. Although that situation was resolved. I was soon warned by her father's Deputy that my boss wouldn't forget this. And would likely blame me for the situation. He (the deputy) suggested that I transfer away from that Station. I took his advice. And did so. And concluded my rookie year at another Station.",21.07,3.32,5.63,5.61,11.67,4.76,-0.52,9.36,0.39,0.56,-0.52,34.99,9.53,6.15,7.01,10.82,3.7,0.27,4.03,23.6,1.38,3.88,1.39,1.42,14.06,-1.31,9.64,16.06,0.71,-0.21,-2.45,9.21
637a107251feecf07028be82,222.29,0.3,"I joined the police as a rookie. My chief was a veteran and had won awards. I was a fitness enthusiast at the time and his daughter was interested in me. I did not like her as she was a chatterbox. One day she went missing and the chief came to my apartment to confront me. I decided to strategise and said we could go and look for her and if we couldn't find her he could do what he wanted. This seemed to placate him. We went to where her scarf was found but she was not there. We looked further down but no sign of her. Back in the police station she was sat there reading a book. One of my colleagues, Frank Mitchell said to me I should look to go elsewhere as the chief never forgot anything. I did leave. That was my first year as a rookie.",27.04,-3.15,5.73,5.71,13.19,6.79,-1.69,10.82,0.94,2.43,-0.36,7.86,8.88,1.88,1.76,11.47,15.95,6.33,3.49,23.05,7.73,4.94,2.55,4.12,10.23,-1.57,2.41,36.88,1.58,-0.76,-1.71,7.77
60a65fa78c5f119da5e887e6,231.56,0.29,"Back then when I was a rookie, we had a veteran in our department who had caught a notorious criminal. I was a fitness enthusiast and this veteran had a daughter who took a liking to me. She was charming but the moment she opened her mouth she was a chatterbox boy she could talk. I could not handle her talking. One day the veteran came to look for me and said she was missing because he had scolded her about me. I suggest we go look for her and if we didn't find her he could do whatever he saw fit. I was strategizing. We went to the park where her scarf was found but she was not there. We found her at the police station where she was reading a book. I went home and deputy Frank Miller came to see me and said I better move because the old man never forgets. So I moved. Those were my rookie days.",22.6,8.16,-1.03,6.3,12.91,4.46,-2.31,10.68,12.25,3.26,2.62,19.98,5.42,0.85,1.33,11.58,18.2,11.88,3.04,22.09,1.68,1.08,-3.09,6.29,9.39,-1.0,2.75,37.23,0.6,-0.13,-1.12,3.61
610d1cf3c7b4411f1643e501,266.5,0.26,"This is a story about a rookie police officer who had just gotten onto the force. The Chief was an veteran at his job and had just caught a notorious criminal or had been awarded for bravery. But the chief had a young daughter and the rookie police officer was a fitness enthusiast. It seemed like the chief's daughter was trying to impress the rookie. He never observed it. The truth was that he was never fond of her because she was a charming girl until she opened her mouth. She had no manners. One day, the daughter ran away from home. And so the Chief, with an angry look on his face and her scarf went to the rookie police officer to ask for help to find her. Although the rookie said if they couldn't find her, he could go and do whatever he thinks is right. (The chief that is) They could not find her. On the way back, they found her at the Police station, reading a book. That was the day. However that evening, the deputy Frank Mitchell told the rookie that he better transfer as the Chief doesn't forget anything. And so he did.",28.82,8.71,17.77,13.2,14.82,18.2,16.1,22.0,24.9,-3.59,-3.05,1.59,2.89,1.4,-1.25,7.65,18.89,-0.44,0.28,1.81,2.86,4.92,0.31,3.5,9.14,-2.25,4.05,52.63,2.3,0.03,-1.61,-0.08
60603496c9a3d83273a11297,277.4,0.42,"Back in the day when I was a rookie in the police force. The chief was a veteran. He had caught a notorious criminal. But he had a younger daughter. In the early days, I was a fitness enthusiast. I wasn't fond of her because she was a charming girl until she opened her mouth. She could talk. One day she left a note saying she was running away because he was always scolding her about me. He came to my apartment intimidating look on his face. I propose we look for her. He accepted my offer. They found her scarf near a park. At the police station, she was sitting on the chair. She didn't run away. He said I better transfer and leave. I did transfer and leave.",41.67,10.33,0.11,13.38,15.92,2.32,-1.48,16.53,23.07,1.46,1.39,43.03,11.58,13.13,0.19,11.9,1.87,0.13,8.79,24.61,2.25,-0.26,0.48,4.61,9.22,5.94,1.13,12.07,1.27,-0.33,2.19,-1.1
5b3f93fc1388aa0001a80aaf,285.79,0.29,"When I was a rookie police officer the chief was a veteran. He had caught an important criminal and won an award. Back then I was a fitness enthusiast. He had a daughter who showed an interest in me but I hadn't noticed. She was a charming girl until she opened her mouth. She was a chatterbox. Goodness she could talk. One day she had left a note saying she was going to run away because he was always scolding her. He came to my apartment big intimidating look on his face. I said I would help to look for her but then he could do what he feels is right. I was strategizing. We looked where we thought she would go, by the park and found her scarf. But then we couldn't find a trace. We turned and she was in the police station reading a book. She hadn't run away. Another officer told me you had better transfer because he never forgets anything once he has it in his mind, When I was a rookie police officer the chief was a veteran. He had caught an important criminal",33.68,8.78,1.23,4.82,13.86,4.28,2.55,7.5,18.97,4.68,11.88,30.04,11.02,19.14,0.84,11.06,12.16,14.4,1.99,15.58,4.61,3.43,-0.31,7.13,9.36,7.27,0.62,28.86,-2.37,-0.04,-0.4,-0.83
5ef4ceca768a610b600ee1fb,285.84,0.3,"Back in the days when I as a rookie on the police force, I had a commander. He was a veteran. He had caught a notorious criminal. He had a daughter. I thought she was into me because I was into fitness. I never observed it. I wasn't much fond of her because she was a chatterbox. She wanted to run away because her dad always scolded her. Then she did. The commander came to my house with a cold look in his eyes. He wanted to know what happened to his daughter. ""Lets go look for her"", I said. I was strategizing. So, we went to the park where her scarf was found. Then, it led back to a police station, where she was sitting with a book. She had never run away, and that solved the problem for that day. That evening, a supervisor on the force, Frank Mitchell, said to me, ""You need to transfer, once that old man gets something in his head it never leaves"". So I did it. I transferred. And that was the end of the story from my days as a rookie on the force.",32.53,8.6,1.27,7.85,11.38,7.85,12.82,19.75,0.58,3.93,-1.62,18.14,5.43,5.01,0.4,10.63,2.18,12.09,3.61,24.24,1.53,-2.56,-1.64,7.86,11.71,4.83,15.09,57.2,2.6,1.77,-2.8,3.58
608030a41cd2a2d7cabbba49,374.89,0.35,"In my first year, I was a rookie. The detective was a veteran. He had caught a notorious criminal- or he was awarded for bravery. He had a daughter. She was a fitness instructor. She seemed to have liked me - I never observed it. I did not like for because she was - She was charming until she opened her mouth. She was a chatterbox. one day she left me a note saying she was running away because he was always scolding at her about me. He came furious to my apartment - with an intimidating look. I managed to calm him down. I said ""Well we'll go look for her and if we can't find her - You can do whatever you think is right"". I was strategizing. We followed a trail of her scarf they found - near a park. She was not there - We searched a bit further but didn't find her. It was at the police station - She was sitting on a chair with a book in her hand. She didnt ran away. the Deputy officer, Fischer said "" You should resign and leave, that man never forgets anything once he has it in his mind"". So i resigned. and left. and that was the end of my year as a rookie.",22.79,8.74,16.3,7.07,0.66,5.63,12.65,16.9,24.91,6.37,-1.97,40.51,9.64,8.97,9.75,23.31,20.45,15.32,1.14,28.6,5.42,4.35,-2.22,7.89,18.84,6.33,-0.99,42.57,0.82,-0.29,4.9,9.53
5f9e93bb62e24043c32378d7,661.67,0.51,"Back in the days when I was a rookie in the police force, the Chief was a veteran. He had caught a notorious criminal or had been awarded for bravery. But he had a young daughter. And in those days I was a fitness enthusiast and it seemed she was trying to impress me, I had never observed it. Truth is I wasn't very fond of them because they were. She was a charming girl until she started to speak. She was a chatterbox. And could she talk. Then she left a message one day saying that she was going to run away, because she was unhappy about me. He arrived at my apartment. A big intimidating look on his face. I managed to calm him down and suggested that ""we'll search for her and if we can't locate her well you can do whatever you think is needed"" I was strategizing. So he accepted my offer. And we went to where they found her scarf near a park and we traced it down a little more and we couldn't locate her. And returned it was a police station, she was sitting on a chair with a book in her hands. She hadn't run away, nevertheless that resolved the issue that day. That evening the deputy Mitchell said "" you better transfer and leave because that old man never forgets anything once gets it in his mind"" And so I did, I transferred and left. That was the end of my rookie year.",49.02,11.56,22.08,20.07,23.38,25.13,15.33,32.63,26.37,7.05,0.88,38.03,17.66,18.26,10.33,21.07,29.67,17.53,14.67,37.56,22.83,10.65,9.29,16.69,26.58,8.42,29.65,77.11,3.48,0.64,4.13,13.92
60ff2de87f8a6665bcff2144,880.33,0.66,"Back in the days when I was a rookie in the police force, the Chief was a veteran. He had caught a notorious criminal – or had been awarded for bravery. But he had – a young daughter. And in those days I was a fitness enthusiast. And it seemed she was trying to impress me. I never observed it. Truth is I wasn't very fond of her because she was – She was a charming girl until she opened her mouth. She was a chatterbox. Goodness, she could talk. Then she left a message one day saying she was going to run away because he was always scolding her about me. He arrived at my apartment. Big intimidating look on his face. I managed to calm him down. and proposed “Well we'll search for her and if we can't locate her well you can – do whatever you think is right.” I was strategizing. So he accepted my offer. And we went to where they found her scarf – near a park. and we traced down a little more and we couldn't locate her. And returned – it was a police station – she was sitting on a chair with a book in her hands. She hadn't run away. But – nevertheless – that resolved the issue for that day. But that evening the deputy, Frank Mitchell, said “You better transfer and leave because that old man never forgets anything once he gets it into his mind.” And I did. I transferred. and left. That was the end of my rookie year.",50.08,20.95,23.25,30.46,25.56,28.12,19.81,38.09,34.64,7.89,16.95,64.43,19.08,22.33,11.85,43.98,45.66,18.45,15.42,44.42,31.64,12.25,10.28,22.32,27.41,9.72,43.73,108.95,6.76,3.49,7.8,14.56
