recall_id,clause_id,clause_text,rephrased_text
60a3cb60b3e2bdb82a865197,20,and within a year he was walking independently again.,and was able to walk by himself within a year's time.
60a3cb60b3e2bdb82a865197,21,Since then his father had been enjoying his good health,"Ever since, his father has been relishing his robust health"
60a3cb60b3e2bdb82a865197,22,well into his seventies.,continuing well into his seventies.
60a520c051c98eb480c2811f,1,The story is about a person,This tale revolves around an individual
60a520c051c98eb480c2811f,2,"who had just moved into an apartment,","who had recently settled into a new flat,"
60a520c051c98eb480c2811f,3,was 21 years old,at the age of 21
60a520c051c98eb480c2811f,4,and working as a graphic designer.,employed in the field of graphic design.
60a520c051c98eb480c2811f,5,The person`s father was just recovering from a surgery,This individual's father was in the midst of recuperating from an operation
60a520c051c98eb480c2811f,6,and was not able to walk on their own.,and was incapable of walking independently.
60a520c051c98eb480c2811f,7,There was nobody at home to take care of him,No one was present to look after him at the residence
60a520c051c98eb480c2811f,8,except an elderly lady neighbour in her sixties.,save for a neighboring woman in her sixties.
60a520c051c98eb480c2811f,9,The sister was away in college.,The individual's sister was attending university elsewhere.
60a520c051c98eb480c2811f,10,One day while the person was at work,On a certain day while at their job
60a520c051c98eb480c2811f,11,they felt a voice telling them to go to a nearby park,a voice seemed to urge them to visit a park close by
60a520c051c98eb480c2811f,12,and pray for the father,to offer prayers for their father
60a520c051c98eb480c2811f,13,and he would surely recover.,with the assurance that he would recover fully.
60a520c051c98eb480c2811f,14,The feeling came again,The impulse struck once more
60a520c051c98eb480c2811f,15,and during lunch,during their lunch break
60a520c051c98eb480c2811f,16,and they left the office to go to the park.,prompting them to depart from their workplace to the park.
60a520c051c98eb480c2811f,17,They saw a bench,Upon sighting a park bench
60a520c051c98eb480c2811f,18,"and again the voice came back,","the voice echoed again,"
60a520c051c98eb480c2811f,19,they began deliberating in their mind,prompting them to ponder internally
60a520c051c98eb480c2811f,20,on how they had heard such stories,about having heard similar accounts
60a520c051c98eb480c2811f,21,and how there was no loss in trying.,and considering there was nothing to lose by trying.
60a520c051c98eb480c2811f,22,They were ten minutes walk from their office.,Their office was a ten-minute stroll away.
60a520c051c98eb480c2811f,23,They walked and sat below an oak tree,"They proceeded to walk and positioned themselves beneath an oak,"
60a520c051c98eb480c2811f,24,and looked up,gazing skyward
60a520c051c98eb480c2811f,25,and prayed for the father's recovery.,to solicit the father’s healing.
60a520c051c98eb480c2811f,26,The person walked back to the office,The individual made their way back to work
60a520c051c98eb480c2811f,27,and immediately the father called,when suddenly the father phoned
60a520c051c98eb480c2811f,28,and told them they had taken a few steps with their walker–he was unable to do so before.,"informing them that he had managed a few steps with his walker, a feat previously unachievable."
60a520c051c98eb480c2811f,29,The person was happy that indeed God had answered their prayer.,"The individual was overjoyed, convinced that their prayers had been heeded by God."
60a520c051c98eb480c2811f,30,When the person went home,Upon returning home
60a520c051c98eb480c2811f,31,they found their father standing in the living room.,they were greeted by their father standing in the lounge.
60a520c051c98eb480c2811f,32,After some months the father had fully recovered,"Several months later, the father was completely healed"
60a520c051c98eb480c2811f,33,and could walk on his own again.,and regained his ability to walk unassisted.
60a520c051c98eb480c2811f,34,It had been seven years since the story happened.,It has been seven years since these events transpired.
60a6bc4f4cb533e7e0867aab,1,I lived in a small department near the city,I resided in a modest apartment close to the urban center
60a6bc4f4cb533e7e0867aab,2,"when I got my first job,","upon securing my initial employment,"
60a6bc4f4cb533e7e0867aab,3,"my father had been unable to move without assistance for about 8 months,","my dad had been incapacitated, requiring help for roughly eight months,"
60a6bc4f4cb533e7e0867aab,4,he got assistance from a nice lady neighbor in her sixties.,receiving aid from a kind elderly woman living nearby.
60a6bc4f4cb533e7e0867aab,5,One day I got a feeling,"Suddenly, an intuition struck me"
60a6bc4f4cb533e7e0867aab,6,"if I prayed for my father at park which was 10 minutes from my office,","that if I offered prayers for my dad at a park a brief 10-minute journey from my workplace,"
60a6bc4f4cb533e7e0867aab,7,he would be better,he might experience improvement
60a6bc4f4cb533e7e0867aab,8,so I looked around the office,so I glanced around my workspace
60a6bc4f4cb533e7e0867aab,9,and saw no one around,and noticed it was empty
60a6bc4f4cb533e7e0867aab,10,so I went to the park,prompting me to head to the park
60a6bc4f4cb533e7e0867aab,11,and got that feeling again,where the sensation washed over me once more
60a6bc4f4cb533e7e0867aab,12,so I looked around,prompting me to survey the surroundings
60a6bc4f4cb533e7e0867aab,13,and found a bench,until I spotted a bench
60a6bc4f4cb533e7e0867aab,14,and set and closed my eyes,"and settled down, shutting my eyes"
60a6bc4f4cb533e7e0867aab,15,and prayed under an oak tree,to offer prayers beneath the branches of an oak
60a6bc4f4cb533e7e0867aab,16,that my father got better.,wishing for my father's recovery.
60a6bc4f4cb533e7e0867aab,17,When I came back to the office,Upon my return to the office
60a6bc4f4cb533e7e0867aab,18,I received a call from my father,a call from my dad greeted me
60a6bc4f4cb533e7e0867aab,19,saying he just took a few steps without any assistance,informing me he had managed a few unassisted steps
60a6bc4f4cb533e7e0867aab,20,and he hadn't been able to do that,something he'd been unable to achieve before
60a6bc4f4cb533e7e0867aab,21,so I took it as a sign,leading me to interpret this as a sign
60a6bc4f4cb533e7e0867aab,22,that my prayer was heard.,that my supplications had been acknowledged.
60a7ac27f10784b94cec23df,1,When She was 21,"At the age of 21,"
60a7ac27f10784b94cec23df,2,and lived in a small city,"she resided in a quaint town,"
60a7ac27f10784b94cec23df,3,and had just started working.,having recently embarked on her career.
60a7ac27f10784b94cec23df,4,Her father was in a wheel chair for about 8 months.,Her father had been confined to a wheelchair for eight months.
60a7ac27f10784b94cec23df,5,"She had hoped that he would recovery,","She harbored hopes for his recuperation,"
60a7ac27f10784b94cec23df,6,there was no one to stay with him,"with no one available to accompany him,"
60a7ac27f10784b94cec23df,7,as her sister was in college,"since her sibling was attending university,"
60a7ac27f10784b94cec23df,8,and ther had a Neighbour,"and they had a neighbor,"
60a7ac27f10784b94cec23df,9,she was a lady in her sixties.,a woman in her sixtieth decade.
60a7ac27f10784b94cec23df,10,She went to work,"She departed for her job,"
60a7ac27f10784b94cec23df,11,and she suddenly heard a voice telling her to pray for her fathers recovery,"when suddenly a voice urged her to pray for her father's healing,"
60a7ac27f10784b94cec23df,12,but she ignored it,"yet she dismissed the thought,"
60a7ac27f10784b94cec23df,13,she then went to a park,"later she visited a local park,"
60a7ac27f10784b94cec23df,14,and heard the same voice to pray for her fathers recovery,"and the same voice implored her to pray for her father's health,"
60a7ac27f10784b94cec23df,15,but there was no one around.,even though she was alone.
60a7ac27f10784b94cec23df,16,She had been raised to believe that prayers work,"Raised with the belief in the power of prayer,"
60a7ac27f10784b94cec23df,17,so she decided to pray for her fathers recovery,"she chose to offer prayers for her father's health,"
60a7ac27f10784b94cec23df,18,and a few minutes later her father called,"and shortly after, her father phoned her,"
60a7ac27f10784b94cec23df,19,and told her that he was able to take a few steps with his walker.,informing her that he managed to walk a few paces with his walker.
60a7ac27f10784b94cec23df,20,She went home immediately,"She returned home at once,"
60a7ac27f10784b94cec23df,21,and she saw him walking with his walker.,and witnessed him ambulating with his walker.
60a7ac27f10784b94cec23df,22,This was the start to his recovery.,This marked the beginning of his recuperation.
60a7ac27f10784b94cec23df,23,It now been six years,"Six years have since passed,"
60a7ac27f10784b94cec23df,24,and he is now able to walk in his seventies.,and he now walks independently in his seventies.
60a8b2592eb0a75a134b89f3,1,I was twenty-one years old,"At the age of twenty-one,"
60a8b2592eb0a75a134b89f3,2,and living in an apartment.,I resided in a flat.
60a8b2592eb0a75a134b89f3,3,I was working in an office nearby,"My job was close by in an office building,"
60a8b2592eb0a75a134b89f3,4,as a graphic designer.,working as a visual communicator.
60a8b2592eb0a75a134b89f3,5,My father was bound to a wheelchair,My dad used a wheelchair for mobility
60a8b2592eb0a75a134b89f3,6,because of an accident,"due to a mishap,"
60a8b2592eb0a75a134b89f3,7,"and only had a next door neighbor,","with only the woman next door,"
60a8b2592eb0a75a134b89f3,8,a lady in her sixties,"who was in her sixties,"
60a8b2592eb0a75a134b89f3,9,to help,for assistance
60a8b2592eb0a75a134b89f3,10,and keep him company during the day.,and to provide him with companionship throughout the day.
60a8b2592eb0a75a134b89f3,11,My younger sister was away for college,"My sister, younger than me, was at university"
60a8b2592eb0a75a134b89f3,12,so there was no one else.,leaving no one else behind.
60a8b2592eb0a75a134b89f3,13,"One day at work during lunch,","Once, while on a lunch break at my job,"
60a8b2592eb0a75a134b89f3,14,I had a feeling,I experienced a sensation
60a8b2592eb0a75a134b89f3,15,where someone told me,as if someone was instructing me
60a8b2592eb0a75a134b89f3,16,I should go to a nearby park,to visit a park close by
60a8b2592eb0a75a134b89f3,17,to pray for my father's recovery,to offer prayers for my dad's health improvement
60a8b2592eb0a75a134b89f3,18,as it would help him actually recover.,believing it would truly aid his healing.
60a8b2592eb0a75a134b89f3,19,No one was around,"With no one in sight,"
60a8b2592eb0a75a134b89f3,20,so I had been confused.,the feeling left me puzzled.
60a91a7fbccaa6f7ea138a1c,1,A lady in her early 20s working as a graphic designer,"A young woman in her twenties, employed as a graphic artist,"
60a91a7fbccaa6f7ea138a1c,2,had a dad who just got out of surgery.,had a father who had recently undergone surgery.
60a91a7fbccaa6f7ea138a1c,3,His dad was unable to walk,"Her father was incapacitated,"
60a91a7fbccaa6f7ea138a1c,4,as he was using a wheelchair.,relying on a wheelchair for mobility.
60a91a7fbccaa6f7ea138a1c,5,His dad had a helper,"A caregiver was assisting her father,"
60a91a7fbccaa6f7ea138a1c,6,who was taking care of him.,providing the necessary support for him.
60a91a7fbccaa6f7ea138a1c,7,"One day when the lady was at work,","While the woman was at her job one day,"
60a91a7fbccaa6f7ea138a1c,8,had this feeling which required her to go out of the office to the park,she felt an urge that led her to leave the office for the park
60a91a7fbccaa6f7ea138a1c,9,to pray for his dad,"to offer prayers for her father's recovery,"
60a91a7fbccaa6f7ea138a1c,10,"so, he can walk.",hoping that he would regain the ability to walk.
60a91a7fbccaa6f7ea138a1c,11,"At lunch, she did just that,","During her lunch break, she did exactly that,"
60a91a7fbccaa6f7ea138a1c,12,"prayed under an oak tree after,","offering prayers beneath a sturdy oak tree,"
60a91a7fbccaa6f7ea138a1c,13,to ask God to regain her father's independence to walk.,pleading with God for her dad to reclaim his ability to walk independently.
60a91a7fbccaa6f7ea138a1c,14,"After a few minutes whilst at work,","A short time later, while still at her workplace,"
60a91a7fbccaa6f7ea138a1c,15,she received a call from her dad,her father called her
60a91a7fbccaa6f7ea138a1c,16,"that, he just took his first step with his walker",to announce that he had managed to take his initial steps using his walker
60a91a7fbccaa6f7ea138a1c,17,and she couldn't believe it,"and she was astounded by the news,"
60a91a7fbccaa6f7ea138a1c,18,and was very excited.,overwhelmed with excitement.
60a91a7fbccaa6f7ea138a1c,19,"When she got home,","Upon her return home,"
60a91a7fbccaa6f7ea138a1c,20,she saw his dad with the walker,she witnessed her father standing with the walker
60a91a7fbccaa6f7ea138a1c,21,and she thanked God.,and she expressed her gratitude to God.
60ae4da634a208d74ae7776b,1,I will share a story,I'll recount a tale
60ae4da634a208d74ae7776b,2,when I was 21 years old.,from when I turned 21.
60ae4da634a208d74ae7776b,3,I lived in a small apartment,My residence was a modest flat
60ae4da634a208d74ae7776b,4,close to the city.,situated near the urban center.
60ae4da634a208d74ae7776b,5,I had just started a new job,I had recently embarked on a new career
60ae4da634a208d74ae7776b,6,as a graphic designer.,in the field of graphic design.
60ae4da634a208d74ae7776b,7,My father was recovering from surgery,My dad was recuperating from an operation
60ae4da634a208d74ae7776b,8,had not been out of the house for a few months,and hadn't left the house for several months
60ae4da634a208d74ae7776b,9,as he was in a wheelchair.,since he required the use of a wheelchair.
60ae4da634a208d74ae7776b,10,There was a kind neighbor with him at home,A benevolent neighbor was with him at the residence
60ae4da634a208d74ae7776b,11,whos in her 60s.,who was in her sixties.
60ae4da634a208d74ae7776b,12,My young sister was away at college,My younger sister was attending university
60ae4da634a208d74ae7776b,13,so it was just my dad and the neighbor at home during the day.,leaving just my father and the neighbor at the house during daylight hours.
60ae4da634a208d74ae7776b,14,One day I got this feeling,"One particular day, I experienced an intuition"
60ae4da634a208d74ae7776b,15,whilst I was at work,while I was at my workplace
60ae4da634a208d74ae7776b,16,that I needed to go to the near by park in my lunch break,that I should visit the nearby park on my lunch hour
60ae4da634a208d74ae7776b,17,and pray for my fathers recovery.,to offer prayers for my dad's healing.
60ae4da634a208d74ae7776b,18,I went to the park in my lunch break,"During my lunchtime, I headed to the park"
60ae4da634a208d74ae7776b,19,and there was nobody around me,and found myself alone
60ae4da634a208d74ae7776b,20,so I closed my eyes and prayed.,so I shut my eyes and offered a prayer.
60ae4da634a208d74ae7776b,21,I told myself that it doesnt hurt to try and pray.,I convinced myself that attempting to pray couldn't hurt.
60ae4da634a208d74ae7776b,22,I prayed and asked God to help my father recover and enjoy life.,"I prayed, requesting divine assistance for my dad's recovery and his enjoyment of life."
60ae4da634a208d74ae7776b,23,I went back to work,After returning to my job
60ae4da634a208d74ae7776b,24,and received a text message from my father saying that he took a few steps.,I got a text from my dad announcing he had managed a few steps.
60ae4da634a208d74ae7776b,25,I could not believe it.,It was beyond my belief.
60ae4da634a208d74ae7776b,26,I rushed home after work,I hurried back to my place after finishing work
60ae4da634a208d74ae7776b,27,and saw my father standing in the living room with his walker.,and witnessed my dad upright in the lounge with his walking aid.
60ae4da634a208d74ae7776b,28,He took small steps,He moved with tentative steps
60ae4da634a208d74ae7776b,29,and continued to recover from there.,and his recuperation progressed from that point.
60ae4da634a208d74ae7776b,30,Its been 6 or 7 years,It's been around six or seven years since then
60b7d851f18e424aa48f30a0,1,The story is about a young lady,This tale revolves around a young woman
60b7d851f18e424aa48f30a0,2,"who was working far from home,","who found herself employed a great distance from her family home,"
60b7d851f18e424aa48f30a0,3,she had to leave her ailing father,compelled to depart from her sickly father
60b7d851f18e424aa48f30a0,4,who was not able to do anything for himself,who was completely dependent on others for care
60b7d851f18e424aa48f30a0,5,"nor walk for about eight months,","unable to take a single step for nearly eight months,"
60b7d851f18e424aa48f30a0,6,since nobody in the family could help out during the day,as there was no one in the household available to assist during daylight hours
60b7d851f18e424aa48f30a0,7,"their neighbour who is a lady was the one who helped her dad,","except for a female neighbour who tended to her father's needs,"
60b7d851f18e424aa48f30a0,8,she says that one day while in her office,she recounts that on a particular day at her workplace
60b7d851f18e424aa48f30a0,9,she had a urge that she should pray,she felt a strong compulsion to offer a prayer
60b7d851f18e424aa48f30a0,10,"maybe some miracle would happen,","in hopes that a wonder might occur,"
60b7d851f18e424aa48f30a0,11,she then went to the park,prompting her to make her way to the nearby park
60b7d851f18e424aa48f30a0,12,which was not too far from her office,which was a short distance from where she worked
60b7d851f18e424aa48f30a0,13,and sat on a bench,and she took a seat on one of the benches
60b7d851f18e424aa48f30a0,14,that feeling came back again,when the sensation overwhelmed her once more
60b7d851f18e424aa48f30a0,15,and with faith she started praying silently,and she began to pray quietly with conviction
60b7d851f18e424aa48f30a0,16,then went back to work,before returning to her job
60b7d851f18e424aa48f30a0,17,which was when she received a call from her dad,at which point she got a phone call from her father
60b7d851f18e424aa48f30a0,18,that he had taken his first step with his walker,informing her that he had managed to take his initial steps using his walker
60b7d851f18e424aa48f30a0,19,she was so happy,"overwhelmed with joy,"
60b7d851f18e424aa48f30a0,20,that she went back home,she made her way back to her family residence
60b7d851f18e424aa48f30a0,21,when she got there her dad was standing in the kitchen,"upon arrival, she found her father upright in the kitchen"
60b7d851f18e424aa48f30a0,22,"and that was when she believed that maybe her prayers,","and it was at that moment she started to think that perhaps her prayers had been answered,"
60b7d851f18e424aa48f30a0,23,it's been 7 years since that incident,it has been seven years since that eventful day
60b7d851f18e424aa48f30a0,24,and her dad is walking on his own.,and now her father ambulates independently.
60bc8694c10f8519a26ec749,1,This lady was 21 years old,The woman was twenty-one years of age
60bc8694c10f8519a26ec749,2,and her dad recently had surgery.,and her father had undergone a recent operation.
60bc8694c10f8519a26ec749,3,"During the day while she was working,","While she spent her time at work,"
60bc8694c10f8519a26ec749,4,her neighbor would help to look after her dad during the day.,a neighbor would assist in caring for her father throughout the day.
60bc8694c10f8519a26ec749,5,One day at work,On a particular day at her job
60bc8694c10f8519a26ec749,6,she had this strong urge to go to the park,she felt a compelling need to visit the park
60bc8694c10f8519a26ec749,7,and pray for her dad's healing.,to offer prayers for her father's recovery.
60bc8694c10f8519a26ec749,8,"So she went to the park,","Thus, she made her way to the park,"
60bc8694c10f8519a26ec749,9,sat at a bench under an oak tree,settled on a bench beneath a towering oak
60bc8694c10f8519a26ec749,10,and prayed a little prayer asking God to heal her dad.,and offered a heartfelt plea to God for her father's health.
60bc8694c10f8519a26ec749,11,When she got back to the office,Upon her return to the workplace
60bc8694c10f8519a26ec749,12,her dad sent her a message saying that he walked a few steps with the walker by himself.,she received a text from her dad stating he had managed to take a few steps using his walker on his own.
60bc8694c10f8519a26ec749,13,It took him a year to recover fully,His journey to full recovery spanned a year
60bc8694c10f8519a26ec749,14,"and 6/7 years later he is walking without any assistance,","and now, six to seven years later, he ambulates independently,"
60bc8694c10f8519a26ec749,15,living his best life.,enjoying the pinnacle of his life.
60c4c5e3253d7f15de0bc71a,1,I live in an apartment with my father,My residence is a flat where I stay with my dad
60c4c5e3253d7f15de0bc71a,2,who is suffering from cancer.,who is battling cancer.
60c4c5e3253d7f15de0bc71a,3,He is currently being taken care of by my neighbor,"Currently, my neighbor is the one providing care for him"
60c4c5e3253d7f15de0bc71a,4,who is 60 years old.,who has reached the age of 60.
60c4c5e3253d7f15de0bc71a,5,I also have a sister.,There's also a sister in my family.
60c4c5e3253d7f15de0bc71a,6,My neighbor encouraged me to pray for my father,"The neighbor next door has been supportive, urging me to offer prayers for my dad"
60c4c5e3253d7f15de0bc71a,7,and that God does miracles.,believing firmly in the power of divine intervention.
60c4c5e3253d7f15de0bc71a,8,I was at work when I wanted to pray.,"While at my job, the urge to pray came over me."
60c4c5e3253d7f15de0bc71a,9,I looked around the office,I scanned the workplace
60c4c5e3253d7f15de0bc71a,10,and saw no one was around,and noticed it was empty
60c4c5e3253d7f15de0bc71a,11,and decided to go out.,which led me to step outside.
60c4c5e3253d7f15de0bc71a,12,When I was out I closed my eyes,"Outside, I shut my eyes for a moment"
60c4c5e3253d7f15de0bc71a,13,and when I opened them no one was around.,"and upon reopening them, I found myself alone."
60c4c5e3253d7f15de0bc71a,14,I then decided to take a 10 minute walk to,"Feeling compelled, I chose to embark on a brief walk lasting 10 minutes"
60d1a0e2551b5660575cdd64,1,"The person was 21 years old,","At the age of 21,"
60d1a0e2551b5660575cdd64,2,"living in an apartment close to the city,","the individual resided in an apartment near the urban center,"
60d1a0e2551b5660575cdd64,3,he had just started his first job as a graphic designer.,having recently embarked on his inaugural role as a graphic designer.
60d1a0e2551b5660575cdd64,4,His father was in a wheelchair recovering from surgery,His dad was utilizing a wheelchair while recuperating from an operation
60d1a0e2551b5660575cdd64,5,and had been mainly housebound for 8 months.,and had been confined to his home for the past eight months.
60d1a0e2551b5660575cdd64,6,The father was generally alone apart from the neighbour,"Except for the neighbor's company, the father was usually by himself"
60d1a0e2551b5660575cdd64,7,as the persons younger sister was away at college.,since the person's younger sibling was studying at a university.
60d1a0e2551b5660575cdd64,8,One day whilst at work the person had a strange feeling,"One particular day at his job, the individual experienced an unusual intuition"
60d1a0e2551b5660575cdd64,9,telling him to go to a nearby park at lunch,urging him to visit a park close by during his lunch break
60d1a0e2551b5660575cdd64,10,"in order to pray for his father,","to offer prayers for his dad's well-being,"
60d1a0e2551b5660575cdd64,11,it was quiet at work,"the workplace was serene at the time,"
60d1a0e2551b5660575cdd64,12,so he went to the park,"prompting him to head to the park,"
60d1a0e2551b5660575cdd64,13,and found a quiet spot under a tree,"where he located a secluded area beneath a tree,"
60d1a0e2551b5660575cdd64,14,and whispered a short prayer for his father.,and quietly said a brief prayer for his dad's health.
60d1a0e2551b5660575cdd64,15,Shortly after he received a message,"Not long after, he got a notification"
60d1a0e2551b5660575cdd64,16,"saying his father had managed to take a few steps without his walker,","informing him that his dad had succeeded in walking a few paces without his walking aid,"
60d1a0e2551b5660575cdd64,17,when he got home,"upon arriving home,"
60d1a0e2551b5660575cdd64,18,he found his father standing un-aided in the living room.,he was greeted by the sight of his dad standing without assistance in the living room.
60d1a0e2551b5660575cdd64,19,Now 8 years later his father is still walking.,"Now, eight years on, his dad continues to walk."
60dfa262b225a8e45b6d4421,1,"The story was about a person,","The narrative centered on an individual,"
60dfa262b225a8e45b6d4421,2,who worked as a graphic designer,who was employed as a graphic artist
60dfa262b225a8e45b6d4421,3,and lived close to the city center.,and resided near the downtown area.
60dfa262b225a8e45b6d4421,4,Their father grew ill,Their dad became sick
60dfa262b225a8e45b6d4421,5,"and was unable to walk for around 8 months,","and couldn't stand on his feet for approximately eight months,"
60dfa262b225a8e45b6d4421,6,and the neighbor helped in taking care of him.,with the neighbor assisting in his care.
60dfa262b225a8e45b6d4421,7,One day this person got a feeling at work,"At one point, while at their job, the individual had an intuition"
60dfa262b225a8e45b6d4421,8,that if they went to a nearby park 10 minutes away from their workplace,"that by going to a park close by, just a 10-minute journey from their office,"
60dfa262b225a8e45b6d4421,9,"and prayed,","and offering prayers,"
60dfa262b225a8e45b6d4421,10,the father would get better.,their dad would start to recover.
60dfa262b225a8e45b6d4421,11,"Knowing that there was no risk in praying,","Aware that praying carried no harm,"
60dfa262b225a8e45b6d4421,12,they went to the park during their break,they made their way to the park on their lunch break
60dfa262b225a8e45b6d4421,13,and got the strong feeling again that this would work.,and once more felt a powerful conviction that it would be effective.
60dfa262b225a8e45b6d4421,14,They sat on a quiet area on a bench,They found a serene spot on a bench
60dfa262b225a8e45b6d4421,15,and prayed to God.,and prayed fervently.
60dfa262b225a8e45b6d4421,16,As soon as they got back from their break,"Right after they returned from the break,"
60dfa262b225a8e45b6d4421,17,the father called saying that he was able to walk a few steps with the help of his walker.,they received a call from their dad announcing he had managed to take a few steps using his walker.
60dfa262b225a8e45b6d4421,18,"The person was so happy,","The individual was overjoyed,"
60dfa262b225a8e45b6d4421,19,"and went home as soon as work finished,","and hurried home immediately after work ended,"
60dfa262b225a8e45b6d4421,20,"and was greeted by their father standing, supported by the walker.","to be welcomed by their dad on his feet, leaning on the walker."
60e03b37c87de3cc083b358b,1,"Father got into an accident,","Dad was involved in a mishap,"
60e03b37c87de3cc083b358b,2,a woman in her 60s was looking after the person father.,a lady in her sixties tended to my father.
60e03b37c87de3cc083b358b,3,The person was at work,This individual was at their place of employment
60e03b37c87de3cc083b358b,4,and had a sign that they should pray.,and noticed a sign indicating the need for prayer.
60e03b37c87de3cc083b358b,5,No one was in the office.,The workspace was deserted.
60e03b37c87de3cc083b358b,6,The person decided to pray,The individual felt compelled to pray
60e03b37c87de3cc083b358b,7,and the father called,when suddenly the father made a phone call
60e03b37c87de3cc083b358b,8,and said that they're able to stand,and mentioned that he could now stand up
60e03b37c87de3cc083b358b,9,and walk a few steps.,and take several steps.
60e03b37c87de3cc083b358b,10,The person went home,The individual returned to their residence
60e03b37c87de3cc083b358b,11,and felt like their prayers had been answered by God.,and believed that their supplications had been granted by the Divine.
60fd36bd3daa2d81249f11b2,1,Let me tell a story.,Allow me to share a tale.
60fd36bd3daa2d81249f11b2,2,I was twenty one living in a city center apartment.,"At the age of twenty-one, I resided in an urban apartment."
60fd36bd3daa2d81249f11b2,3,"My dad was sick and unable to be alone,","My father was ill and required constant company,"
60fd36bd3daa2d81249f11b2,4,but my sister had moved away to study,while my sister had relocated to pursue her education
60fd36bd3daa2d81249f11b2,5,so a friendly neighbour came to look after him during the day.,thus a kind neighbor stepped in to care for him throughout the daytime.
60fd36bd3daa2d81249f11b2,6,Every day was just him and the neighbor.,It was just the neighbor and him each day.
60fd36bd3daa2d81249f11b2,7,One day at work i got a strange feeling,"One particular day at my job, I experienced an odd sensation"
60fd36bd3daa2d81249f11b2,8,"that if i went to the park on my lunch break and prayed,",suggesting that a prayer at the park during my lunchtime might lead to my father's improvement.
60fd36bd3daa2d81249f11b2,9,that my dad would start to recover.,"Glancing around and noticing the office was empty,"
60fd36bd3daa2d81249f11b2,10,"I looked around to see no one in the office,",I seized the opportunity of my break to seek a secluded area in the park.
60fd36bd3daa2d81249f11b2,11,"so on my break, i went to the park and found a quiet spot.",That same sensation washed over me once more.
60fd36bd3daa2d81249f11b2,12,I felt that feeling again.,"I settled down and softly uttered, ""God, kindly grant my father a swift recovery so he can enjoy life to its fullest."""
60fd36bd3daa2d81249f11b2,13,"I sat down and whispered, ""God, please help my dad make a speedy recovery so he may live a happy life to the fullest.""","Immediately upon returning to my workplace, that peculiar feeling surfaced again."
60fd36bd3daa2d81249f11b2,14,"As soon as i got back to work, i felt that strange feeling yet again.","Shortly after, a message from my father arrived, informing me he had managed a few steps unaided by his walker."
60fd36bd3daa2d81249f11b2,15,I then received a text from my dad saying that he took a few steps without his walker.,This was something he hadn't achieved for many years.
60fd36bd3daa2d81249f11b2,16,He hadn't been able to do that in years.,"Post work, I hurried back and witnessed him taking careful strides"
60fd36bd3daa2d81249f11b2,17,"After work, i rushed home and saw him taking slow steps",and I was astounded - my prayer had been effective.
60fd36bd3daa2d81249f11b2,18,and i couldn't believe it - my prayer worked.,"From that point on, his recuperation has only improved -"
60fd36bd3daa2d81249f11b2,19,"Since then, he's been recovering even better -","now, six or seven years later, he's nearly returned to his former health, even in his seventies."
60fea505c8796961a71b67d9,1,It was a story about someone recounting an event from when they were 21.,The narrative centered on an individual reflecting on a past experience at the age of 21.
60fea505c8796961a71b67d9,2,They lived in the city and had an apartment.,They resided in an urban area with their own flat.
60fea505c8796961a71b67d9,3,Their dad hadn't been well and hadn't left the house for eight months.,Their father had been unwell and confined to the home for eight months.
60fea505c8796961a71b67d9,4,The storyteller worried about their father when they were at work.,Concern for their dad's health occupied the narrator's thoughts during work hours.
60fea505c8796961a71b67d9,5,All he had for company was a kind neighbour.,His sole companion was a considerate neighbor.
60fea505c8796961a71b67d9,6,"One day, when at work she got a feeling.","One particular day at her job, she experienced a sudden intuition."
60fea505c8796961a71b67d9,7,The feeling seemed to suggest that if they went to the local park and prayed their father would be healed.,This intuition hinted that a visit to the nearby park for prayer might lead to her father's recovery.
60fea505c8796961a71b67d9,8,She looked around the office and saw no one else was there and walked to the park.,"Glancing around the empty office, she decided to make her way to the park."
60fea505c8796961a71b67d9,9,The park was about a 10 minute walk away.,The park was roughly a ten-minute stroll from her location.
60fea505c8796961a71b67d9,10,They looked around again to see if there was anyone watching.,"Looking around once more to ensure no one was observing, they proceeded."
60fea505c8796961a71b67d9,11,They sat under the oak tree and prayed to God.,They chose a spot beneath the oak tree and offered prayers to the divine.
60fea505c8796961a71b67d9,12,"'God if you are listening, please help my father to recover'.","'Dear God, if you can hear me, I ask for your aid in my father's healing,' they implored."
60fea505c8796961a71b67d9,13,They had always been told that prayers could come true so they saw no harm in trying.,"Having been raised with the belief in the power of prayer, they felt there was no downside to attempting."
60fea505c8796961a71b67d9,14,"When they returned to work, they got a message from their father which said he had just taken some steps.","Upon their return to the office, they received a note from their father stating he had managed to walk a little."
60fea505c8796961a71b67d9,15,"The storyteller went to be with him and found him standing up, able to take a few steps with his walker.","The narrator hurried to their father's side and discovered him on his feet, taking tentative steps with the aid of a walker."
60fea505c8796961a71b67d9,16,He improved and now 6 or 7 years later is fully recovered and lives life to the fullest in his seventies.,"His condition improved, and now, years later, he enjoys a full and active life in his seventies."
60febeea70275898e6272837,1,I was 21 years old,"At the age of 21,"
60febeea70275898e6272837,2,and living in an apartment near the city's center.,I resided in a flat close to the downtown area.
60febeea70275898e6272837,3,My Father was recovering from surgery.,My father was recuperating from an operation.
60febeea70275898e6272837,4,My sister and a neighbor lady were the only two supports he had.,He relied solely on my sister and a neighboring woman for support.
60febeea70275898e6272837,5,The lady was in her 60's.,This woman was in her sixties.
