recall_id,sum,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
5d46e0febeeecd0001d01e79,93.42,"Age 21 living in an apartment and working as a graphic designer. Farther was recovering from surgery and a female neighbour was caring for him during the day. He was using a wheelchair to get around. The person got a strong urge to go to a local park and prey for his recovery, despite not being a religious person, they walked to the park, sat beneath an oak tree, looked up at the branches and said a prayer for their farther. On the way back to the office they received a text message from their farther telling them that they had taken some steps using their walker. On returning home, their farther stood to greet them. Their farther continued to improve and regained full mobility after 1 year. This took place 6-7 years ago and their farther is now in his 70s and doing well.",11.55,-0.28,-2.49,12.13,11.9,6.3,15.16,-4.37,0.82,5.86,12.65,-2.78,-0.4,-0.75,-0.43,-0.64,0.32,-1.35,-0.87,-0.49,-4.13,-0.32,0.23,9.97,3.08,-0.08,-1.74,-0.43,-0.31,-1.6,-0.38,1.22,-0.77,-0.84,0.93,-1.79,-0.35,0.64,-0.21,-1.09,12.05,4.13,-0.22,-0.14,1.45,-1.5,-1.99,-1.8,0.69,0.48,3.87,10.75,-4.65,6.43
5fa507fa0776431b370bc0c7,93.89999999999999,"In my twenties, I started a job near town, and following my dad's surgery he was alone at home with the help of a lady neighbor as my little sister was at college. One day while at the office, I got a strong feeling to go to the park and pray for my dad. As I wanted to help him get better, during my break, I took off to the park. I got the same strong feeling again and found a bench under a tree to sit on. I looked around and closed my eyes praying, please God, help my dad recover so he can have his life back. I then went back to the office and I received a message from my dad telling me that he started taking small steps. I rushed home to find my dad standing with the aid of his walking stick. It has been more than 10 years and he continues to recover and makes the most of his life.",7.64,-1.12,2.48,-0.32,10.18,-0.35,15.37,9.51,1.71,9.72,12.51,-0.07,0.64,2.25,1.68,3.14,0.59,-3.17,-2.35,-1.18,1.44,0.1,0.27,4.1,-0.84,-0.08,0.68,0.51,-0.71,0.21,-1.45,2.55,-0.03,0.82,-0.38,-0.48,0.14,5.83,-0.34,0.46,9.9,1.57,0.03,-1.97,2.88,2.0,-1.37,0.77,-0.41,-0.22,-0.7,1.15,-2.89,1.5
63861a54c47e7f59fdb5a4c8,95.46,"When the story teller was 21 years old and had just started his first job as a graphic designer he lived in an apartment in the city. His father was recovering from an operation and had lost his independence and mobility. His only company was a neighbour in her sixties, who called on him every day. One day the story teller had a strong feeling that he should go to the park in his lunch break and pray for his father. He did this, even though he felt slightly uncomfortable and self conscious about doing it. He sat under an oak tree, closed his eyes and prayed to God that his father may recover his independence and start being able to enjoy life again. When he got back to the office, later that afternoon, he received a text from his father saying that he had managed to take a few steps without his walker. And later, when the story teller returned home, his father was standing waiting for him, having been able to walk a few more steps. From this point onwards his father continued to improve and is now, many years later, living a fulfilling life in his seventies.",12.48,0.58,3.81,8.51,14.97,-2.17,19.7,-6.4,-0.22,9.14,15.39,-0.96,0.3,0.28,0.01,-0.16,1.21,-1.2,-2.22,-0.81,-3.29,-0.23,0.82,9.78,-1.49,0.14,-1.37,1.18,-0.6,-0.39,-2.34,1.56,-0.59,0.54,0.21,-1.57,-0.66,8.0,-0.38,0.46,9.64,2.92,-0.62,-1.39,1.5,-3.22,-1.55,-0.76,1.32,0.53,-3.64,3.81,-3.12,8.02
60a6bc4f4cb533e7e0867aab,96.01,"I lived in a small department near the city when I got my first job, my father had been unable to move without assistance for about 8 months, he got assistance from a nice lady neighbor in her sixties. One day I got a feeling if I prayed for my father at park which was 10 minutes from my office, he would be better so I looked around the office and saw no one around so I went to the park and got that feeling again so I looked around and found a bench and set and closed my eyes and prayed under an oak tree that my father got better. When I came back to the office I received a call from my father saying he just took a few steps without any assistance and he hadn't been able to do that so I took it as a sign that my prayer was heard.",5.63,6.03,7.08,-2.7,17.97,-0.78,19.18,-6.59,1.02,9.25,19.62,6.5,3.83,1.85,0.79,5.12,3.01,-3.95,-5.27,3.31,-1.87,-0.34,-0.4,13.71,-2.2,-0.49,-1.37,1.78,-0.24,-1.75,-1.65,2.08,-1.51,0.63,0.3,-2.01,-1.18,-0.17,-0.77,0.55,4.9,1.01,-0.34,2.74,-2.68,-1.75,3.51,-1.51,-1.61,-0.45,-2.36,2.7,-0.91,-1.24
60a3cb60b3e2bdb82a865197,96.31,A man is recalling an incident that happened maybe six or seven years back when he was at work in the city and he had a voice say to him to go and pray during his break for his father who was not able to walk independently that time. His father would be home alone with the assistance of a sixty year old neighbour at his mercy. The narrators younger sister was away at college. So he went out to the park to try help his father as he had been told that prayers can bring change. He had the same voice under an oak tree and he made a prayer for healing for his dad to regain his independence and start enjoying life again. After he got back to the office he received a message that his father had taken a few steps with walker. From then on he started improving and within a year he was walking independently again. Since then his father had been enjoying his good health well into his seventies.,2.93,-4.39,2.61,4.88,10.17,-0.1,16.89,10.4,1.94,6.78,13.1,-0.98,1.65,2.1,-0.21,2.53,-1.55,-0.81,0.76,-0.3,-4.4,0.84,0.35,10.15,-1.08,0.19,-0.19,8.64,-0.33,-1.18,-2.9,2.3,-1.84,0.2,0.1,-2.13,-1.89,8.37,-0.46,0.31,5.23,4.86,0.36,-0.73,-2.12,-2.56,-2.7,-1.3,0.26,0.31,0.12,5.94,-3.17,8.36
5fae55f1c1b83f2c4d05540d,98.59,"Let me tell you a story about when I was twenty one. I was living in a small apartment outside of the city centre. My father lived nearby with a live in nurse. My younger sister was away in college so it was just the two of them. My father was in a wheelchair and couldn't do a lot by himself. One day I was at work in the office and I got this feeling that if I prayed for my father to get better then it would work. It was an overwhelming feeling so I looked around the office to see if I could leave to go to the local park. Nobody was around so I walked the ten minutes over and sat underneath the oak tree. I looked up at the branches swaying and I got that feeling to pray again. So I asked God to make my father better. That day I got a text from my father saying ""I just took three steps with my walker"". He had not been able to move without any assistance before then so I took it as a sign that my prayer worked. This was seven or eight years ago and now he can walk without any assistance at all and lives life to the fullest.",24.61,5.07,-1.03,-2.81,9.06,3.48,-1.11,9.59,1.81,9.02,15.19,4.72,2.6,1.49,0.31,5.36,-2.69,-3.17,-3.33,2.02,-3.01,0.38,0.32,8.81,0.69,-0.9,-0.69,2.47,0.72,-1.67,-1.21,2.2,-0.87,-0.05,0.06,-1.72,-1.79,1.4,-0.76,0.6,10.61,3.92,-0.85,1.55,-4.41,-3.39,1.09,-1.55,-0.99,-0.9,-2.73,7.16,1.82,2.09
63f7a673985571acc7eeb29a,98.8,This is a story from when I was twenty one years old. I was living in an apartment near the city centre. I had just started my first job. My dad was recovering from surgery. He was alone in the days. It was just him and a kind neighbour in her sixties. My younger sister was away at college. One day at work I had an overwhelming feeling to pray for my dad's recovery at the nearby park. I looked around and no one was there. So I went to the park. I had the overwhelming feeling again. So I said a little prayer for my father. When I got back to my desk I had a text. The text said my father had taken a few steps with his walker. He hadn't been able to do that in months.,19.97,4.02,8.08,-2.55,13.79,-1.62,25.55,10.8,1.12,9.97,13.77,5.63,3.44,2.88,-1.01,5.99,-0.55,-0.83,-3.2,0.22,-6.72,0.17,1.15,-2.25,-1.31,0.03,-2.67,0.31,-0.85,-1.04,-1.16,1.52,0.36,-0.39,0.33,-1.77,-0.32,-0.24,-0.49,0.07,6.51,5.25,-0.52,-2.99,-4.26,-2.91,3.69,-2.37,-1.38,-0.43,-2.74,2.55,-1.65,-0.15
60d1a0e2551b5660575cdd64,99.38,"The person was 21 years old, living in an apartment close to the city, he had just started his first job as a graphic designer. His father was in a wheelchair recovering from surgery and had been mainly housebound for 8 months. The father was generally alone apart from the neighbour as the persons younger sister was away at college. One day whilst at work the person had a strange feeling telling him to go to a nearby park at lunch in order to pray for his father, it was quiet at work so he went to the park and found a quiet spot under a tree and whispered a short prayer for his father. Shortly after he received a message saying his father had managed to take a few steps without his walker, when he got home he found his father standing un-aided in the living room. Now 8 years later his father is still walking.",7.51,5.17,4.38,11.86,24.37,3.27,10.56,10.55,-0.81,11.17,14.7,1.61,-0.34,0.89,2.94,-1.99,-0.48,-2.65,-2.38,1.44,-5.47,-0.57,0.92,5.82,-1.56,1.0,-2.32,0.94,-0.74,-1.4,-0.68,2.2,0.02,-0.71,0.45,1.14,-1.08,-0.6,-0.35,-0.01,7.87,1.94,-0.68,-1.27,2.03,-2.61,-1.52,-1.08,-0.84,-0.89,-2.7,2.67,-0.62,-1.69
60a7ac27f10784b94cec23df,104.88,"When She was 21 and lived in a small city and had just started working. Her father was in a wheel chair for about 8 months. She had hoped that he would recovery, there was no one to stay with him as her sister was in college and ther had a Neighbour she was a lady in her sixties. She went to work and she suddenly heard a voice telling her to pray for her fathers recovery but she ignored it she then went to a park and heard the same voice to pray for her fathers recovery but there was no one around. She had been raised to believe that prayers work so she decided to pray for her fathers recovery and a few minutes later her father called and told her that he was able to take a few steps with his walker. She went home immediately and she saw him walking with his walker. This was the start to his recovery. It now been six years and he is now able to walk in his seventies.",9.81,-3.5,6.3,-1.55,12.39,4.24,20.38,7.51,2.48,7.09,10.75,-1.47,3.69,1.31,-1.56,4.96,-0.34,0.3,1.56,-0.99,-2.33,-0.95,0.19,-2.46,-1.16,0.8,0.25,11.24,0.7,-2.8,-1.97,2.32,-1.74,0.03,0.23,-2.41,-0.51,0.73,-0.4,-0.57,6.34,5.0,0.09,-1.5,2.24,-1.12,-2.68,-0.43,2.19,-1.04,-0.92,7.1,0.49,6.57
5ea015577dd57200089eb811,105.1,"21 yr old male graphic designer, sister away at college, father recovering from surgery but only the father and a kind neighbour were together during the day at home. Son at work one day and he felt he was being told to pray for his father in his lunch break. He went to the park, there was no one else around and sat on a bench under a big oak tree and closed his eyes to ask God to help his father regain his independence. Shortly after his father rang him to say he had taken a few steps with his walker which he had not managed before. He rushed home after work to find his father standing with his walker. He continued to improve over the next 6 or 7 years and is now fully enjoying life again in his 60’s.",8.7,-7.58,-1.99,10.26,12.26,-1.18,22.44,6.96,4.4,8.57,11.85,0.82,1.95,2.07,0.46,-1.99,-0.27,-1.4,-1.06,0.33,-0.56,-0.08,0.67,11.02,-1.51,2.27,-0.32,0.8,-1.06,-0.88,-1.38,2.66,-0.72,1.03,-0.01,-1.48,-0.66,7.93,-0.54,-0.34,6.25,5.41,0.07,-1.63,3.99,-1.22,-1.44,-1.81,0.35,1.14,-3.27,7.92,-3.0,-0.1
60120be28d147221feddc4d5,105.22,"At 21 years old, the main character got a job as a graphic designer while living in a small unit. In the day time, only the dad and a lady neighbour were present. The dad had not been able to walk in 8 months and one day, the character had a feeling to pray for the dad's recovery while he was at work. They had heard that prayer had some success and knew that it did not hurt to try. They walked 10 minutes to a park and sat under a tree branch and kept having the feeling that they needed to pray. They prayed for the dad to regain his independence and walk. They got a call after praying where the dad said that he walked a few steps. When they got back to the unit, the dad was standing with the help of his walker. Since then, the dad worked on his mobility. 7 or 8 years had past since the prayer and the dad has full function, even in his 70s.",11.07,-1.76,-0.7,11.06,17.41,0.14,15.6,-5.27,3.71,10.54,9.13,-1.74,0.56,0.32,1.92,1.61,-1.08,-1.43,-1.22,2.12,-3.55,0.03,0.19,5.58,0.14,0.07,-0.92,4.57,5.69,-0.57,-2.03,2.3,-0.25,0.45,0.92,-1.86,-0.9,3.77,-0.39,-0.63,5.78,3.96,0.01,-1.69,2.01,2.39,-2.58,-0.88,-0.26,-1.56,0.15,6.48,-2.25,9.06
5fe3613dafc8a57da1a66760,105.54,"I am twenty-one years old, and I work as a graphic designer. My father had recently had surgery and my sister is a way studying at college. I am not around during the day to take care of my dad. Our neighbour who is in her sixties helps to take care of my dad so it just me and our lovely neighbour taking care of him. One day while I was as work I got the feeling that if I were to go to the nearby park during my break and prayed for my fathers health that he wound by healed. I looked around and saw no one. During my beak I got the same feeling and decided to go to the park. It wasn't that far my about 10mins away from my office. I got to the park and set on a bench, I looked around and there was no one I thought that maybe it wouldn't hurt to try. I prayed as asked God to heal my dad. On my way back to the office I got a call from my dad, He told me he took a few steps on his own. I believed that the prayer was answered. When I got home I found my dad standing in the living room. My dad is in his seventies now and completely healed.",12.38,-8.6,-1.78,9.4,9.48,1.01,19.07,7.72,-0.41,10.72,22.13,5.31,3.18,4.46,-0.76,1.73,1.32,-2.16,0.37,6.97,-1.25,-1.76,-0.55,-2.55,-0.87,2.32,-1.42,1.94,1.9,-1.71,-1.11,2.26,-0.13,-0.26,0.51,-1.83,-0.86,-0.43,-0.44,-0.98,6.43,1.4,-0.03,0.11,1.81,0.47,0.44,-1.22,-1.13,-0.63,-1.93,2.27,-1.84,5.07
627a8d6ceefe6bc5afb6ebd9,106.77,"7-8 years earlier, when he was 21 his father had an operation/surgery which meant he couldn't walk and had to use a wheelchair. His younger sister didn't live close and he worked in the city, so the care of his gather came down to a neighbour - a lady, throughout the day. One day when he was sat at his desk a strange feeling came over him and said "" if you go to the park (which was ten miles away) and pray, your father will get better"". This happened again so the man went. Once at the park, he sat under an oak tree and the feeling came over him again. He acknowledged that he wasn't perfect but decided to pray anyway. When he got back to his desk his phone rang and his father told him that he had just taken a few steps using his walker. When he got home, he found his dad stood with the walker. He now lives a full life even in his seventies.",8.93,-4.73,1.54,2.31,10.12,5.64,17.23,5.98,0.36,7.84,19.96,-1.42,-0.11,-1.51,-0.6,4.58,0.22,-1.1,0.01,-0.83,-5.85,1.31,0.58,10.98,-0.34,-0.0,-0.24,0.45,-2.5,7.42,1.55,4.36,-1.42,-0.07,0.45,-1.39,-1.05,0.64,-0.76,0.15,3.77,5.47,0.05,-2.2,2.57,0.22,-1.78,-0.33,0.27,-0.87,-0.66,3.9,-2.96,10.63
5aea85695822e100014aba09,106.93,"Let me tell you a story from when I was twenty-one. I was living in a small apartment in the city. I worked as a - uh - graphic designer. My father had a surgery 8 months ago and the only person with him was a care assistant. One day at work I had the strong urge to pray for my fathers health at the local park on my break. I looked around and didnt see anyone so decided to go to the park. Once there, I looked around and again saw nobody. I started to pray ""Please let my father recover and be able to walk again"" I said. A few minutes later my dad called telling me he had been able to take some steps with his walker. I went to visit him that evening and there he was able to stand and take some steps, he hadn't been able to do that in months without assistance. Over the next few years my father's health improved and now eight years later he is able to walk again and be active even though he's in his seventies. This was the turning point of my father's health.",27.37,4.93,-3.72,15.18,16.91,-3.06,4.41,-6.17,-0.44,7.16,16.1,4.5,4.12,4.66,1.32,-1.8,3.11,-0.76,-2.16,-0.47,-3.58,-0.92,-0.19,-1.01,-0.86,1.04,-1.76,1.58,-0.9,-1.48,-0.46,2.11,-0.04,-0.43,-0.37,-1.89,-0.56,-2.41,-0.63,-0.99,5.41,3.73,-0.42,-0.57,0.3,-0.78,10.43,0.92,1.74,-0.5,-2.91,4.23,0.17,7.74
613b77da863afce13714e4c4,107.11,"I was 21 and working in the city centre as a graphic designer. Dad had recently had surgery and after 8 months was in a wheelchair. He was alone during the day except for a lady in her 60's who would look after him. I had a strong feeling whilst at work that I should pray for dad's recovery. In my lunchbreak I went to the local park, a bit apprehensive, but the park was free of people. I sat down on a bench by a big oak tree and although I knew how to pray felt quite unsure. I knew that sincere prayer had helped people in the past, so tentatively, I closed my eyes and said a prayer to ask for recovery for dad and for him to be able to regain his independence. I went back to work and got a message from dad to say he was standing with the aid of his walker for the first time. After work, I rushed home to find dad standing without help. He continued to regain the use of his legs and could walk. He's now fully independent and living his fullest life for the past 6 - 7 years.",10.57,-3.39,-1.42,11.09,18.51,4.74,24.05,-6.27,1.56,10.84,12.64,-1.28,1.52,1.7,0.73,0.23,0.61,-1.36,-2.98,-2.18,-1.21,-0.33,0.82,8.17,-1.41,0.62,-0.4,5.55,-0.79,2.02,-1.98,2.66,-1.57,0.47,0.76,-1.97,-0.62,5.58,-0.24,1.41,9.59,1.28,-0.63,-1.11,3.56,-2.56,-2.73,-0.29,-0.25,-0.09,-4.06,7.62,-2.15,1.48
62162ab683fc823e78c025e5,114.05,"I was twenty-one, living in an apartment in the city centre. I had just started my first job as a graphic designer. Then about eight months later, my father had surgery and was unable to walk and was confined to a wheelchair. He lived alone as my younger sister had gone to college and so my father relied on a helpful neighbour who came to assist him regularly. After about a year, I was at work when I had a strange feeling that told me to go to the local park in my lunch hour and pray for my father's recovery. I looked around the office, no-one was taking any notice of me, and so at lunchtime I decided to go to the park as I'd been told. Again, I had the same feeling, that I should pray. I didn't see anyone in the park. I am not a believer in prayers, but decided to give it a try. I sat on a bench under an oak tree and closed my eyes. I said ""Please God, help my father to recover."" Shortly afterwards I received a text from my father who said that he had taken a few steps with his walker. He couldn't believe it. After work, I rushed round to see my father and there he was, standing on the steps with his walker. It was the first time he had been able to take any steps for six or seven years. He gradually improved and now after eight years he is able to walk again and lead a full life.",12.07,0.05,4.66,7.23,13.31,5.04,7.68,8.2,-0.79,9.52,20.41,5.5,-0.63,2.65,0.0,4.5,-1.4,-0.74,-0.81,1.14,-0.82,-0.27,-0.65,8.93,-1.88,0.97,1.3,2.17,0.06,-1.55,-1.52,1.69,-1.04,0.09,-0.66,-0.77,-0.88,0.14,-1.17,-0.38,12.49,4.97,1.07,-2.89,2.81,-2.68,-6.36,0.41,0.06,0.15,-1.45,3.34,0.37,0.41
612fad8cc0210532817a60cb,116.38000000000001,"I was living in an apartment near the city centre. I worked as a graphic designer. My father hadn't been well and was living nearby. His only company during the day was a friendly neighbour. He hadn't been out of the house in eight months. One day, i got a strong feeling that if i went out of the office at lunchtime and prayed then my father would get better. I checked around that no one was looking and went to the park for lunch. I looked around again and still no one was looking. i sat on a bench and looked up at the branches of an oak tree. Still no one was around so i closed my eyes, the feeling came back so I and prayed. I asked god if he was listening to help my father recover and live his life to the full. When I got back to the office I got a text from my father saying he had taken a few steps with his walker without help. That was the first time in months. he gradually got better and within a year was walking without assistance. That was seven years ago and now my father can walk unaided and lives a full life.",2.79,3.06,-1.44,11.28,23.18,-4.61,17.21,-5.79,1.03,10.33,17.69,4.55,1.12,1.21,1.31,3.67,3.83,-1.03,-4.06,-0.71,-1.93,1.45,0.21,7.15,2.2,3.82,-1.77,1.57,-1.61,0.17,-0.66,2.2,-0.71,0.21,0.08,1.59,0.6,1.57,-1.06,0.79,11.96,3.42,-0.54,-2.47,-2.49,-3.46,1.19,-1.23,0.82,-0.68,0.33,6.07,2.74,0.23
5f7f16488b6839035da0f321,117.72,"The story takes place when the protagonist is 21 years old, he was working at his first job near the city centre as a graphic designer. He lived with his father and sister, who was in college. His father was recovering from a recent surgery where his mobility was affected and the only person who could take care of him during the day was their 60+ year old neighbour. One day, at work, the protagonist got a feeling that he had to go the park about 10 minutes away and he would find answers to his problems there. He ended up under an oak tree and got the feeling again. He decided to pray for the recovery of his father and when he got back to his office, his father called saying he had taken a few steps with his walker (he hadn't been able to do so in months). The protagonist rushed back home and saw his father standing with his walker - his father then went on to make a full recovery a year later and continues to thrive now (6-7 years later) despite being in his seventies.",13.02,-1.47,1.9,13.05,17.28,-0.32,18.47,5.25,3.23,11.41,9.34,-0.47,0.94,-0.01,-0.47,3.09,-0.07,-0.86,-0.46,3.75,-9.45,0.3,0.37,11.75,-1.12,0.05,-0.96,0.35,-0.53,-0.9,-1.64,2.35,-1.03,-0.22,0.37,-1.91,-1.05,0.1,-0.4,0.1,3.43,4.98,0.07,-2.27,1.69,0.12,1.6,-1.04,1.15,-0.01,1.66,9.78,-4.58,8.01
60fd36bd3daa2d81249f11b2,118.98,"Let me tell a story. I was twenty one living in a city center apartment. My dad was sick and unable to be alone, but my sister had moved away to study so a friendly neighbour came to look after him during the day. Every day was just him and the neighbor. One day at work i got a strange feeling that if i went to the park on my lunch break and prayed, that my dad would start to recover. I looked around to see no one in the office, so on my break, i went to the park and found a quiet spot. I felt that feeling again. I sat down and whispered, ""God, please help my dad make a speedy recovery so he may live a happy life to the fullest."" As soon as i got back to work, i felt that strange feeling yet again. I then received a text from my dad saying that he took a few steps without his walker. He hadn't been able to do that in years. After work, i rushed home and saw him taking slow steps and i couldn't believe it - my prayer worked. Since then, he's been recovering even better - six or seven years down the line now, he's almost fully back to his old self, even in his seventies.",21.07,5.7,-2.57,-2.83,3.55,-1.49,17.48,4.67,0.54,9.6,24.79,5.15,2.82,4.96,3.52,6.27,-1.89,-4.27,-3.44,-0.53,-3.78,0.9,-0.26,-1.25,-1.19,-1.01,-1.89,0.86,-0.32,-1.2,-0.76,1.44,-0.5,-0.87,0.31,3.94,0.02,2.8,-0.56,-0.29,11.59,2.44,-0.02,-1.72,2.87,-1.58,1.05,0.4,-0.28,-0.83,-0.54,9.66,-2.45,8.9
60febeea70275898e6272837,119.39999999999999,"I was 21 years old and living in an apartment near the city's center. My Father was recovering from surgery. My sister and a neighbor lady were the only two supports he had. The lady was in her 60's. One day while at work, I had a feeling come over me that if I went to the park and prayed, my Father's health would start to improve. I looked around my office and nobody was there, so I went to the park and sat near an oak tree. I looked around again nobody was around so I prayed for my father. I left and immediately afterward, I received a text from my father telling me he had just taken a few steps without assistance. He hadn't been able to do that in years. It made me feel my prayers had been heard. He continued to improve and he now lives a great life and has independence, even into his seventies.",13.27,6.03,-1.12,-0.93,12.45,0.1,18.04,0.09,2.51,10.68,23.45,7.33,2.23,2.75,0.41,-0.48,3.96,-0.72,-4.42,0.97,-7.07,-0.93,0.54,8.95,-1.38,2.54,-1.41,3.76,-0.65,-0.68,-1.84,2.31,0.35,-0.25,0.33,-2.96,-0.63,3.7,-0.16,-0.98,12.77,1.4,0.0,0.97,-3.3,-1.66,2.47,-1.2,0.25,0.81,-3.43,3.72,-2.67,9.13
60a520c051c98eb480c2811f,122.26,"The story is about a person who had just moved into an apartment, was 21 years old and working as a graphic designer. The person`s father was just recovering from a surgery and was not able to walk on their own. There was nobody at home to take care of him except an elderly lady neighbour in her sixties. The sister was away in college. One day while the person was at work they felt a voice telling them to go to a nearby park and pray for the father and he would surely recover. The feeling came again and during lunch and they left the office to go to the park. They saw a bench and again the voice came back, they began deliberating in their mind on how they had heard such stories and how there was no loss in trying. They were ten minutes walk from their office. They walked and sat below an oak tree and looked up and prayed for the father's recovery. The person walked back to the office and immediately the father called and told them they had taken a few steps with their walker–he was unable to do so before. The person was happy that indeed God had answered their prayer. When the person went home they found their father standing in the living room. After some months the father had fully recovered and could walk on his own again. It had been seven years since the story happened.",12.34,-2.79,-1.15,11.16,15.83,-1.39,20.56,8.52,3.3,9.69,18.59,-0.7,0.02,-2.55,0.82,3.89,0.48,-1.47,0.94,14.26,-3.41,0.59,-0.51,10.98,1.19,-0.75,-0.65,3.86,3.16,-2.75,-4.8,1.69,-1.59,0.0,0.59,-2.15,-0.5,-1.27,-0.44,-0.17,5.33,4.42,-0.15,-0.55,1.56,1.4,-0.6,-1.47,0.17,-0.72,-3.82,6.36,-2.31,-0.78
610eed701307b477c5f8771e,122.31,"I am going to tell a story from when I was twenty one. I moved out to start a new job. My father had surgery eight months ago and was using a wheelchair. My sister moved out to go to college so he was by himself apart from our kind neighbour who was in her sixties who came over. One day I was at work and got the sudden urge to pray for his recovery at the park during my lunch break. I looked around the office to see if anyone was there. I decided to go to the park. I looked around to see if anyone was there. It was about a ten minute walk from my office. I looked around once more. I sat on a bench and looked up at an oak tree. I whispered to myself ""dear god I don't know if you're listening but I am praying for my father's recovery."" When I got back to the office I received a text from my father saying he had just walked a few steps with his walker for the first time since the surgery. I went home and saw him in the living room walking with the help of the walker. That was about 7 or 8 years ago and my father can now walk freely again and can live his life to the fullest once more.",21.56,-9.54,3.81,-1.25,18.84,6.28,18.23,4.3,-0.38,8.06,12.36,6.08,3.64,1.12,0.21,-2.24,4.59,-3.85,-2.96,6.04,-2.98,-1.71,-0.87,10.37,0.11,-1.09,-2.04,0.63,-1.07,-0.48,-0.39,1.89,0.57,-1.49,0.59,6.89,-1.55,1.2,-0.98,0.78,12.03,3.94,-0.17,0.07,2.48,1.91,-4.1,-0.07,0.06,-1.07,-2.9,6.13,0.31,0.41
63b88f0a0092804c1fabe3f9,122.82000000000001,"When I was 21 years old I was living in an apartment near the city center. I had just started my first job. My father was recovering from a surgery. He had to use a wheelchair to get around. The only person near him was a kind neighbor. One day I got a strong feeling, one that I have never felt before, that told me I should go to the park during my lunch break and pray for my father's recovery. I went to the park and the feeling came back again, I found a bench and said a prayer for my father. I said ""God I don't know if you're listening but I ask you to please help my father recover so he can enjoy life again"". As soon as I finished the prayer, my father texted me saying that he had been able to walk with the help of his walker. Since then, my father has improved and is now able to walk without any assistance.",13.35,5.18,8.22,-3.41,15.09,7.97,21.64,-5.16,-0.61,10.99,17.85,-2.16,0.32,1.66,1.35,7.05,0.23,-1.03,-1.27,-0.1,0.21,0.48,0.42,-1.93,-0.67,-0.63,-0.71,0.69,-0.28,-0.25,-1.42,1.55,-0.6,-0.06,0.52,6.52,6.16,7.72,-0.69,-2.35,12.09,3.53,-0.05,-0.39,-2.02,-1.33,-1.6,-1.47,0.33,0.14,-4.1,4.07,3.7,-1.92
610fddb9524e959f1965db31,123.24,"I was 22 year old and living in an apartment in the city center. I had just started my first job as a graphic designer. Whilst I was out at work, my Dad, who had been recovering from a surgery, was at home. He hadn't been out in - uh- 6 or 7 months. My sister was away at college and so the only person who was at home was my Dad, and a kind neighbor, who was in her sixties. One day when I was at work, I had an overwhelming feeling. I looked around and there was nobody there. I felt I heard a voice say ""If you pray for your father, he will start to recover"". I looked around again and could see nobody. I decided to go for a walk to the park, which was around a ten minute walk from my office. I looked around the park and could see nobody. I noticed the trees. I felt that feeling again, and decided to get down to pray. I prayed for my fathers recovery. Suddenly I received a text from Father saying that he had taken a few steps. Since then he has been recovering from strength to strength for the past few years.",7.17,4.52,5.16,14.42,28.88,-4.64,25.51,6.49,1.51,11.2,15.81,4.53,4.27,0.8,1.7,3.72,-0.15,-0.12,-0.02,1.78,-6.64,-0.35,-1.02,0.64,-0.35,0.36,-2.18,0.0,-0.15,-2.37,-2.33,2.79,-1.16,-0.34,-0.12,-3.0,-0.37,-0.56,-0.36,-1.64,13.91,2.25,-1.19,-0.83,-3.19,-1.24,-1.09,-1.45,1.28,-0.43,-1.46,4.05,-1.0,0.24
613129fdf8f6b04c9a7a2429,127.01,"I was twenty one and had just finished my first job. My father had been ill and was recovering slowly, he'd been at home for about eight months with only a lady neighbour for company, she was in her sixties, my sister was away at college so it was just my father and the lady neighbour during the day. He couldn't walk and relied on a wheelchair. One day at work I had this feeling come over me that I should pray for his recovery, no-one in the office saw my reaction to this feeling, and it came over me again, I'd always been taught that prayers could change things, so I left the office during my break and went to a park about ten minutes away and I had the feeling again, so I found a bench which was under an oak tree, looked around and then looked up into the branches and closed my eyes and prayed to God to help my father in his recovery. When I got back to the office I took a call from my father and he said he'd taken his first steps with his walker which he hadn't been able to do before. I went home and he was standing using the walker, he improved from then on and within a year he could walk unaided and and was living a good life. My prayers had been answered.",13.25,-7.21,4.92,-1.24,19.61,3.56,26.66,7.61,5.88,10.87,7.79,2.04,0.27,3.88,1.78,4.48,2.1,-5.03,-3.2,3.4,-2.45,-0.29,-0.41,10.98,2.43,1.4,-1.34,11.91,-0.37,-1.54,-0.96,1.94,-0.46,0.91,-0.12,-2.11,-0.1,0.28,-0.94,0.55,0.93,2.19,0.04,-1.35,2.6,-0.21,-2.01,-0.65,1.5,0.22,1.35,2.43,-1.13,0.37
