index,keypoints,keypoints_len_in_chars,original_mbits,rephrased_mbits,"produced
key points","required
key points",attempt
94,I met three friends in 1949 at college. We knew each other from high school sports. We all went to the same college. I grew up on a farm. The three friends lived in the city. They liked visiting my farm. We went hunting together on my farm. I never really enjoyed hunting. The guys loved outdoor activities. They proposed a bear hunting trip in Canada. I wasn't excited about bear hunting. We flew to Canada for the trip. We canoed for a day and a half. We backpacked to a rented cabin. The place was spooky to me. We set up in the cabin. None of us wanted to hunt bear initially. We stayed in the cabin for days. We felt pressure to return with a bear. We decided to draw cards for a hunter. I drew the high card despite reluctance. I went out to hunt a bear. I felt uneasy and saw no bears. I encountered a huge bear unexpectedly. I forgot to load my gun. The bear charged at me. I ran back to the cabin. The bear chased me closely. I reached the cabin shouting for help. I tricked the bear into the cabin. I shut the door behind the bear. I returned to my friends safely. The story became a humorous legend. I haven't been invited hunting since.,1148,111.5,138.64,34,34,2
95,"I met three friends in 1949 when starting college. We knew each other from high school sports. All four of us attended the same college. I grew up on a farm, they were city kids. They visited my farm to hunt and help with chores. I didn't enjoy hunting but joined them anyway. They suggested going bear hunting in Canada. I was reluctant about the bear hunting trip. We flew from Fort Wayne to Canada. Landed and then paddled canoes to the woods. Continued by backpacking to a remote cabin. The woods were spooky and unappealing to me. We settled into the cabin and stored supplies. None of us felt like hunting bears due to fear. Stayed in for days playing cards and eating. Guilt about returning empty-handed set in. Decided to draw cards to pick the hunter. I drew the high card, meaning I had to hunt. I reluctantly went out bear hunting alone. Walked for hours without seeing any bears. Encountered an enormous bear in the woods. Realized I didn't load the gun initially. The bear charged, and I ran for my life. Ran back to the cabin shouting for help. The bear chased me all the way back. I turned quickly at the cabin door. Bear ran straight into the cabin. I shut the door with the bear inside. Told friends to deal with the bear. Declared I would 'find another bear.' This happened thirty years ago. Friends considered my actions valiant. They never invited me hunting again.",1385,201.96,199.52,33,34,3
96,"I met three friends in 1949 when I started college. We were acquainted from being high school athletes. We all enrolled in the same college, becoming good friends. I was the only kid from the farm. My friends lived in the city. They loved coming to the farm for hunting. I didn't really enjoy hunting. I joined in to be part of the group. We hunted rabbits and squirrels. My friends suggested bear hunting in Canada. I was not excited about bear hunting. They convinced me to join the bear hunt. We flew from Fort Wayne to Canada. We rented canoes and paddled north. We backpacked to a rented cabin in the woods. I felt apprehensive in the spooky territory. We set up the cabin and stored groceries. We avoided hunting for three to four days. None of us wanted to hunt bears alone. We decided to draw cards for who would hunt. I drew the high card and had to hunt the bear. I went bear hunting reluctantly. I wandered the woods without seeing a bear. Suddenly, I encountered a huge bear. My gun was unloaded when I aimed at the bear. The bear charged at me in its territory. I ran back towards the cabin, yelling for help. The bear chased me closely. I yelled for my friends to open the cabin door. I reached the cabin and turned aside at the door. The bear ran inside the cabin. I closed the door behind the bear. I told my friends to deal with the bear. My friends agreed I fulfilled my commitment. They haven't invited me to hunt since then.",1444,204.75,195.21,35,35,1
97,"I met my friends in 1949 when I started college. We became friends as we attended the same school. We were all high school athletes at different schools. I was from a farm; my friends were city kids. They enjoyed visiting my farm to help with chores. We often went rabbit and squirrel hunting. I didn't really enjoy hunting activities. We continued this for several years. My friends decided to go bear hunting in Canada. Bear hunting didn't appeal to me. I agreed to the trip to remain part of the group. We flew from Fort Wayne to Canada for the hunt. We paddled canoes and backpacked to a cabin. The area was spooky and made me apprehensive. My friends were also not eager to hunt bears. We spent days playing cards and avoiding hunting. We felt pressured to bring home a bear. We decided to cut cards to pick the hunter. I drew the high card to go bear hunting. I went out to hunt bears reluctantly. I didn't see any bears during my walk. A giant bear appeared, and I raised my gun. I forgot to load the gun in my panic. The bear chased me as I ran toward the cabin. I shouted for my friends to open the cabin door. The bear was right on my heels as I ran. I reached the cabin and veered aside at the door. The bear ran into the cabin chasing me. I shut the door, trapping the bear inside. I told my friends to skin the bear. I offered to find another bear while they handled it. This event happened 30 years ago. My friends agreed I fulfilled my commitment. They never asked me to hunt again.",1497,224.79,216.56,34,35,2
98,"I met friends in 1949 when I started college. I knew them from different high schools. We became good friends in college. I was from a farm; they were from the city. They liked visiting me on the farm. We went rabbit and squirrel hunting together. I never enjoyed hunting much. We continued this friendship for several years. One friend suggested bear hunting in Canada. I was hesitant but agreed to join them. We flew from Fort Wayne to Canada. We rented canoes to reach deeper into the woods. We backpacked extensively to a rented cabin. The woods were spooky and disconcerting. We settled into the cabin for a few days. None of us felt eager to hunt bears. We spent days playing cards and eating. We feared returning without a bear. We decided by card draw who would hunt a bear. I drew the high card and had to hunt. With a gun, I ventured into the woods. After walking, I finally encountered a bear. I realized I forgot to load the gun. The bear chased me towards the cabin. I ran for the cabin door, terrified. I yelled for my friends to open the door. I turned left as the bear entered. I shut the door with the bear inside. I joked about getting another bear. Friends agreed I fulfilled my commitment. They never invited me hunting again. This event became an unforgettable memory. I fondly remember this adventure from 30 years ago. The experience brought us closer as friends.",1386,163.35,172.76,34,35,3
99,"I met my three friends in 1949. We attended the same college. We all were high school athletes from different schools. We became good friends after starting college. I was from the farm, they were from the city. They liked visiting the farm to hunt. I didn't enjoy hunting but joined them anyway. We hunted rabbits and squirrels. We continued this tradition for several years. One friend proposed a bear hunt in Canada. I wasn't interested in bear hunting. I agreed to go with them anyway. We flew to Canada from Fort Wayne. We canoed north for a day and a half. We backpacked to a rented cabin in the woods. The location was spooky and uninviting. We stored groceries in the cabin. We stayed indoors playing cards for days. Fear of ridicule motivated us to hunt. We decided to draw cards to choose the hunter. I drew the high card and became the hunter. I reluctantly took the gun to hunt bears. I wandered in the woods without seeing bears. I encountered a huge bear unexpectedly. I forgot to load the gun properly. The bear chased me through the woods. I ran towards the cabin yelling for help. They opened the cabin door for me. I turned left and led the bear inside. I shut the door, trapping the bear inside. I joked about fetching another bear. This event happened thirty years ago. My friends agreed I kept my commitment. They never invited me to hunt again. I have not gone bear hunting since.",1402,195.02,237.6,35,36,1
100,"I met my three friends in 1949 at college. We became good friends in school. We all were high school athletes at different schools. We were acquainted before college. I was a farm kid; they were city guys. They enjoyed visiting my farm for hunting. They helped me with chores on the farm. We hunted rabbits and squirrels together. I never enjoyed hunting much. They had fun with hunting, so I joined in. One friend suggested bear hunting in Canada. The idea of bear hunting didn't appeal to me. I had no reason to refuse the bear hunt. We flew from Fort Wayne to Canada. We landed on a lake and rented canoes. We paddled for what felt like a day and a half. We backpacked to a cabin in the north woods. The area was spooky, making me apprehensive. We set up in the cabin, storing groceries. None of us were eager to hunt bears. We stayed in the cabin playing cards. We spent three or four days without hunting. Concerned about returning without a bear, we agreed to cut cards. I drew the high card and agreed to hunt. I reluctantly went out with a gun to hunt bear. I walked for hours without seeing any bears. I encountered a massive bear in the woods. I raised the gun but forgot to load it. The bear charged at me aggressively. I ran hard with the bear gaining on me. I yelled for the cabin door to be opened. I reached the cabin and diverted the bear inside. The bear entered the cabin, and I shut the door. I didn't have to hunt another bear. My friends agreed I fulfilled my commitment. They never asked me to go hunting again.",1533,235.41,247.93,36,36,2
101,"I met three friends in 1949 at college. We knew each other as high school athletes. We attended the same college and became good friends. I was from a farm; my friends were from the city. My friends loved visiting the farm to hunt. I joined them hunting to be part of the group. We hunted rabbits and squirrels at the farm. My friends enjoyed hunting more than I did. One friend suggested bear hunting in Canada. I was reluctant to go bear hunting. I agreed to go bear hunting with my friends. We flew to Canada from Fort Wayne. We rented canoes to reach the north woods. We backpacked to a rented cabin in the woods. The territory was spooky and uninviting. We stayed in the cabin for several days. Nobody was eager to hunt bears in the woods. We needed a bear to avoid ridicule back home. We decided to cut cards to choose the hunter. I drew the high card and had to hunt a bear. I reluctantly took a gun and went hunting. I walked in the woods for hours without success. I encountered the biggest bear I'd ever seen. I forgot to load my gun, so it didn't fire. The bear charged at me in its territory. I ran for my life back to the cabin. I yelled for the door to be opened. I barely escaped into the cabin ahead of the bear. The bear entered the cabin as I shut the door. I told my friends to handle the bear. I promised to get another bear for them. This incident happened 30 years ago. My friends agreed I fulfilled my commitment. They never asked me to hunt again after that. I have amusing memories from that adventure.",1527,201.7,221.77,35,36,3
102,"I met three friends in 1949 when I started college. I knew them from high school sports at different schools. We all attended the same college and became friends. I was a farm kid; they were city kids. They enjoyed visiting my farm to hunt. I didn't enjoy hunting but joined them anyway. We hunted on my farm for several years. One friend suggested bear hunting in Canada. I wasn't interested in bear hunting. I joined the trip to Canada with them. We flew to Canada and landed on a lake. We rented canoes and paddled north for a day and a half. We backpacked further to reach a rented cabin. The spooky woods made me more apprehensive. We set up and stored our groceries in the cabin. No one wanted to hunt bears due to fear. We stayed indoors, playing cards and eating. We realized people back home expected a bear. We decided to draw cards to choose a hunter. I drew the high card and had to hunt. I wasn't happy about going bear hunting. I walked for hours without seeing a bear. I heard a noise and saw a huge bear. I tried to shoot but the gun wasn't loaded. The bear chased me through the woods. I ran toward the cabin for safety. I yelled for my friends to open the door. They opened the door as I reached it. I turned, and the bear ran into the cabin. I closed the door and the bear stayed inside. I told my friends to handle the bear. I stated I would go find another bear. This event happened thirty years ago. Friends agreed I fulfilled my commitment. They haven't invited me hunting since then. These memories remain vivid even now.",1545,222.7,249.82,36,37,1
103,"I met three friends when I started college in 1949. We became friends because we attended the same school. We were acquaintances from different high school teams. I was from a farm, and my friends were from the city. My friends liked to visit the farm to hunt. I didn't enjoy hunting but joined to be part of the group. We went rabbit and squirrel hunting together. One friend suggested a bear hunting trip to Canada. I wasn't interested in the bear hunting trip. I was convinced to join them for the trip. We flew to Canada to start our hunting trip. We rented canoes and paddled to the north woods. We backpacked for a long distance to the rented cabin. The territory was spooky and made me uneasy. We settled in the cabin with stored groceries. None of us felt like hunting a bear after all. We spent days playing cards and avoiding hunting. Concern grew about returning home without a bear. We decided to cut cards to pick a hunter. I drew the high card to hunt the bear. I reluctantly took a gun to hunt for a bear. I forgot to load the gun while hunting. A large bear charged me in the woods. I ran towards the cabin with the bear following. I yelled for my friends to open the door. I managed to divert the bear into the cabin. I locked the bear inside and ran away. I joked about getting another bear for them. My friends acknowledged I fulfilled my role. They have never asked me to go hunting again. The hunting story happened thirty years ago. We had many fun times during college. The farm was a frequent gathering spot. The hunting incident became a memorable story. The bear encounter was both frightening and funny. Our friendship lasted beyond college and hunting trips.",1686,197.57,198.86,36,37,2
104,"I met three friends when I started college in 1949. We had been acquainted as high school athletes. We all attended the same college. We became good friends. I was from a farm, they were from the city. They enjoyed visiting my farm to hunt. I joined them in hunting to be part of the group. Years later, they wanted to bear hunt in Canada. I didn't want to go, but joined them anyway. We flew to Canada and paddled in canoes. We backpacked to a remote cabin. I was apprehensive about the spooky forest. We settled in the cabin with groceries. No one wanted to hunt bears initially. We stayed in the cabin for days playing cards. We needed a bear as proof of the hunting trip. We decided to draw cards to choose who would hunt. I drew the high card and had to hunt. I took the gun, reluctantly went bear hunting. I didn't load the gun properly before the hunt. I saw a huge bear and panicked. The bear charged at me. I ran as fast as I could back to the cabin. I yelled for my friends to open the cabin door. The bear chased me to the cabin. My friends opened the door just in time. I turned quickly, making the bear enter the cabin. I slammed the door shut on the bear. I claimed to have found a bear for them. My friends could skin the bear themselves. I promised to look for another one jokingly. This event happened nearly thirty years ago. My friends agreed I fulfilled the commitment. They haven't invited me to hunt since. I didn't enjoy bear hunting at all. The experience was frightening and thrilling. It was memorable and we laugh about it now. Hunting changed my dynamic with friends.",1595,184.24,210.65,38,37,3
105,"I met three friends in 1949 when I started college. We became friends at the same college. We had known each other from different high schools as athletes. The four of us found ourselves at the same school. I was the kid from the farm. The other three friends lived in the city. They liked visiting my farm for hunting. They would help with farm chores. We went rabbit and squirrel hunting. I never enjoyed hunting much. Being outdoors wasn't exciting for me. My friends enjoyed hunting and I joined them. We hunted on the farm for several years. One friend suggested bear hunting in Canada. Bear hunting did not appeal to me. I went along with the plan to stay in the group. I was not enthusiastic about the trip. We flew from Fort Wayne to Canada. We landed on a lake and rented canoes. We paddled for a day and a half. We backpacked to a rented cabin. The north woods seemed spooky to me. We set up the cabin with groceries. None of us wanted to hunt bears there. We stayed in, playing cards and eating. We realized we needed to find a bear. People at home expected us to hunt a bear. We decided to cut cards for the hunting task. I drew the high card to hunt the bear. Reluctantly, I accepted the task and went hunting. I walked in the woods without seeing bears. I heard a noise and saw a huge bear. I didn't load the gun and the bear charged. I ran for the cabin with the bear chasing. I yelled for the door to be opened. I led the bear into the cabin. We shut the door with the bear inside. I offered to find another bear.",1529,226.89,258.01,38,38,1
106,I started college in 1949. I met three friends at college. We knew each other from high school. We became good friends in college. I was from a farm. My friends lived in the city. My friends visited my farm. We went hunting on the farm. I didn't enjoy hunting. My friends enjoyed hunting. We hunted rabbits and squirrels. We continued this for years. One friend suggested bear hunting. The idea was not appealing to me. I joined them for bear hunting. We flew to Canada for the hunt. We landed on a lake in Canada. We rented canoes and paddled. We traveled into the north woods. We backpacked to a rented cabin. The area was spooky to me. We settled in the cabin. We stored groceries at the cabin. None of us wanted to hunt bear. We stayed inside for several days. We played cards and ate. We worried about returning without a bear. We decided to cut cards to choose. I drew the high card. I had to hunt the bear. I wandered the woods for hours. A big bear appeared behind me. I forgot to load my gun. The bear chased me. I ran back to the cabin. I tricked the bear into the cabin. The bear went inside the cabin. My friends never invited me hunting again.,1156,147.19,162.92,38,38,2
107,"I met three friends in 1949 at college. I knew them from different schools as athletes. We all attended the same college. We became good friends. I was from a farm; they were from the city. They enjoyed visiting my farm. We went hunting together. I didn't enjoy hunting but joined them. We hunted rabbits and squirrels. After some years, they wanted to hunt bears. I was hesitant about bear hunting. I let them convince me to go. I wasn't eager but agreed to join. We flew from Fort Wayne to Canada. We rented canoes to travel further. We paddled and backpacked to a cabin. The woods were spooky and intimidating. We set up in the cabin but didn't hunt immediately. We played cards and avoided the woods. We didn't venture outside at night. We felt pressure to hunt and bring back a bear. We decided to cut cards to choose a hunter. I drew the high card unexpectedly. Though reluctant, I went bear hunting. I walked in the woods but saw no bears. I eventually spotted a large bear. I forgot to load my gun. The bear charged at me. I ran back to the cabin for safety. I yelled for my friends to open the door. I reached the cabin with the bear chasing. They opened the door, and I ran past. The bear entered the cabin. I closed the door behind the bear. I told my friends to handle the bear. I offered to find another bear. This event happened thirty years ago. My friends never invited me hunting again.",1403,180.82,191.3,38,38,3
108,I met three friends in 1949 in college. We were acquainted in high school. We all became friends after college started. I was the farm kid; they were city kids. They enjoyed visiting my farm for hunting. I didn't enjoy hunting much. I joined in because they enjoyed it. They visited the farm for several years. One friend suggested bear hunting in Canada. Bear hunting did not interest me. I couldn't find a reason not to go. We flew to Canada for the hunt. We canoed and backpacked to a cabin. The area seemed spooky to me. We settled in at the cabin. None of us wanted to hunt bears. We played cards and stayed indoors. We feared ridicule if we returned bearless. We decided to cut cards for a bear hunt. I drew the high card and had to hunt. I reluctantly took the gun for the hunt. I walked through the woods for hours. I saw the largest bear I'd ever seen. I realized I'd forgotten to load the gun. The bear began to chase me. I ran hard with the bear on my heels. I yelled for them to open the cabin door. I reached the cabin and turned sharply. The bear went through the cabin door. I shut the door and secured the bear inside. I told them to deal with the bear. I joked about getting another bear. This happened thirty years ago. My friends agreed I kept my word. They never invited me to hunt again. I fulfilled my hunting commitment. The Canada trip remained memorable. I share this story with humor today.,1416,179.47,217.41,38,39,1
109,I started college in 1949. I met three friends there. We became friends at college. We were high school athletes. We attended the same college. I was from a farm. The others lived in the city. We became good friends. They liked visiting my farm. We went hunting on the farm. I never enjoyed hunting. I was used to the outdoors. They enjoyed hunting. I joined them to be social. We hunted together for years. One friend suggested bear hunting. Bear hunting didn't appeal to me. I agreed to join them. We flew to Canada. We rented canoes in Canada. We paddled into the woods. We backpacked to a cabin. The wilderness was intimidating. We settled in the cabin. We were too scared to hunt. We stayed in the cabin at night. We played cards and relaxed. We feared returning without a bear. We decided to cut cards to hunt. I drew the high card. I went bear hunting alone. I wasn't prepared for hunting. I encountered a big bear. My gun wasn't loaded. The bear chased me. I ran back to the cabin. I outsmarted the bear. The bear entered the cabin. My friends dealt with the bear.,1072,133.06,128.94,39,39,2
110,I met three friends in 1949 at college. We became friends after attending the same school. We were initially acquainted as high school athletes. The three friends were from the city. I was the kid from the farm. The friends liked visiting the farm to hunt. I didn't really enjoy hunting. They enjoyed rabbit and squirrel hunting. I joined them to be part of the group. We hunted at the farm for several years. One friend suggested bear hunting in Canada. I wasn't excited about bear hunting. I went along because I couldn't say no. We flew to Canada for the hunting trip. We landed on a lake and rented canoes. We paddled for a day and a half into the woods. We had to backpack to reach a rented cabin. The woods seemed spooky to me. We set up at the cabin and stored groceries. No one wanted to go bear hunting initially. We sat in the cabin for several days. Friends discussed needing a bear to avoid ridicule. We decided to cut cards to pick a bear hunter. I drew the high card to hunt the bear. I reluctantly took a gun to hunt. I was out in the woods for hours without success. I heard a noise and saw a very large bear. I forgot to load my gun when facing the bear. The bear charged at me. I ran back towards the cabin as fast as possible. I yelled for my friends to open the door. I reached the cabin just in time. The bear followed me into the cabin. I shut the door with the bear inside. I told my friends to deal with the bear. My friends agreed I upheld my commitment. They never asked me to hunt again. This event happened thirty years ago.,1552,205.81,230.94,38,39,3
111,"I started college in 1949. I met three friends there. We knew each other from high school sports. We became good friends at college. I lived on a farm, they lived in the city. They enjoyed visiting my farm for hunting. I didn't like hunting much. We hunted rabbits and squirrels. We did this for several years. One friend wanted to hunt bears in Canada. I didn't want to go bear hunting. I let them persuade me to go. We flew to Canada from Fort Wayne. We landed on a lake. We rented canoes and paddled far north. We backpacked to a rented cabin. The woods were spooky to me. We settled in the cabin. We played cards and ate for days. None of us wanted to hunt bears. We decided to cut cards for who hunts. I drew the high card. I didn't want to be there. I went out with a gun. I walked in the woods for hours. I saw a huge bear. I forgot to load the gun. The bear chased me. I ran as fast as I could. I yelled for them to open the door. I ran to the cabin. I turned left at the door. The bear went inside the cabin. I shut the door behind the bear. I told my friends to deal with the bear. I joked about getting another bear. This happened thirty years ago. My friends agreed I fulfilled my commitment. They never asked me to hunt again.",1239,195.72,214.22,39,40,1
112,I started college in 1949. I met three friends in college. We'd been high school athletes at different schools. We all enrolled at the same college. We became good friends. I grew up on a farm. The others lived in the city. They liked visiting my farm. We went hunting on the farm. I didn't enjoy hunting much. They planned a bear hunting trip in Canada. I wasn't excited about bear hunting. They convinced me to join the trip. We flew to Canada and rented canoes. We paddled for a long time. We hiked to a rented cabin. I found the area spooky. We settled in the cabin. We hesitated to hunt bears. We stayed in the cabin for days. We played cards and ate. We realized we needed a bear. People knew about our bear hunt. We decided to cut cards to see who hunts. I drew the high card. I had to go out and hunt. I was nervous about hunting alone. I encountered a huge bear. I forgot to load my gun. The bear charged at me. I ran as fast as I could. I reached the cabin yelling for help. I tricked the bear into the cabin. My friends had to handle the bear. I joked about hunting another one. This happened thirty years ago. My friends agreed I fulfilled my role. They never asked me to hunt again. I lived up to my commitment. The story became a legendary tale.,1259,164.02,180.02,40,40,2
113,"I met three friends in college in 1949. I knew them from high school athletics. We all attended the same college. I was from a farm, they were from the city. They enjoyed visiting my farm. We hunted rabbits and squirrels together. I disliked hunting but joined to be part of the group. They suggested a bear hunting trip to Canada. I was hesitant but agreed to join. We flew to Canada from Fort Wayne. We paddled canoes deep into the north woods. We backpacked to a rented cabin. The area was spooky and made me apprehensive. We set up in the cabin and stored groceries. No one was enthusiastic about hunting bears. We spent days playing cards and eating. We feared returning home without a bear. We decided to draw cards for bear hunting duty. I drew the high card with irony. I reluctantly went out to hunt a bear. I wandered the woods uneasily for hours. I finally encountered a huge bear. I forgot to load my gun. The bear charged towards me. I ran back to the cabin as fast as I could. I yelled for them to open the door. I diverted the bear into the cabin. I shut the door quickly behind the bear. I told them to skin the bear. I joked about fetching another bear. This happened thirty years ago. My friends said I honored my commitment. They never invited me hunting again. I shared this humorous and wild story. The experience bonded us as lifelong friends. We relived this adventure countless times. I cherished the memories despite the fear. Our friendships survived beyond the hunt. I appreciated their companionship over the years. Our hunting days became legendary tales.",1584,213.0,227.65,40,40,3
114,"I met three friends when I started college in 1949. We all went to the same college after high school. We were acquainted before college as high school athletes. We became good friends in college. I was from the farm, and they lived in the city. They enjoyed coming to my farm to hunt. They helped me with farm chores. We went rabbit and squirrel hunting at the farm. I never really enjoyed hunting. I was used to the outdoors from farm life. My friends found hunting exciting. I joined them in hunting to be part of the group. We continued hunting at my farm for several years. One friend suggested a bear hunting trip in Canada. Bear hunting didn't appeal to me. I joined them because I had no reason not to. We flew to Canada for the hunting trip. We rented canoes and paddled to the north woods. We backpacked to a remote cabin. I was apprehensive about the spooky territory. We set up in the cabin and stored groceries. None of us wanted to hunt bear initially. We played cards, ate, and slept in the cabin. We stayed inside the cabin at night. We feared ridicule if we returned without a bear. We decided to cut cards to choose a hunter. I drew the high card to go hunt a bear. I didn't like the idea of bear hunting. I went into the woods alone with a gun. I wandered for hours without seeing a bear. I heard a noise and saw a huge bear. I forgot to load the gun. The bear chased me through the woods. I ran towards the cabin with the bear behind me. I yelled for my friends to open the door. I reached the cabin and turned aside. The bear ran inside the cabin. I shut the door behind the bear. I jokingly told my friends to skin the bear. This happened thirty years ago. My friends never invited me hunting again.",1721,264.22,252.84,41,41,1
115,"I met my friends in 1949 at college. We became friends after attending the same school. We were high school athletes at different schools. We all enrolled in the same college. I was from a farm; they were from the city. They enjoyed visiting the farm to hunt. They helped me with chores. We hunted rabbits and squirrels together. I never really enjoyed hunting. Being outdoors wasn't exciting to me. They got enjoyment from it, so I joined them. This continued for several years. They always came to the farm to hunt. One had the idea to hunt bears in Canada. Bear hunting didn't appeal to me. I joined them to be part of the group. We flew to Canada from Fort Wayne. Landed on a lake and rented canoes. Paddled for a day and a half north. Backpacked further to a rented cabin. The territory was spooky to me. We set up in the cabin and stored groceries. None of us wanted to hunt bears. We stayed inside, playing cards and eating. We discussed the need to hunt a bear. People knew we went bear hunting. We feared ridicule for returning with no bear. Decided to cut cards to choose a hunter. I drew the high card. I agreed to play the game. I went out bear hunting reluctantly. I walked in the woods for hours. I finally saw a huge bear. I forgot to load my gun. The bear chased me. I ran back to the cabin quickly. I yelled for them to open the door. I diverted the bear into the cabin. I trapped the bear inside the cabin. I left them to handle the bear. This happened thirty years ago. My friends never asked me to hunt again.",1529,265.69,269.96,42,41,2
116,I met my three friends in 1949. We met before college. We all attended the same school. We had been high school athletes. We became good friends in college. I grew up on a farm. My friends lived in the city. My friends liked visiting the farm. We went hunting together. I didn't enjoy hunting. I was used to the outdoors. My friends found the farm exciting. We hunted rabbits and squirrels. We hunted for several years. One friend suggested bear hunting. Bear hunting didn't appeal to me. I agreed to go bear hunting. We flew to Canada for hunting. We landed on a lake. We rented canoes for the trip. We paddled for a day and a half. We backpacked to a rented cabin. The north woods were spooky. We settled in the cabin. No one wanted to hunt bears. We spent days playing cards. We didn't venture outside at night. We feared returning without a bear. We decided to draw cards. I drew the high card. I reluctantly hunted alone. I didn't load my gun. A bear chased me in the woods. I ran back to the cabin. I yelled for them to open the door. I tricked the bear into the cabin. My friends dealt with the bear. This happened thirty years ago. My friends agreed I kept my commitment. My friends never asked me to hunt again. I find the story humorous now.,1251,193.21,207.45,41,41,3
117,"I met three friends in 1949 when starting college. We were acquainted from different high schools as athletes. After graduation, we all attended the same college. We became good friends at college. I was from a farm, and they were from the city. They liked visiting the farm to hunt. I was accustomed to the outdoors from farm life. I joined hunting activities reluctantly. We continued activities on the farm for years. One friend suggested bear hunting in Canada. I was initially uninterested in bear hunting. I couldn't refuse and joined the bear hunting trip. We flew from Fort Wayne to Canada. We rented canoes and traveled further north. We paddled for a day and a half. We backpacked for additional distance to a cabin. The remote location appeared spooky to me. We settled into the cabin with supplies. None of us were eager to hunt bears. We stayed indoors, playing cards and eating. We felt the pressure to return with a bear. We decided to draw cards to choose a hunter. I drew the high card and had to hunt. I took a gun and went out reluctantly. I spent hours in the woods without success. I encountered an enormous bear unexpectedly. I forgot to load the gun when faced with the bear. The bear chased me back to the cabin. I ran to the cabin yelling for the door to open. The bear was right on my heels. I reached the cabin and turned quickly. The bear entered the cabin as I escaped. I shut the door behind the bear. I joked about getting another bear. This incident happened thirty years ago. My friends agreed I met my commitment. They have never asked me to hunt again. I fulfilled my part by getting the bear into the cabin. Bear hunting was my first and last experience. I remember the story with humor. My friendship with them remains despite the incident. This adventure became a memorable story.",1818,209.27,243.11,42,42,1
118,"I met my friends in college in 1949. We became friends after starting college. We knew each other from high school sports. We went to the same college after high school. I was from a farm, they were from the city. My friends enjoyed visiting the farm. They helped with chores and hunted on the farm. I didn't enjoy hunting much. I went hunting to be part of the group. We hunted at the farm for several years. My friends wanted to go bear hunting in Canada. I wasn't keen on bear hunting but joined them. I was talked into going bear hunting. We flew to Canada from Fort Wayne. We rented canoes after landing in Canada. We paddled for a day and a half in canoes. We backpacked a long distance to a cabin. The cabin was in the remote northern woods. I felt apprehensive after reaching the cabin. The woods looked spooky and uninviting. We settled in the cabin, stored groceries. Nobody was eager to hunt bears initially. We stayed in the cabin for several days. We played cards, ate, and slept in the cabin. No one wanted to go hunt bears alone. We decided to draw cards to pick someone. I drew the high card reluctantly. I agreed to the hunting game reluctantly. I took a gun and went bear hunting. I disliked bear hunting from the start. I walked through the woods for hours. I didn't see any bears initially. I heard a noise and saw a big bear. The gun wasn't loaded when I needed it. The bear chased me through the woods. I ran towards the cabin for safety. I yelled for my friends to open the door. I led the bear into the cabin. We trapped the bear inside the cabin. I told my friends to handle the bear. My friends agreed I fulfilled my promise. They never invited me hunting again.",1688,196.53,220.62,42,42,2
119,I met three friends in 1949 at college. We knew each other from different high schools. We all attended the same college after graduation. We became good friends at college. I was the kid from the farm. The other three friends lived in the city. They liked visiting the farm to hunt. We went rabbit and squirrel hunting. I didn't enjoy hunting much. I joined them to be part of the group. We hunted together for several years. One friend suggested bear hunting in Canada. I wasn't excited about bear hunting. I reluctantly agreed to go to Canada. We flew to Canada from Fort Wayne. We canoed deeper into the woods. We backpacked to a rented cabin. The woods were spooky and daunting. We settled in the cabin and stored groceries. None of us wanted to hunt for a bear. We played cards and stayed indoors. We worried about returning without a bear. We drew cards to decide who would hunt. I drew the high card to hunt the bear. I took a gun to start the hunt. I walked in the woods without seeing bears. I heard a noise and saw a big bear. I realized the gun wasn't loaded. The bear chased me aggressively. I ran back to the cabin as fast as I could. I yelled for my friends to open the door. I managed to reach the cabin door. I let the bear inside the cabin. I shut the cabin door quickly. I told my friends to deal with the bear. I offered to find another bear. This happened thirty years ago. My friends agreed I fulfilled my duty. They never invited me hunting again.,1470,193.86,246.23,39,42,3
120,I started college in 1949. I met three new friends there. We were acquainted before college. We attended the same school. I was from a farm. My friends were from the city. They liked coming to my farm. We hunted rabbits and squirrels. I did not enjoy hunting. They persuaded me to go along. One friend suggested bear hunting. Bear hunting did not appeal to me. I agreed to go with them. We flew to Canada. We rented canoes for travel. We paddled for one and a half days. We backpacked to a cabin. The woods seemed spooky to me. We set up in the cabin. We were apprehensive about hunting bears. We played cards and stayed inside. We realized we needed to hunt a bear. We feared ridicule back home. We decided to cut cards. I drew the high card. I went out to hunt reluctantly. I walked in the woods for hours. I heard a noise behind me. I saw a huge bear. I forgot to load my gun. The bear charged at me. I ran back to the cabin. I yelled for my friends to open the door. They opened the cabin door for me. I dodged as the bear entered. I shut the door behind the bear. I joked about getting another bear. My friends agreed I fulfilled my role. They have not invited me hunting since. This happened thirty years ago. I still laugh about the story. We haven't gone hunting together since. My friends respected my effort. I felt relieved and amused.,1346,158.45,167.03,44,43,1
