,summary,rephrased_summary,total,len,rate,suffix
50,I was at work in the warehouse.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late while I worked.|I felt a bit strange and lightheaded.|I thought the feeling was due to hunger.|I started feeling tightness in my chest.|I leaned against a wall for support.|The pressure in my chest got stronger.|I felt my heart pounding hard.|I started seeing spots in my vision.|Sweat dripped down my forehead and arms.|I tried to breathe deeply but struggled.|I was really scared about my condition.|I heard the manager calling to me.|Someone had noticed my distress.|I couldn't find my voice to respond.|My world began going dark around me.|I started to drop to the ground.|The manager caught me as I fell.|He took me to the staff room.|He asked me what was wrong.|He got me a glass of cold water.|I rested and started feeling better.|I had been having a panic attack.|I learned to check in with myself.,"While at the warehouse job, I busied myself with arranging boxes and sorting out the goods. Several hours into the shift, dusk approached as I continued my tasks. An odd sensation of dizziness overcame me, which I initially attributed to not eating enough. Soon after, a constricting sensation enveloped my chest. Seeking stability, I propped myself against the nearest wall. The chest pressure intensified, and my heartbeat escalated rapidly. Blurry spots began to disrupt my sight, and perspiration started to coat my forehead and limbs. Despite attempting to take deep breaths, I found it difficult. Fear gripped me as I realized something was seriously wrong. My manager's voice reached my ears, indicating that my plight had been observed. I was unable to utter a word in reply. Darkness started to encroach on my vision. As I began to collapse, the manager was quick to support me, preventing me from hitting the floor. He escorted me to the staff area, inquiring about my condition. After he handed me a chilled glass of water, I took a moment to rest and gradually my state improved. It turned out I had experienced a panic attack. This incident taught me the importance of self-awareness and monitoring my well-being.",152.11,943,0.16,26_3.json
51,I was at work on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit lightheaded.|I thought it was due to hunger.|I was returning items to their proper places.|I started feeling a tightness in my chest.|I leaned against a nearby wall.|The pressure in my chest got stronger.|My heart was pounding.|I started seeing spots.|Sweat was dripping down my forehead.|I attempted to take deep breaths.|I was scared and unsure what to do.|I heard the manager's voice calling out to me.|The manager was checking if I was alright.|I tried to yell but couldn't find my voice.|The manager walked towards me.|My world was going dark.|I started to drop to the ground.|The manager caught me just in time.|He took me to the staff room.|He asked me questions about what happened.|He gave me a glass of cold water.|The pressure eased up after resting.|I learned to check in with myself and eat properly.,"While engaged in my duties on the warehouse floor, I was busy arranging boxes and sorting out the goods. Several hours into my shift, the evening was drawing in, and I began to feel faint, which I attributed to not eating enough. As I continued to put items back in their designated spots, a constriction in my chest emerged. I found support against a nearby wall as the sensation in my chest intensified and my heartbeat accelerated. Blurry vision and beads of sweat forming on my brow followed. I tried to calm myself with deep breaths, feeling frightened and uncertain of my next steps. The voice of my supervisor broke through, inquiring about my condition. I attempted to respond but my voice failed me. Approaching me, the supervisor noticed my distress just as my consciousness started to fade and I began to collapse. Fortunately, he caught me in the nick of time. He escorted me to the break room, probed gently about the incident, and handed me a refreshing glass of water. After some time spent recuperating, the tightness in my chest subsided. This experience was a stark reminder to monitor my well-being and maintain proper nutrition.",158.15,970,0.16,27_1.json
52,I was at work one day.|I was doing my usual job.|I worked on the warehouse floor.|I stocked boxes and organized merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I was a bit lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I felt tightness in my chest.|I leaned against a wall.|The pressure got stronger.|My heart was pounding.|I started seeing spots.|I was sweating a lot.|I couldn't catch my breath.|I heard the manager's voice.|The manager called out to me.|I couldn't find my voice.|The manager walked towards me.|I started to drop.|The manager caught me.|He took me to the staff room.|He gave me cold water.|The pressure eased up.|I learned to check in with myself.,"One particular day at work, while performing my routine tasks on the warehouse floor, which involved stocking and arranging goods, I began to feel somewhat off after several hours into my shift. It was nearing the end of the day, and a peculiar sensation of lightheadedness overcame me, which I initially attributed to not having eaten all day. Subsequently, I experienced a constricting sensation in my chest and propped myself against a wall for support. The discomfort intensified, my heart raced, and my vision became spotty. I was perspiring profusely and found it difficult to breathe. At that moment, I heard my manager calling out to me, but I was unable to respond. As he approached, my strength failed me and I started to collapse, but he was quick to catch me. He assisted me to the staff room and provided me with cold water, which helped alleviate the chest pressure. This incident taught me the importance of self-awareness and attending to my personal health cues.",134.37,733,0.18,27_2.json
53,I was at work one day.|I was doing my usual job.|I had been working for a few hours.|It was getting late.|I had been feeling a bit strange.|I was feeling lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I started feeling tightness in my chest.|I stopped what I was doing.|I leaned against a nearby wall.|The pressure in my chest got stronger.|I could feel my heart pounding.|I started seeing spots.|I felt sweat on my forehead.|I couldn't catch my breath.|I was scared and didn't know what to do.|I heard the manager's voice.|I tried to yell back but couldn't.|The manager walked towards me.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|The manager got me a glass of water.|I was having a panic attack.|The manager's quick action helped me.|I learned to properly rest and eat.,"One particular day at the office, I was engaged in my routine tasks. Several hours had passed, and it was becoming evening. An odd sensation had begun to take hold of me; I felt faint, which I attributed to not having eaten all day. Suddenly, a constricting sensation enveloped my chest. I ceased my activities and braced myself against a wall. The chest pressure intensified, and my heartbeat thundered in my ears. My vision was marred by floating specks, and perspiration formed on my brow. Struggling for air, I was overwhelmed by fear and uncertainty. The voice of my supervisor reached my ears, but when I attempted to respond, no sound came out. As my supervisor approached, my legs gave way, but he managed to catch me before I hit the floor. He escorted me to the break room and handed me a glass of water. It turned out I was experiencing a panic attack. Thanks to my supervisor's prompt intervention, I realized the importance of taking breaks and ensuring I eat properly.",125.64,846,0.15,27_3.json
54,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I was feeling a bit lightheaded.|I thought it was hunger.|I hadn't eaten yet that day.|I felt tightness in my chest.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|Sweat dripped down my forehead.|I couldn't catch my breath.|I was scared.|The manager noticed me.|I couldn't find my voice.|The manager walked towards me.|I started to drop to the ground.|The manager caught me.|He took me to the staff room.|He asked me what was wrong.|He got me a glass of water.|The pressure eased up.,"One particular day at work, I was engaged in my routine tasks on the warehouse floor, arranging and shelving boxes of merchandise. Several hours into my shift, as evening approached, I began to feel unusual, experiencing a sense of lightheadedness. Initially, I attributed it to hunger since I hadn't had a meal all day. However, a sudden tightness in my chest set in. I found myself bracing against a wall as the sensation intensified and my heart throbbed violently. My vision became speckled and beads of sweat formed on my brow. Struggling for air and overwhelmed with fear, I was unable to call out for help. Fortunately, my manager spotted my distress. Voiceless, I watched him approach just as my knees buckled. He swiftly caught me before I hit the floor and escorted me to the staff room. Once there, he inquired about my condition and handed me a glass of water. As I sipped, the constricting sensation gradually subsided.",126.6,756,0.17,28_1.json
55,I was working in the warehouse.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|I started feeling lightheaded.|I attributed the feeling to hunger.|I felt a tightness in my chest.|I leaned against a wall.|The pressure in my chest increased.|I could feel my heart pounding.|I saw spots in my vision.|I felt sweat on my forehead and arms.|I struggled to catch my breath.|I became scared and unsure of what to do.|I heard a voice across the warehouse.|The manager noticed me and called out.|I tried to respond but couldn't speak.|The manager approached me.|I felt my world going dark.|I started to collapse.|The manager caught me before I fell.|He took me to the staff room.|He sat me down in a chair.|He asked about what happened.|He gave me a glass of cold water.|He told me to rest.|The pressure eased up after a few minutes.|I realized I had a panic attack.|The manager's quick action helped me recover.,"I was engaged in tasks at the storage facility, arranging cartons and sorting out goods. Several hours into the job, a sensation of dizziness overcame me, which I presumed was due to not eating. A constriction in my chest emerged, prompting me to rest against the wall. As the chest discomfort intensified, my heartbeat became noticeably strong. Blurry spots appeared before my eyes, and perspiration formed on my brow and limbs. Breathing became a struggle, and anxiety set in as I was uncertain of the next steps. A distant voice echoed through the space; it was the supervisor who had spotted my distress. Attempting to reply proved futile as words failed me. The supervisor made his way over, and as my surroundings began to fade, I felt myself losing balance. Fortunately, he was swift to support me, preventing a fall. He escorted me to the break room, seated me, and inquired about the incident. After handing me a chilled glass of water and advising me to take it easy, the tightness in my chest subsided within minutes. It dawned on me that I had experienced a panic attack, and I was grateful for the supervisor's prompt assistance in my recovery.",149.95,940,0.16,28_2.json
56,I was at work one day.|I was doing my usual job.|I worked on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I attributed it to hunger.|I hadn't eaten yet that day.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|My heart was pounding.|I saw spots.|Sweat dripped down my forehead.|I tried to take deep breaths.|I was really scared.|I heard a voice from across the warehouse.|The manager called out to me.|I couldn't find my voice.|The manager walked towards me.|I started to drop to the ground.|The manager caught me.|He took me to the staff room.|The experience taught me to check in with myself.,"One particular day at the office, I was engaged in my routine tasks. My role involved handling operations on the warehouse floor, where I was busy arranging and sorting out boxes and goods. Several hours had passed, and evening was approaching when I suddenly began to feel odd and somewhat dizzy. I brushed it off as hunger pangs since I hadn't had a chance to eat anything all day. However, I soon noticed a constricting sensation in my chest. I paused my work and propped myself against the nearest wall as the sensation intensified and my heart started to race. Blurry vision and a cascade of sweat on my brow followed. I attempted to calm myself with deep breaths, but fear was taking over. From the other end of the warehouse, my manager's voice reached me, but I was unable to respond. As he approached, my strength gave out and I began to collapse, but he was quick to support me. He helped me to the staff room for recovery. This incident was a stark reminder that I need to be more attentive to my personal well-being.",143.39,783,0.18,28_3.json
57,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I had been feeling lightheaded.|I thought it was because I hadn't eaten.|I felt a tightness and pressure in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|Sweat dripped down my forehead.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I heard a voice across the warehouse.|The manager called out to me.|I tried to yell back.|I couldn't find my voice.|The manager walked towards me.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He asked what was wrong.|He gave me a glass of cold water.|I learned to check in with myself.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory on the warehouse floor, where I was busy arranging boxes and sorting out goods. Several hours into the shift, as evening approached, I began to feel faint, initially attributing it to not having eaten. Suddenly, a constricting sensation enveloped my chest. I paused, bracing myself against the nearest wall as the sensation intensified. My heartbeat escalated, and my vision became speckled. Perspiration formed on my brow as I attempted to draw deep breaths, but to no avail. Panic set in. From across the warehouse, my manager's voice reached me. I tried to respond, but my voice failed. As he approached, my legs gave way, but he was swift enough to catch me before I hit the floor. He escorted me to the break room, inquiring about my condition and offering a refreshing glass of water. This incident was a stark reminder to regularly monitor my own well-being.",144.9,873,0.17,29_1.json
58,I was at work doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange and lightheaded.|I thought it was due to hunger.|I had not eaten that day.|I felt a tightness and pressure in my chest.|I stopped and leaned against a wall.|The pressure in my chest grew stronger.|My heart was pounding in my chest.|I started seeing spots.|I felt sweat dripping down my forehead.|I couldn't catch my breath.|I was really scared.|I heard the manager's voice from across the warehouse.|Someone noticed me and checked if I was alright.|I tried to yell but couldn't find my voice.|The manager walked toward me.|My world started to go dark.|I started to drop to the ground.|The manager caught me before my legs gave out.|He took me to the staff room.|He sat me down in a chair.|He asked me questions about what happened.|He got me cold water and told me to rest.|The pressure in my chest eased up.|I realized I'd had a panic attack.,"While performing my routine tasks at work on the warehouse floor, which involved sorting and shelving various items, I had been at it for several hours and it was becoming quite late. Suddenly, I experienced an odd sensation accompanied by dizziness, which I initially attributed to not having eaten all day. A constricting sensation began to build in my chest, prompting me to pause and support myself against a nearby wall. As the discomfort intensified, my heart raced uncontrollably. Blurry visions appeared before my eyes and perspiration trickled down my brow. Struggling for air and overwhelmed by fear, I heard my manager's voice in the distance. A coworker had taken notice of my distress and inquired about my well-being. I attempted to shout but my voice failed me. As my manager approached, my surroundings started to fade to black. I felt myself collapsing, but the manager was quick to catch me, preventing me from hitting the floor. He escorted me to the staff room and gently seated me, probing about the incident. After providing me with a refreshing glass of water and advising me to take a break, the tightness in my chest began to subside. It dawned on me then that I had experienced a panic attack.",150.68,1042,0.14,29_2.json
59,I was at work one day.|I was doing my usual job.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I thought it was hunger.|I started feeling tightness in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|The manager saw me.|I tried to yell but couldn’t.|The manager walked towards me.|My world started going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He asked me what was wrong.|He gave me a glass of water.|I started to feel better.|I learned to check in with myself.,"One particular day at the office, I was engaged in my routine tasks, which involved replenishing shelves and arranging products. Several hours into my shift and as the evening approached, an odd sensation overcame me. Initially, I dismissed it as hunger when I began to feel faint. However, the situation escalated as a constricting sensation enveloped my chest. I paused my work to rest against a nearby wall, only to be met with an intensifying pressure and a rapid heartbeat. Blurry visions and perspiration ensued. Despite attempting to regulate my breathing, I found myself gasping for air, engulfed by fear. My supervisor noticed my distress. I attempted to shout for help but found myself voiceless. As he made his way to me, my vision dimmed, and I felt myself collapsing. Fortunately, he caught me just in time. He escorted me to the break room, inquired about my condition, and handed me a glass of water. As I sipped the water, my condition gradually improved. This incident taught me the importance of self-awareness and monitoring my well-being.",141.41,803,0.18,29_3.json
60,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling a bit strange.|I felt lightheaded.|I thought it was due to hunger.|I hadn't eaten yet that day.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|I felt my heart pound.|I saw spots in my vision.|I felt sweat on my forehead.|I couldn't catch my breath.|I was really scared.|I heard the manager's voice.|Someone noticed me struggling.|I tried to yell but couldn't.|The manager walked towards me.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He gave me a glass of water.|I learned to check in with myself.|I need to properly rest and eat.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory on the warehouse floor, where I was busy arranging boxes and sorting out goods. Several hours into the shift, as evening approached, I began to feel somewhat off. A sensation of dizziness washed over me, which I attributed to not having eaten all day. Suddenly, a constriction in my chest set in. I paused my activities and propped myself against the nearest wall, only to experience an intensifying chest pressure and a rapid heartbeat. Blurry spots danced before my eyes, perspiration formed on my brow, and I found myself gasping for air. Fear took hold of me. It was then that my manager's voice cut through the haze; someone had spotted my distress. I attempted to shout for help but found I couldn't. As my manager hurried over, my legs gave way, but he managed to catch me just in time. He escorted me to the break room and handed me a glass of water. This incident was a stark reminder that I must regularly monitor my well-being, ensuring I take adequate breaks and nourish my body.",151.27,854,0.18,30_1.json
61,I was at work one day.|I was doing my usual job.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I had not eaten yet that day.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping down.|I tried taking deep breaths.|I couldn't catch my breath.|I was really scared.|I heard a voice across the warehouse.|The manager called out to me.|I couldn't find my voice.|The manager walked towards me.|My world went dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He asked what was wrong.|He got me a glass of water.|The pressure slowly eased up.|The manager's quick action helped me.,"One particular day at the office, I was engaged in my routine tasks, which involved replenishing shelves and arranging products. Several hours into my shift and as the evening approached, an odd sensation overcame me. I began to feel faint, realizing I hadn't eaten all day. A constricting sensation enveloped my chest. I paused my work and braced myself against the nearest wall as the sensation intensified and my heartbeat accelerated. Blurry spots danced before my eyes and perspiration trickled down my skin. Despite attempting to breathe deeply, my breaths were shallow and insufficient. Fear gripped me. Suddenly, my manager's voice echoed through the warehouse, calling out to me. I tried to respond but couldn't speak. As he approached, everything around me started to fade to black. I felt myself losing balance, but before I could hit the floor, my manager was there to catch me. He escorted me to the break room, inquiring about my condition and handed me a glass of water. Gradually, the tightness in my chest subsided. Thanks to my manager's prompt intervention, I was safe.",124.99,852,0.15,30_2.json
62,I was at work doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange and lightheaded.|I thought I was just hungry.|I felt a tightness and pressure in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|My heart pounded in my chest.|I started seeing spots.|Sweat dripped down my forehead and arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I suddenly heard a voice.|The manager was calling out to me.|I tried to respond but couldn't.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He asked me questions.|He gave me a glass of water.|He told me to rest.|The pressure slowly eased up.|I had a panic attack.|It taught me to take better care of myself.,"While engaged in my routine tasks at the workplace, I found myself amidst the usual hustle of the warehouse, arranging boxes and sorting out goods. Several hours into the shift, dusk was approaching, and an odd sensation overcame me, initially dismissed as hunger pangs. However, a constricting sensation enveloped my chest. I paused, seeking support from a nearby wall as the discomfort intensified. My heartbeat escalated, and my vision became speckled. Perspiration began to bead on my brow and limbs. Struggling for air, I attempted to draw deep breaths but to no avail. Fear gripped me. Suddenly, my manager's voice pierced through the haze. I attempted to reply but failed. As he approached, my surroundings dimmed. I felt myself collapsing, but he was swift to support me. He ushered me to the staff area, inquired about my condition, handed me water, and advised me to rest. Gradually, the tightness in my chest subsided. I had experienced a panic attack, a harrowing episode that underscored the importance of self-care.",137.46,942,0.15,30_3.json
63,I was at work one day.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange and lightheaded.|I thought it was because I was hungry.|I had not eaten that day.|I felt a tightness in my chest.|I leaned against a wall.|The tightness got stronger.|I felt my heart pounding.|I started seeing spots.|Sweat dripped down my forehead.|I couldn't catch my breath.|I was really scared.|I heard a voice across the warehouse.|The manager called out to me.|I couldn't find my voice.|The manager walked towards me.|My world started going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked questions about what was wrong.|He got me a glass of cold water.|I rested for a bit.|The pressure eased up.|I learned to check in with myself.,"One particular day at the office, I found myself amidst the hustle of the warehouse floor, engaged in the task of replenishing shelves and arranging goods. Several hours into my shift, as evening approached, an odd sensation accompanied by dizziness overcame me. Initially, I attributed this to hunger, having skipped meals earlier. However, a constricting sensation in my chest soon followed. Seeking support, I propped myself against a nearby wall, only to feel the constriction intensify. My heartbeat escalated, my vision became speckled, and perspiration formed on my brow. Struggling for air, fear enveloped me. From afar, my manager's voice pierced through the commotion, calling out to me, but my voice failed me. As he made his way over, darkness began to encroach upon my sight, and my knees buckled. Fortunately, he was swift enough to catch me before I hit the floor. He escorted me to the break room, gently seated me, and inquired about my condition. After providing me with a refreshing glass of water and allowing me some time to recuperate, the discomfort subsided. This incident was a stark reminder of the importance of self-awareness and self-care.",138.04,915,0.15,31_1.json
64,"I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I had been feeling strange and lightheaded.|I thought it was due to hunger.|I had not eaten yet that day.|I felt tightness and pressure in my chest.|I stopped what I was doing.|I leaned against a nearby wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping down my forehead.|I could not catch my breath.|I was really scared.|I heard a voice calling out.|It was the manager.|The manager asked if I was alright.|I tried to respond, but I couldn't.|The manager walked towards me.|My world started going dark.|I started to drop to the ground.|The manager caught me.|The manager took me to the staff room.|He sat me down in a chair.|He asked what happened.|He got me a glass of cold water.|It turned out to be a panic attack.","One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory and arranging products on the warehouse floor. After several hours into the shift, it was nearing the end of the day. I began to experience an odd sensation of dizziness, which I attributed to not having eaten all day. Suddenly, a sense of constriction and discomfort enveloped my chest. I paused my activities and braced myself against a wall for support. The discomfort intensified, my heartbeat escalated, and my vision became speckled. Perspiration trickled down my brow, and I struggled to breathe. Overwhelmed by fear, I faintly heard my manager's voice inquiring about my well-being. I attempted to reply but found myself unable to speak. As my manager approached, my surroundings started to fade to black. I felt myself collapsing, but the manager was quick to catch me. They escorted me to the staff room and seated me, questioning what had occurred. After providing me with a refreshing glass of water, it became apparent that I had suffered a panic attack.",114.82,964,0.12,31_2.json
65,I was at work one day.|I was doing my usual job.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I felt a tightness in my chest.|I leaned against a nearby wall.|The pressure got stronger.|I felt my heart pounding.|I saw spots.|I felt sweat dripping.|I couldn't catch my breath.|I was really scared.|I heard a voice across the warehouse.|It was the manager.|Someone noticed me.|I couldn't find my voice.|My world was going dark.|I started to drop to the ground.|The manager caught me.|He took me to the staff room.|He sat me in a chair.|He asked me questions.|He got me a glass of water.|He told me to rest.|I learned to check in with myself.,"One particular day at the office, I was engaged in my routine tasks, which involved replenishing shelves and arranging goods. Several hours into my shift and as the evening approached, I began to feel unusual and somewhat faint, attributing it to not having eaten all day. Suddenly, a sensation of constriction enveloped my chest. I found support against a wall as the sensation intensified and my heartbeat escalated. My vision was speckled, perspiration formed, and I struggled for air, engulfed by fear. From across the expanse of the warehouse, the manager's voice reached me as an employee took notice of my distress. My ability to speak had vanished, and darkness started to enclose my sight. As I was on the verge of collapsing, the manager swiftly intervened, supporting me. He escorted me to the break room, seated me comfortably, and proceeded to inquire about my condition. After providing me with water and advising me to take a break, I realized the importance of self-awareness and monitoring my well-being.",134.85,801,0.17,31_3.json
66,I was at work stocking boxes and organizing merchandise.|I had been working for a few hours and it was getting late.|I felt a bit strange and lightheaded.|I thought I was just hungry because I hadn't eaten.|I felt tightness and pressure in my chest.|I stopped working and leaned against a wall.|The pressure in my chest got stronger.|I felt my heart pounding in my chest.|I started seeing spots.|I felt sweat dripping down my forehead and arms.|I tried to take deep breaths.|I couldn't catch my breath and got scared.|I heard the manager's voice across the warehouse.|The manager noticed me and called out.|I tried to yell back but couldn't speak.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager reached me just in time.|The manager caught me before my legs gave out.|He took me to the staff room and sat me down.|He asked what was wrong and what happened.|He got me a glass of cold water.|He told me to rest for a bit.|The pressure in my chest eased up after a few minutes.|I started to feel better.|I realized I had a panic attack.|I was grateful for the manager's quick action.|The situation could have been much worse.|It taught me to check in with myself.|I learned to rest and eat properly.|I want to avoid further episodes.,"While at my job, I was busy replenishing shelves and sorting out goods. Several hours into the shift and as the evening approached, I began to feel odd and somewhat faint. Initially, I attributed it to hunger since I hadn't had a meal. Suddenly, I experienced a constricting sensation and a heavy feeling in my chest. I paused my tasks and propped myself against the nearest wall. The chest discomfort intensified, and my heartbeat escalated. My vision became speckled. Perspiration started trickling down my face and limbs. I attempted to breathe deeply, but I struggled to fill my lungs and panic set in. The voice of my supervisor echoed from the other side of the storage area. He spotted my distress and shouted to me. I tried to respond but found myself voiceless. As he made his way over, my surroundings began to fade to black. I felt myself losing balance, but the supervisor was swift to my side. He supported me just as my knees buckled. He escorted me to the break room and helped me sit. He inquired about my condition and the events leading up to it. He handed me a chilled glass of water and advised me to take a moment to recuperate. After a short while, the tightness in my chest subsided. I gradually regained composure and recognized that I had suffered a panic attack. I was thankful for my supervisor's prompt intervention, knowing the outcome could have been dire. This incident was a wake-up call to be more attentive to my own well-being, ensuring I take breaks and nourish myself to prevent any recurrence.",183.62,1286,0.14,32_1.json
67,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling a bit strange.|I felt lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I started feeling tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping down my face.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I didn't know what to do.|I heard a voice from across the warehouse.|It was the manager.|Someone noticed me.|I tried to yell but couldn't.|The manager walked towards me.|My world went dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He asked me questions about what happened.|I escaped with the manager's help.,"One particular day at the office, I was engaged in my routine tasks on the warehouse floor, arranging boxes and sorting out goods. Several hours into the job, as evening approached, an odd sensation overcame me. I began to feel faint, attributing it to not having eaten all day. Suddenly, a tightness enveloped my chest. I paused my work and leaned on a nearby wall for support. The sensation intensified, my heartbeat accelerated, and my vision became speckled. Perspiration trickled down my forehead as I struggled to breathe deeply, but to no avail. Overwhelmed by fear and uncertainty, I was at a loss for what to do next. Then, from across the warehouse, my manager's voice reached me. Someone had taken notice of my distress. I attempted to shout but found myself unable. As the manager approached, everything around me faded to black. I began to collapse, but the manager was swift to catch me. He escorted me to the staff room and inquired about the incident. Thanks to the manager's timely intervention, I was out of harm's way.",172.17,946,0.18,32_2.json
68,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling a bit strange.|I was feeling lightheaded.|I thought it was hunger.|I hadn't eaten yet that day.|I felt tightness in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|My heart was pounding.|I started seeing spots.|Sweat was dripping down my forehead and arms.|I tried deep breaths.|I couldn't catch my breath.|I was scared and confused.|The manager called out to me.|Someone noticed me.|I couldn't yell back.|The manager walked towards me.|My world was going dark.|I started to drop to the ground.|The manager caught me.|He took me to the staff room.|He sat me down in a chair.|He asked what was wrong.|He got me cold water.|He told me to rest.|I learned to check in with myself.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory and arranging goods on the warehouse floor. After several hours into my shift and as the day wore on, an unusual sensation overcame me. I felt dizzy, initially dismissing it as hunger since I hadn't eaten all day. However, a constriction in my chest began to worry me. I paused my work to lean on a nearby wall as the sensation intensified and my heartbeat escalated. My vision became speckled and perspiration started to coat my forehead and limbs. Despite attempting to regulate my breathing, I found myself unable to draw a full breath. Overwhelmed by fear and bewilderment, I was unable to respond when the manager called out to me after noticing my distress. As he approached, my surroundings started to fade to black. I felt myself losing balance, but the manager was quick to support me, preventing me from collapsing entirely. He escorted me to the staff area and seated me, inquiring about my condition. After providing me with chilled water and advising me to take a break, I realized the importance of self-awareness and the need to periodically assess my well-being.",162.02,909,0.18,32_3.json
