recall_id,sum,mbits_to_chars,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
637f9ba7295ebbe224047f18,50.42,0.06,"So basically he/she was doing their job in a warehouse and basically, they started to feel weak and stuff so they stopped and blamed it on the fact that they haven't eaten and they he/she started to feel a pain in his chest that got stronger when he stopped and stood by the wall. then he could feel his heart beating a lot and then he saw his manager at the opposite side of the warehouse and the manager asked him if everything is ok but he couldn't respond and then when his legs were about to give up his manager ran to him and held him up and then took him to the staff room sat him down and gave him cold water to drink and then asked him questions about what happened and then explained to him that be was having a panic attack. So he then decided to make sure he gets enough food and rest.",10.78,6.14,6.3,-0.78,-2.77,5.1,-1.8,-0.36,1.36,-0.91,1.4,-3.17,-0.38,4.96,1.29,1.43,5.38,4.71,3.01,-1.11,-1.23,-1.53,-0.94,0.88,1.08,-0.27,5.38,2.21,-1.06,1.38,-3.42,1.09,-3.05,0.08,-3.94,-4.44,-0.72,1.86,4.04,9.19,0.7,-0.08,0.22,4.59,-1.56,-0.13,-1.9,-0.48,0.66,0.39,-0.7,-0.78,-0.67,-0.64,3.17,0.46
63234b3f6c287f6e1fc2991b,51.0,0.08,"They were at work, in a warehouse, stocking boxes and merchandise, they had not eaten, they began to feel light headed, they rested against a wall, then their chest started hurting, heart beat when up. They were sweaty and seeing spots. Their boss noticed and call out to them if they were ok, but they were not able to answer. Boss walked up, and sat them down and asked them some questions. They blacked out I think, but they came back too, thanks to the manager some how. They said it was a panic attack, and stated that they needed to make sure that in future they took care for themselves, made sure they were rested, and ate properly.",9.86,4.13,5.29,8.75,2.24,5.86,-2.26,-1.27,1.18,-0.81,0.85,-6.07,-1.22,4.54,1.24,-1.6,4.95,1.18,0.55,2.92,5.72,-1.43,1.64,0.01,0.92,-0.22,-1.72,2.63,-0.95,1.26,-1.54,0.81,-2.93,-0.15,-1.08,0.07,-1.6,1.36,-0.71,0.7,0.76,0.8,0.2,-0.06,0.52,0.16,-1.16,0.05,-0.83,-0.16,2.87,-0.72,0.39,-0.24,5.29,0.03
5fb079128b511d47995da086,51.35,0.1,One day I was at work like usual. I was working at the warehouse. I was working much later than usual. Suddenly I felt a tightness in my chest. I started to see spots in my vision. Suddenly a voice called out to me. It seems like someone noticed. Someone called the manager. I tried to speak out. I couldn't find my voice. I dropped to the ground. Luckily my manager walked up to me. My manager saved me. Turns out I was having a panic attack. The panic attack was saved due to quick action of the manager.,13.01,4.77,5.61,-2.03,-2.02,2.53,3.39,1.61,-1.34,-0.14,-1.64,-3.95,-0.38,6.3,0.89,-2.3,-1.97,0.73,-1.18,7.04,-0.17,-1.36,1.0,0.28,0.73,-0.2,3.85,2.22,0.03,2.41,5.77,0.23,-1.18,3.5,-2.16,-1.35,4.93,3.07,-1.64,-1.04,-0.07,-0.59,0.2,1.51,-0.95,0.44,-0.69,0.01,2.96,1.46,4.16,-3.01,0.54,-1.35,-0.04,-1.08
60895dd42aa4dab10a53566c,51.46,0.06,I was working on the floor of the warehouse moving stock around and making sure it was all in it's proper place. Nearing the end of the day I felt light headed but put it down to not having eaten that day. I carried on working and eventually started to get ready to go home. As I was walking around the warehouse tidying up and getting everything prepared for the next day I felt a tightness in my chest and felt dizzy. Spots appeared in front of my eyes and I started sweating. I could feel the world closing in on me when I heard someone call out. It was my manager who was asking me if I was OK and was walking towards me. I started collapsing as my manager arrived and he took me to the staff room where he sat me down and gave me a glass of water. I soon felt better. It seems I had a panic attack and have learned that I need to look after myself by eating properly and having a drink occasionally.,10.99,5.62,9.25,-0.22,-0.2,2.55,-0.96,2.22,1.09,-0.34,2.7,0.25,4.2,5.82,-0.65,-6.99,-2.37,-0.36,-1.14,5.08,3.41,-3.66,0.46,0.48,0.66,-0.34,3.01,2.74,-0.38,2.09,-1.26,2.8,-5.56,-0.15,-0.76,-1.72,1.75,1.09,-0.92,10.5,0.52,-2.69,-0.09,2.37,-0.83,0.66,-1.71,0.39,0.51,0.33,0.36,-0.98,-0.29,0.9,1.56,-0.33
5bb6faf4f6d0bd00019e12f4,52.23,0.06,"The narrator was in a warehouse 'stocking' boxes (I think they meant 'stacking') and doing another task which I cannot recall. They felt pressure in their chest, and leaned against a wall to alleviate it. But it did not go away, it felt worse, and their heart began pounding. Their manager called out to them. It appears a colleague noticed the narrator's predicament and got the manager for help. The manager grabbed the narrator just as their legs gave out from under them. From there, the manager took the narrator to the lunch room for cold water (to drink, if I remember correctly). This alleviated the symptoms. It turns out the narrator had a panic attack. The narrator finishes musing that the situation could have been worse at it reminded them to 'check in on (them)self' occasionally. Basically relaxation and mindfulness techniques.",13.45,4.21,4.93,7.86,-0.05,2.74,-1.98,-0.6,-0.95,-0.06,-1.15,-2.36,-0.63,5.25,2.26,0.69,6.15,0.8,1.71,-2.64,-0.36,-1.01,0.2,0.67,1.17,-0.97,-0.36,2.53,-1.42,2.2,5.82,-1.4,-4.9,0.52,-1.81,-4.37,0.5,1.34,5.11,2.51,-0.05,-3.96,-0.23,5.54,-1.31,0.36,0.51,0.1,0.06,2.04,0.32,-1.14,1.1,6.6,-0.4,-2.91
598f42337d29e70001730204,52.68,0.08,"I was at work in a warehouse stacking shelves and organising things. After a few hours I felt light headed and felt a tightness in my chest. The pressure got stronger and my heart was pounding. I started sweating and I couldn't breathe. I heard the voice of the warehouse manager asking if I was ok. I couldn't reply. Someone had noticed I looked a bit off. I felt the world go dark, my legs gave way beneath me, but I was caught before I fell. I was taken to the staff room and given a glass of water. It turns out I had a panic attack. It could have been worse if the manager hadn't taken prompt action. I've learned to listen to myself to avoid further attacks.",11.54,4.82,6.1,0.75,-0.17,6.35,-2.68,2.91,1.24,-3.42,-1.54,-4.78,-0.41,5.87,1.28,-2.74,-2.44,5.07,1.5,-4.01,4.28,-1.48,1.96,2.64,1.05,0.41,-0.75,4.27,-1.76,0.77,3.81,-1.4,-4.46,0.94,-3.15,1.97,0.19,1.23,3.26,9.0,-0.19,-3.47,-0.62,3.35,-1.07,-0.3,-1.67,-0.41,0.34,1.38,2.87,-0.46,1.88,2.29,-0.88,1.62
5b7ffeeb05fbbd00016aa0bc,53.49,0.09,"The narrator was stocking and organising boxes in a warehouse, which is their regular job, when they started to feel lightheaded. They thought it was because they hadn't eaten, but their symptoms continued to worsen. They were sweating and had pressure in the chest. Someone alerted the person's manager, who called out to them from across the warehouse. The narrator tried to call back but couldn't get any words out and then began to collapse. The manager approached and caught them in time. They had had a panic attack but recovered and learned to take better care of their health in the future to avoid it happening again.",10.49,6.15,4.81,7.52,2.14,4.52,-2.03,0.08,2.68,-0.67,1.52,-3.94,-0.53,2.47,2.16,-2.61,-0.38,0.98,-0.59,-1.32,3.37,-0.47,1.64,-0.11,0.2,-0.87,5.76,2.82,-0.83,2.72,1.29,-1.91,-0.25,-0.44,-0.93,-1.62,1.65,2.42,1.27,0.31,-0.47,-1.18,0.48,0.01,0.86,-0.32,-0.57,0.08,-0.01,1.13,1.13,0.52,-0.39,1.11,1.53,0.11
5ccee1ce011e940001ff0b4b,55.6,0.08,I was at work one day doing my job with stock and merchandise. I went to go and put some merchandise back in its correct place and I started to feel tightness in my chest. I had to lean against the wall. I started seeing black dots in front of me eyes. My manager called my name from across the warehouse. Someone had noticed that I wasn’t okay. I tried to shout back that something was wrong but I couldn’t find my voice. My legs started to give way but my manager got to me and managed to catch me. My manager got me a glass of cold water. I started to feel better. It turned out I had had a panic attack. It made me realise that I need to look after myself and eat properly.,13.14,6.81,3.48,0.38,0.62,1.63,-2.3,0.58,0.31,-1.97,-0.79,-2.59,4.74,6.85,1.45,-2.15,5.19,0.77,-1.23,5.98,-2.91,-1.16,0.43,-0.94,0.84,-0.67,4.53,2.12,-1.26,1.87,4.49,-2.81,5.96,2.17,-3.97,-4.46,0.27,2.55,1.75,2.49,-0.77,-4.71,0.06,6.29,-1.36,0.37,-0.83,0.66,1.1,1.59,0.6,-1.03,-0.87,0.36,2.09,-0.14
62ea847288423b9d2a07d537,56.66,0.08,"Someone was working on a warehouse floor, putting away items as they usually would. They felt a little unwell, but nothing too serious initially. They believed it was result of not having eaten all day. Then they started to feel a tightness in the chest and had to lean against something for support. The person became scared that it might be something serious as they started to see spots. A manager spotted the person in distress, called to them. The person tried to call back but found it hard. The manager helped the person into a chair and asked them questions and gave them a glass of cold water. It turns out that it was a panic attack, the person was ok in the end, but learned to check in on themselves, and eat adequately throughout the day.",8.75,4.82,9.0,1.12,-2.61,3.25,-1.7,0.28,1.69,-0.24,1.79,-3.27,-0.73,7.2,0.92,-1.42,3.8,0.19,-0.73,7.63,0.42,-1.88,0.1,-0.13,3.41,-0.05,2.28,2.88,0.63,1.97,-1.73,1.16,-0.57,-0.23,-3.01,-3.89,-1.92,1.43,-1.13,0.16,2.34,1.15,0.02,6.08,-1.1,0.65,-0.41,0.19,0.73,1.24,0.11,0.02,-0.42,5.48,1.37,-0.43
5800849e7a62880001c19eb4,59.15,0.08,"I was working my usual job at a warehouse. I felt a bit light-headed, but chalked it up to having not eaten earlier in the day. I started to suffer pains in my chest. I leaned against a wall and started seeing spots. I heard a voice from across the warehouse it was my manager. He was been watching and noticed I was having trouble. I lost control of my legs and was about to fall, but my manager caught me and took me to a chair in the office, just as my vision was starting to go dark. It turns out I had just had a panic attack. It was an extremely stressful experience, but it could have been much worse. This incident made me realize how important it is to check on myself and eat regularly.",11.6,5.16,5.58,-1.25,-2.19,3.52,-1.45,0.41,1.73,1.63,2.06,-1.67,-1.08,2.83,1.68,-1.02,6.79,-0.54,-1.51,7.89,0.46,-1.69,0.87,-0.1,0.98,-0.56,10.34,2.72,-0.92,0.84,-0.87,0.27,-5.23,-0.01,-2.58,-2.26,-0.25,0.94,2.66,1.58,1.93,-0.64,0.3,-0.78,0.69,-0.18,-0.41,-0.08,0.82,1.11,1.66,0.7,2.83,3.53,0.43,-0.12
6126bd1a5d4baa933ca88d37,59.62,0.08,"The person, who was at their job working in a warehouse, began to feel pressure and tightness in their chest. They tried to call out for help but couldn't find their voice. They slumped themselves against a wall when their manager called out to them. The manager approached whilst they were seeing spots with sweat running down their forehead and arms. Right before their legs gave out, the manager was able to catch them just as they collapsed. The manager helped carry them away to his office and gave them a cold glass of water. Eventually the tightness in their chest disappeared. It turns out the worker was having a panic attack. They were told to get proper rest and eat better in order to take care of themselves and prevent further panic attacks.",9.06,2.64,7.25,0.19,-2.59,2.17,-1.15,-0.75,-0.94,-0.4,-1.09,-2.9,-0.2,5.76,3.7,-2.08,1.34,0.54,-0.44,4.55,9.36,3.54,2.66,0.64,0.81,-0.86,-0.32,2.97,-0.95,2.04,-1.44,-0.85,-1.58,2.77,0.73,-3.67,-0.44,1.64,6.41,0.31,-0.1,-2.96,0.02,5.39,0.38,-0.15,1.35,-0.62,2.11,-0.17,0.27,-0.61,-0.4,-0.52,4.94,2.26
60a5773de3845b5c5dc04882,59.85,0.09,"A worker was working in the warehouse until he felt a sharp pain in his chest which caused him to fall. He heard a voice calling him but could not reply because of this pain the person who was calling was his manager who had noticed that something was wrong with him. Before he fell on the ground the manager got to him on time and took him to the staff and asked him what was wrong and what happened, he then gave him a glass of cold water and told him to rest a bit. After sometime the pain started to ease up. It turns out he was having a panic attack but he managed to escape it with the help of the manager. This taught him to check up on himself and rest.",8.32,4.97,4.79,-0.41,-1.77,4.22,-0.17,0.77,-1.0,-0.59,-1.63,-3.32,-0.63,2.85,1.26,0.33,-1.3,0.42,-0.87,0.1,1.02,-1.3,-0.63,0.45,1.1,0.49,1.8,2.65,0.25,1.55,0.07,-0.04,-1.61,-0.56,-2.45,-2.52,0.9,1.44,0.08,8.58,0.96,-1.32,2.6,5.68,6.75,0.77,5.14,-0.16,2.89,5.11,0.95,-1.64,-0.49,6.54,2.4,-3.94
60caefba3ecca2f203cf1cfa,60.8,0.07,"I was at work in a warehouse stacking boxes, I had been there for a few hours. It was getting late and I started to feel dizzy, and tightness in my chest. I thought maybe it was because I hadn't had much to eat or drink that day. I could feel sweat dripping down my face, and tried to sit and catch my breath, but the tightness in my chest made it very difficult. My manager saw me and asked if I was ok, but I could not find my voice. I could feel my world getting darker. My manager caught me before my legs gave out and I hit the floor. He helped me to the office, sat me down with a glass of water and asked questions about how I was feeling. He gave me a glass of water and let me rest until the tightness in my chest eased and I felt better. I had been having a panic attack, and now will remember to check in with how I'm feeling, eat and drink regularly to try and prevent it happening again.",10.9,4.22,5.26,4.67,-4.3,8.19,3.89,2.29,0.75,-1.0,-0.11,-4.11,-1.69,6.11,1.12,-1.98,-1.15,-0.38,0.1,-2.08,3.97,-1.02,2.27,1.14,0.3,0.04,-4.93,2.22,-0.33,1.45,-1.35,1.03,-4.42,2.14,-2.91,3.34,-1.2,0.94,5.01,3.03,0.74,0.65,-0.91,2.51,3.17,-0.66,4.37,1.22,2.91,0.66,0.54,-1.1,-0.35,5.14,1.08,-0.59
63d79c683c03c74113646c36,61.62,0.12,"Well, I was at work, on the warehouse floor organising stock. I felt a tightness and lightheaded that I chalked up to having not eaten yet that day. Then I lost breath and needed to rest against a wall. Sweat and dizziness followed. Across the warehouse floor my manager asked if I was alright as someone had noticed me. I couldn't find my voice. Manager started walking towards me and managed to catch me before my legs gave in. I learned to take better care of myself to avoid further episodes.",15.87,3.16,7.96,1.78,0.92,3.85,-1.88,-0.61,1.54,0.74,3.34,-3.28,-1.86,5.03,-0.42,-1.32,1.71,0.25,-1.52,-2.42,4.26,-1.76,-0.08,1.54,0.6,-0.29,5.57,2.3,0.05,2.47,5.83,2.43,-1.68,3.46,2.06,-3.68,-1.69,2.3,5.53,-0.63,-0.5,-0.98,0.9,0.09,1.83,-1.08,-1.87,0.14,-3.59,-0.5,-0.71,-0.25,-0.61,0.87,1.63,4.82
56cddd38e17505000d3204d1,62.25,0.08,It was just a normal day in the warehouse. I was packing boxes like usual. Then I felt hungry. Suddenly I started to feel a little light headed. Then some tightness in my chest. I leaned against a wall to take a rest. Then I started seeing spots. Sweat was running down my forehead. The manager shouted over to me to see if anything was wrong. Someone else working had noticed me acting strangely. I then felt faint. My knees were buckling under me. The manager rushed over. He managed to catch me before my legs gave way. He took me to the staff room. He gave me a glass of water. The tightness in my chest started to ease. I realised I had just had a panic attack. This episode taught me to check in with myself from time to time. (It taught me to) take things a little easier.,12.69,5.28,4.2,2.28,-4.36,4.56,-1.13,-1.0,1.49,-0.96,-1.25,-1.8,-1.64,6.24,0.33,0.29,6.27,-0.32,-1.21,6.61,9.09,-2.45,-0.34,0.11,0.05,-1.6,1.47,4.54,-0.78,1.06,4.46,-1.2,-4.8,0.86,-2.03,-3.96,-0.08,1.93,4.31,10.9,0.33,-3.32,-0.26,2.24,-1.85,0.51,2.55,-0.05,-1.47,1.11,0.72,-0.56,-0.87,6.83,-0.36,-1.41
632b63afb2925ec0b40d0f3d,62.95,0.07,The person was at work one day doing their normal job which is in a warehouse stocking boxes and merchandise. The person felt strange and lightheaded but thought it was because they havent eaten anything. The person started walking around and felt a tightness in their chest and leaned against a wall but the pain became worse. Their heart started pounding and they had sweat dripping down. They tried to take deep breaths but they were unable to. The manager seen what was going on and called over but the person couldnt respond. The person started to see black and were about to collapse and their legs were giving way but the manager was able to catch them just in time. It turns out the person was suffering from a panic attack but they were saved from their manager before it got was. It was a wake up call for the person to check up on themselves.,11.5,7.58,5.33,9.32,1.95,3.37,-2.95,3.0,3.93,0.42,1.3,0.53,-2.66,7.9,0.65,-2.15,6.29,2.7,1.79,-5.04,6.71,-0.36,5.98,2.04,-0.8,-0.98,-5.18,3.43,0.88,1.66,-2.75,-0.38,-4.03,0.38,-2.61,-1.04,-0.04,1.82,3.33,-1.56,-1.0,-1.08,0.18,0.08,-0.24,-0.52,-1.19,-0.48,2.4,2.03,1.43,-1.06,-0.87,3.7,-0.2,-1.49
5dd00f0e82a527107df2df46,63.55,0.08,"I was working at my usual job in the warehouse and I started to feel strange, I carried on doing my job for a bit but began to feel worse experiencing a tight sensation in my chest, I thought it might be because I had not eaten that day yet. I had to lean against a wall for support and I began to see spots. I saw the manager across the warehouse floor but was unable to speak to let them know something was wrong, The manager came over to me and got to me just before I passed out, they helped me to the staff room and gave me some cold water to drink, and I started to feel better and the chest pain went away. It turned out I was having a panic attack and the experience taught be to look after myself better and ensure I get proper rest and food regularly.",11.81,5.56,7.78,-1.84,-3.09,4.61,-1.9,2.81,0.45,-0.34,3.56,-3.53,-1.32,5.52,1.26,-1.95,6.69,-0.14,-1.75,6.68,-0.55,-1.91,0.02,0.45,0.93,0.03,-0.18,4.53,0.51,1.13,-0.29,-1.97,-1.14,-0.37,-1.64,-0.55,-0.86,2.17,1.58,8.0,-0.0,-3.23,-0.05,5.19,-0.08,0.29,-0.64,1.02,1.66,0.79,0.79,0.02,-0.84,2.35,5.57,-0.05
5fe3b63f4b3bdc08088f6ae0,64.03,0.05,"A guy that works at a warehouse was putting up boxes and doing his job as usual, but he suddenly realized that he was feeling a little lightheaded and he drew the conclusion that it was probably because he hadn't eaten or drank anything for a long time. He continued with his work until he started feeling some sort of pressure in his chest area, he leaned against the wall for a bit hoping it would ease the pressure but it only kept getting worse, suddenly his forehead and arms start sweating and he starts fearing for his life because he has no idea what to do. From the distance, he can see his manager calling out to him to see if he is doing alright, but when he tries to respond he can't seem to find his voice to utter even a single word. The manager starts to approach the warehouse worker and catches him just in time before he collapses to the ground. The manager carried him all the way to his office where he starts to ask the worker some questions and hands him a glass of water, that's when the worker realized he had a panic attack and how bad it could've been, since that day onwards he decides to really make sure he is feeding himself well and taking care of himself in general to avoid a future episode.",9.35,5.4,4.25,4.64,-1.67,4.54,-2.0,-0.12,2.3,-0.33,0.59,-5.44,-1.23,5.59,2.33,-0.04,8.31,1.35,-1.15,-5.53,8.43,4.12,1.59,0.94,2.59,3.25,1.49,2.73,-0.77,1.32,-2.6,2.14,0.14,2.41,0.73,-0.81,0.52,2.08,1.74,1.23,-0.22,-1.87,-0.05,-0.02,-2.47,-0.29,-0.13,-0.17,0.08,-0.41,0.64,-1.08,1.26,0.13,1.96,2.26
5d1684b485233900157040d6,65.3,0.1,"Well I was at work one day. I was on the warehouse floor, stocking boxes, doing my usual tasks when I started to feel strange. I thought I might just be hungry, but I felt a pressure in my chest. The manager looked over at me and asked what was wrong. I wasn't able to speak and everything started to go dark. The manager came over and helped me just as my legs were giving out. He took me to the break room and told me to get some rest. It turns out I was having a panic attack. It was not a fun experience but it could have been much worse without the quick action of the manager. I now know to pay attention to how I'm feeling and make sure I eat enough.",17.78,6.54,8.84,9.62,-2.3,1.95,-2.39,2.09,-0.43,1.16,-1.74,-2.95,-0.87,4.72,2.32,-1.68,-2.97,0.87,-1.27,0.84,-0.94,-0.86,0.24,1.19,0.54,-0.05,-1.65,4.62,-0.26,0.78,-1.6,-0.16,-3.86,0.35,-1.22,-1.75,0.17,0.85,3.18,3.02,0.17,-1.07,-0.02,0.37,4.23,0.06,-0.26,0.27,2.89,1.14,4.44,4.24,4.9,0.87,0.24,0.11
5f217f1c1385b653095d1d79,67.67,0.08,I was working in the warehouse stacking boxes when all of a sudden i started feeling strange. I had pains in my chest and felt very under the weather. The pressure in my chest was painful. I heard my manager call for me but i couldnt speak. I could feel swear dripping down my head and arms and tried to take some deep breaths but i couldnt. All of a sudden i started to see spots and it started to go dark. I almost hit the floor but my manager caught me in time. He took me to the staff room where he started to ask me questions and for me a glass of cold water. My chest pain started to ease up a bit and i realised i might have had a panic attack but the help from my manager helped prevent it becoming worse. It wasnt a good experience but it might have been worse had i not had the help from my manager. Now i need to properly rest to prevent further episodes.,11.6,4.66,5.85,4.8,-4.86,2.83,-2.43,2.29,-0.71,-1.33,-0.65,-2.65,-0.3,3.45,2.3,-1.21,-1.21,0.55,0.01,3.73,7.11,3.11,6.96,1.02,0.87,-0.94,-6.48,2.32,-0.67,2.01,-1.0,-0.84,-4.34,0.33,-2.51,0.33,0.07,1.58,0.81,10.8,0.73,0.51,0.11,7.01,-2.36,-0.42,3.69,0.42,-1.27,0.79,1.32,1.38,3.25,-3.87,6.95,2.17
5933b804ad126000018c090b,70.35,0.1,"Well, I was at work doing my job working the warehouse, checking stock when it happened. I started to feel a tightness and pressure in my chest. I took a break, leaning against a wall to see if it would help, but it didn't. Someone tried to call out to me my manager had seen how I was feeling and wanted to help but I couldn't call back. Then, my vision started to go dark. Thankfully, my manager caught me before I hit the floor. He took me to the staff room and offered me a cool glass of water and asked what was wrong. Turns out, I'd had a panic attack. This has taught me to keep checking in on myself to see how I'm feeling and to make sure I get enough food and rest.",16.51,6.49,8.3,0.5,-2.05,2.67,-2.45,0.69,-0.53,-0.47,-0.76,-0.7,-0.27,6.54,4.24,0.56,5.84,-1.14,-0.93,3.68,-1.78,-1.42,0.82,-0.3,0.9,0.08,-2.61,2.59,0.79,1.68,-0.01,0.55,-1.6,0.42,-3.39,0.22,-0.36,0.77,1.32,10.83,0.64,-0.74,0.06,4.86,0.21,0.04,-0.93,-0.01,0.36,1.16,1.2,-0.96,-0.19,5.51,2.31,0.61
5ebe74b3226f3b1cbc9676a8,70.49,0.09,"The person was working on the shop floor of a warehouse, stacking boxes. They began to feel strange but chalked it off down to not having eaten yet that day. Their chest then began to feel tight and they began sweating, dripping down their forehead and arms. The manager called out to them after someone had seen the person leaning up against the wall trying to catch their breath. As the manager walked over, the persons vision began to go dark and they were caught as their legs gave out. The manager took them into the staff room, sat them down and gave them a glass of water. After a couple of minutes, they began to feel better and they had realised they had begun to have a panic attack. They now make sure to eat and rest well and to check in on how they are feeling.",9.22,5.09,8.8,4.99,-5.17,4.84,-2.14,2.75,1.24,0.38,3.6,-3.18,-1.88,5.2,0.58,-2.96,2.42,-2.43,-0.4,-2.5,6.0,3.56,3.94,1.45,0.78,-0.93,-2.92,3.76,1.02,1.67,5.9,-0.66,-6.64,0.47,-0.73,1.22,-0.89,1.77,3.89,9.27,0.67,-3.5,-0.23,2.16,0.34,2.05,-0.8,0.84,0.91,1.05,-0.26,-0.62,-0.59,4.26,3.75,0.08
5f47d058419176201f26ad10,70.94,0.11,"Well, I was at work one day doing my normal job, on the warehouse floor stopping up. It had been a few hours and I hadn’t eaten. I started to feel pressure in my chest so I stopped and leaned against a wall but the pressure was getting worse. My manager saw me and shouted to see if I was okay but I couldn’t find my voice. The manager came over and caught me just before my legs gave out. They took me to the staff room and got me a glass of cold water. I started to feel better after a few minutes. It was a panic attack and has taught me to make sure I check in with myself and have enough food and drink. It was a bad experience.",18.56,7.68,9.47,-0.34,-4.36,7.35,-0.94,-2.43,0.01,0.26,0.4,-5.02,-0.69,5.44,2.71,1.35,5.7,2.58,-0.51,-2.71,0.41,-0.83,-0.42,-0.66,0.66,-0.06,-0.37,2.44,0.09,1.77,-0.7,1.77,-1.64,2.55,-2.3,-3.01,-0.69,1.24,6.37,8.06,0.21,-4.72,-0.11,6.35,-1.46,1.36,-0.47,1.15,-0.26,0.88,0.65,1.41,-0.53,6.76,1.5,-0.97
5fe09574e44df49ab248939f,77.23,0.08,"It was just another day at the warehouse where I worked. I was feeling lightheaded but I attributed it to not having eaten enough and therefore paid it no mind, but as I was walking across the warehouse floor I started to feel increasingly lightheaded and pressure in my chest. I leaned against a nearby wall to catch my breath but the pressure just got worse. I was very scared and I could feel my forehead getting sweaty and my arms too. I could feel my heart pounding in my chest. I then heard the manager call out to me, it seems someone must have seen I wasn't ok. I tried to call out to say that I wasn't ok and explain what was wrong but I couldn't catch my voice. The manager walked across the warehouse floor towards me and came to support me and took me to the warehouse staff room. They gave me a glass of cold water and with time I started to feel better. It turns out I was having a panic attack. It made me realize that I should check in with myself and listen to my body, eating when need be as well.",12.3,2.2,7.88,-2.59,-3.11,3.41,-1.8,0.52,2.12,1.05,0.27,0.53,-1.9,3.42,2.66,-2.31,6.83,2.82,0.39,-9.01,7.5,3.69,2.11,0.96,3.58,0.85,3.4,4.17,0.1,1.59,6.81,-1.4,2.95,2.28,-0.88,-4.29,-3.61,1.98,-0.63,9.26,-0.13,-2.62,-0.38,5.9,-0.56,0.63,-0.3,0.98,3.33,1.12,0.36,-1.68,-0.82,5.83,-0.11,-0.42
60b889967014a024377477fa,79.29,0.07,"It was a regular day at the warehouse where the subject was organizing. The subject began feeling strange and lightheaded but thought it was most likely because they had not eaten that day. Suddenly the subject started feeling a pressure in their chest. The pressure got worse and their heart was beating hard. They could feel sweat on their neck and arms. The subject didn't know what to do and could feel it getting dark and their legs starting to give way. Suddenly the subject hears a voice across the warehouse and it turns out to be their manager. Turns out the manager could see them and was checking to see if the subject was ok. The subject could feel their legs about to give out and their vision black out but thankfully the manager got there just in time and caught them. The manager took them to the staff room, sat them down and gave them a glass of cold water and asked if they were ok. Turns out the subject was having a severe panic attack. The subject says it was a terrible experience but says they will be sure to pay attention to how they feel and if they have eaten enough throughout the day in future.",11.3,3.47,4.96,0.0,1.45,3.58,-1.92,3.13,3.38,-0.9,2.8,-3.06,-1.21,4.87,2.66,-3.73,-1.46,2.47,1.87,-3.64,5.97,2.87,2.17,-0.43,1.02,3.31,8.97,2.65,0.38,2.47,-1.49,6.73,-5.28,0.31,-2.39,0.15,-0.52,2.36,3.18,9.27,0.92,-4.78,-0.34,5.92,-0.52,0.26,-1.31,-0.61,2.41,0.72,2.12,0.91,-0.17,2.13,-0.14,0.05
5c5c88c76a946500015a31cb,81.49,0.11,"Well, I was going about my usual work at the warehouse - stocking shelves and merchandise. I felt a tightness in my chest and I went lightheaded. I could feel the sweat dripping down my head and my arms. I heard a voice shout for me from across the warehouse, it was my manager. It appeared that someone had saw me and my manager wanted to see if I was ok. I tried to shout out but couldn't find my voice. I saw my manager walking towards me. Before my legs gave way, my manager caught me. I was in the staff room and my manager gave me a cold glass of water and told me to rest. I found out that I was having a panic attack and this made me realise how important it is to check in with myself and to eat well to avoid any more episodes.",15.91,5.34,6.08,2.14,-0.48,1.8,-2.09,1.51,0.36,-2.99,-0.91,-3.58,-1.14,5.55,0.13,-2.02,-2.42,0.62,-0.29,-1.58,5.85,3.4,3.04,-0.1,1.33,0.22,7.22,2.65,-0.48,3.91,4.62,2.45,-2.92,2.92,0.06,-3.32,-0.43,1.57,4.87,8.89,0.4,-5.42,0.04,5.69,6.25,-0.11,-1.8,-0.05,1.4,0.3,-1.3,-1.42,-0.81,5.43,0.83,4.37
63d2c0361e822bd39d52da55,81.7,0.12,"I was working my usual job - stocking boxes at the warehouse. Then all of a sudden I felt a strange feeling. There was a tightness in my chest and beads of sweat forming on my forehead. I also had a shortness of breath and leaned against a nearby wall. I heard my manager call out to me. It seems someone had noticed me and was checking if I was alright. I tried to answer but couldn't find my voice. Then my world started to get dark. I started to fall but my manager caught me just in time. It was never a fun situation, but it could have been worse, and I escaped thanks to the quick thinking of my manager. I found out that I had been having a panic attack. In the future I'll eat better and get more rest.",12.61,5.26,4.85,8.58,-4.17,2.17,-1.54,1.61,-0.44,-0.23,-0.94,-3.6,-0.99,5.33,0.75,-1.88,4.96,0.53,-0.81,-0.85,2.39,-0.98,0.79,1.0,0.55,-0.49,-0.35,2.48,-0.23,2.64,7.79,9.78,-2.2,3.08,-2.51,3.18,1.76,1.86,0.49,-0.12,-0.71,-0.37,0.57,0.09,0.88,-0.59,-1.71,0.15,2.69,5.96,2.04,10.07,1.96,-3.5,2.38,-0.32
