index,keypoints,keypoints_len_in_chars,original_mbits,rephrased_mbits,"produced
key points","required
key points",attempt
97,"We were driving to a church softball game. The games were scheduled at Homestead High School. I was slowing down to turn at Ranch Eggs. A middle-aged man was coming onto Twenty-four. He started creeping out and blocked the lane. I hurried and got ahead of him. The man blocked Twenty-four and waited. We crossed once traffic cleared. We headed towards the diamond on Aboite Center. The man started following us. Lisa commented on the man's close tailing. I checked the mirror and he was very close. The man weaved between lanes. I thought of drunk driving statistics. I pondered my responsibility to act. I suspected the man was drunk. I considered he might have a medical issue. I didn't want to get involved. I decided to investigate at the stop sign. We approached a stop sign and saw a sheriff's car. I motioned the sheriff to come over. I informed the deputy about the man. I explained the man had a problem controlling his car. The man stopped far from the intersection. He reversed when he saw me approach the police. The cops pursued him as he backed up. He started driving forward again when followed. The officers made a U-turn and followed him. The man drove carefully, making it comical. I don't know if the officers stopped him. The situation was tense but resolved.",1279,303.38,285.48,31,35,2
98,"I was driving to a softball game about a month ago. The games were scheduled at Homestead High School. I was on Twenty-four preparing to turn at Ranch Eggs. A middle-aged man was sitting to the right, entering Twenty-four. He began blocking my lane while heading for the same spot. I hurried into the spot ahead of the man. He sat blocking the middle of Twenty-four. I crossed the road as soon as the traffic cleared. I drove towards the diamond on Aboite Center. The man followed us closely as we went uphill. Lisa, with me, noticed the man was on our tail. I watched him in the mirror creeping bumper to bumper. He weaved in and out of the lane erratically. I was worried about the dangers of drunk driving. I considered the man's condition, drunk or sick. I decided to approach him at the stop sign. We stopped at the sign where a sheriff's car appeared. I motioned to the deputies, explaining the situation. I informed them the man couldn't keep to one side. After I spoke to the police, the man reversed away. He reversed down the road as cops pursued him. He then moved forward, prompting police to follow. He drove slow and careful once noticed by cops. I found the situation with the man comical. It was unclear if the police actually stopped him. I noticed the man's suspicious behavior on the road. Lisa's comment heightened my attention to his driving. The potential dangers weighed on my mind. I felt a responsibility to take action. I didn't want to wrongly assume the man's condition. I considered the possibility of him having a medical issue. Involvement was daunting, but seemed necessary. The man's evasion tactics were unexpected. The deputies acted quickly to address the issue. The incident left me wondering about the outcome.",1748,307.05,287.97,35,35,3
99,"We were going to a church league softball game. The games were scheduled at Homestead High School. We were driving on Twenty-four to get there. I had my turn signal on to turn at Ranch Eggs. A man was sitting on the right, coming onto Twenty-four. He seemed to be in his mid-fifties. He started creeping onto Twenty-four, blocking the lane. We both headed for the same spot. I hurried up and got ahead of him. He was blocking Twenty-four and sitting in the middle. We crossed once the traffic cleared. We headed towards the diamond, a mile or two away. The man followed us as we drove up a hill. Lisa pointed out he was right on our tail. He was bumper to bumper with us. I kept an eye on him to avoid a collision. He was weaving and couldn't stay in one lane. I thought about drunk driving statistics. I considered the man's condition and responsibility. I suspected he might be drunk. I thought he might be sick, like having a heart attack. I didn't want to initially get involved. I decided to find out his problem at the stop sign. We reached the stop sign with a sheriff's car nearby. I motioned the sheriff to come over. I informed the deputy about the man's problem. The man stopped far from the intersection. He reversed when he saw me with the police. The police pursued him, and he drove backward. The police caught up, and the man drove slowly. The officers made a U-turn to follow him. He drove very carefully to avoid cops. The scene was quite comical to me. I don't know if they ever stopped him. I was relieved to have involved the police.",1554,350.82,320.1,35,36,1
100,I was going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four to Ranch Eggs. I slowed down and turned on my signal. I saw a middle-aged man sitting to the right. He started creeping onto Twenty-four. He blocked the lane and headed to the same spot. I hurried up and got in there ahead of him. He sat there and waited in the middle of the highway. We went on as traffic cleared. We headed towards the softball diamond. The man was following us up the hill. Lisa said the man was right on our tail. He was practically bumper to bumper with us. He was weaving back and forth in the lane. I thought about drunk driving as a major danger. I was trying to decide what to do. I suspected the man was drunk. I considered he might be sick like having a heart attack. I felt responsible to do something. I made up my mind to find out his problem. We pulled up to a stop sign. There was a sheriff's car across the road. I motioned for the sheriff to come over. I got out and explained the situation to the deputy. I told the deputy the man might be drunk or sick. The deputy went to check on the man. The man saw me talk to the police. He stopped far from the intersection. He reversed the car and backed up. The cops caught up with him as he reversed. He started driving forward slowly. The cops made a U-turn to follow him. He drove real slow and careful afterwards. I didn't know if they ever stopped him or not.,1468,349.14,281.36,35,36,2
101,We were going to a church league softball game. The games were at Homestead High School. We were driving on Twenty-four. I was getting ready to turn at Ranch Eggs. I noticed a man in his fifties to the right. The man started creeping onto Twenty-four. He was blocking off the lane. He was heading for the same spot as us. I hurried and got ahead of him. He blocked the middle of the highway. We crossed when traffic cleared. We headed towards the diamond. The man was following us. Lisa said the guy was right on our tail. I checked the mirror and saw him close. The man was weaving in the lane. I thought of drunk driving as a danger. I wasn't sure what his problem was. I considered he might be sick. I decided to see what his issue was. We stopped at a stop sign. A sheriff's car was across the road. I motioned for the sheriff to come over. I told the deputy the man had a problem. The man stopped far from the intersection. He reversed and backed up. The cops went to check him. He drove backwards down the road. The cops started following him. He drove slowly and carefully. It was comical watching him. I didn't know if they stopped him. I was concerned about his condition. I didn't want to misjudge the situation. I felt responsible for helping. I tried to act responsibly in the moment.,1296,295.61,254.6,36,36,3
102,We were going to a church league softball game. The games were scheduled at Homestead High School. We were traveling on Twenty-four highway. I slowed down and put my turn signal on. A middle-aged man was creeping onto Twenty-four. He started blocking off the lane. He was heading to the same spot we were. The man stopped in the middle of the highway. We crossed as soon as the traffic cleared. The man started following us closely. Lisa noticed he was right on my tail. I saw him in the mirror practically bumper to bumper. I tried to keep an eye on him. He was weaving back and forth. I thought about the dangers of drunk driving. I considered that he could be drunk. I thought about doing something about it. I wondered if he was having a heart attack. I didn't want to get involved. I decided to act if necessary. We reached a stop sign. I saw a sheriff's car across the road. I motioned for the sheriff to come over. I told the deputy about the man's problem. I explained he couldn't stay in one lane. The police started to approach him. The man stopped far from the intersection. He put his car in reverse. He started backing up. The officers chased him. He started driving forward slowly. I found the situation comical. I don't know if they stopped him. I kept thinking about the possibilities. I was relieved to have the police involved. The man eventually drove very carefully.,1386,246.32,236.6,36,37,1
103,I was going to a church league softball game. The game was scheduled at Homestead High School. I was traveling on Route Twenty-four. I was preparing to turn near Ranch Eggs. I noticed a man creeping onto Twenty-four. The man seemed to be in his mid-fifties. He was blocking the lane I needed. I hurried to get ahead of him. The man blocked the middle of the highway. I crossed when the traffic cleared. The man started following us. We were heading towards the diamond. It was about a mile or two north of Aboite Center. The man followed closely behind us. Lisa noticed the man tailgating. I checked the mirror to see him. The man was weaving on the road. I thought about drunk driving dangers. I considered he might be drunk. I thought he could be sick too. I decided to take action at the stop sign. We reached the stop and saw a sheriff's car. I signaled to the sheriff's car. I explained the issue to a deputy. I thought the man had a definite problem. The man noticed me talking to police. He stopped far from the intersection. He reversed his car away. Police went to check on him. He drove backward as police approached. They caught up with him. He started driving forward again. Police made a U-turn to follow him. The man drove slowly and carefully. I found the situation comical. I did not see if they stopped him.,1324,285.91,275.15,36,37,2
104,"I was going to a church league softball game. The game was at Homestead High School. We were driving up Twenty-four. I was slowing down to turn at Ranch Eggs. I saw a man in his fifties at the right. The man started to drive onto Twenty-four. He blocked the lane and headed where I was going. I thought he was a jerk for blocking the lane. I hurried to get in the lane ahead of him. The man was sitting in the middle of the highway. We crossed when the traffic cleared. We headed north of Twenty-four to the diamond. The man was following us closely. Lisa noticed he was right on my tail. He was weaving and couldn't keep in one lane. I thought about drunk driving risks. I was deciding what action to take. I suspected the man was drunk. If he was sick, I had to do something. I didn't want to get involved at first. I decided to find out what his problem was. We stopped at a stop sign. I saw a sheriff's car across the road. I motioned for the sheriff to come over. I told the deputy about the man's driving. I said the man had a definite problem. The man stopped far from the intersection. He put his car in reverse. The man started backing up down the road. The cops followed him. The man drove slow and careful once followed. I found the situation comical. I wasn't sure if they stopped him. I involved the police to ensure safety. I felt responsible for taking action. The man's behavior concerned me.",1408,298.85,280.65,36,37,3
105,I was going to a church league softball game about a month ago. The games were scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. A guy in his fifties was blocking the lane. He looked like he intended to go to the same spot as me. I managed to get in front of him. He blocked Twenty-four while waiting. We crossed as soon as traffic cleared. We headed towards the softball diamond. The guy followed us on Aboite Center road. Lisa noticed he was right on my tail. I saw he was close bumper to bumper in the mirror. He was weaving and couldn't stay in one lane. I thought about how drunk driving is dangerous. I considered his condition as drunk or sick. I decided to check on him at the stop sign. I felt responsible for potential issues. I planned to do something at the stop sign. We stopped and saw a sheriff's car across the road. I motioned for the deputy to come over. I informed the deputy about the guy's problem. I said the guy couldn't keep his car steady. The deputy started towards him. The guy saw me talking to the police. He stopped far from the intersection. He reversed his car down the road. The police caught up with him. He started driving slowly and carefully. I found it comical to watch. I'm not sure if they eventually stopped him. The guy's behavior seemed suspicious. I worried he might have health issues. I didn't want to ignore and regret later. I was reluctant to get involved initially. I was determined to act responsibly. I took action by alerting the deputy. The situation felt surreal and amusing.,1569,270.82,275.83,37,38,1
106,"I went to a church league softball game. The game was at Homestead High School. We drove up Twenty-four towards the game. I prepared to turn at Ranch Eggs. A middle-aged man sat to my right. The man was entering Twenty-four. He creeped onto the road, blocking a lane. He headed for the same spot I was going to. I thought he was a jerk for blocking the road. I hurried to get ahead of him. The man was blocking the road. We crossed when the traffic cleared. We headed towards the diamond. The softball field was a mile or two away. The man followed us closely. Lisa noticed him tailing us. I kept an eye on the man's car. The man weaved between lanes. I suspected the man was drunk. Drunk driving is a major concern for me. I considered what to do about the man. I thought he might be sick or having a heart attack. I didn't want to get involved initially. I decided I needed to check on the man. We reached a stop sign. A sheriff's car stopped across the road. I signaled to the deputies for assistance. I spoke to the deputy about the man's condition. I explained the man's driving problem. The man saw me talking to the police. He stopped far from the intersection. He reversed his car down the road. The cops pursued him. He drove carefully when pursued. It was almost comical to watch. I don't know if they stopped him. I was relieved to involve the authorities.",1367,270.47,254.88,37,38,2
107,"We were going to a church league softball game. The games were scheduled at Homestead High School. I was driving on Twenty-four and getting ready to turn. I noticed a guy coming onto Twenty-four from the right. The guy looked like he was in his mid-fifties. He started creeping out and blocked the lane. I hurried up and got in ahead of him. He sat and waited in the middle of the highway. We crossed as soon as traffic cleared. The guy started following us as we headed north. Lisa noticed the guy was right on our tail. He was practically bumper to bumper. I watched him in the mirror ensuring he didn't hit me. He started weaving back and forth in his lane. I thought about drunk driving being dangerous. I considered the guy could be drunk or sick. I planned to talk to him at the stop sign. I thought he might be having a heart attack. I didn't want to get involved but felt I should. At the stop sign, I decided to find out his problem. A sheriff's car stopped right across the road. I motioned for the deputy to come over. I told the deputy the guy had a definite problem. The deputy started moving towards the guy. The guy saw me talk to the police and stopped far away. He put his car in reverse and backed up. The cops followed him as he backed up. The guy then started driving forward slowly. The cops made a U-turn and followed him. I found the situation pretty comical. I wasn't sure if the cops ever stopped him. We were relieved when the cops took over. I felt responsible to report the driver. I realized it could have been a serious situation. I didn't want to read about a tragedy later. We continued to our destination after reporting him. I was glad nobody got hurt during the incident.",1706,306.19,253.92,37,38,3
108,"We were going to a church league softball game. The games were scheduled at Homestead High School. We were traveling up Twenty-four. I was slowing down near Ranch Eggs. A man in his fifties was on the right. He started creeping onto Twenty-four. He blocked the lane I was going to. I hurried up and got ahead of him. He sat there waiting in the middle of the highway. Traffic cleared, and we crossed and headed to the diamond. The guy followed us up the hill. Lisa was with me and noticed the tailgater. He was practically bumper to bumper. I watched him to avoid an accident. He was weaving back and forth in the lane. I thought about drunk driving and responsibility. I suspected he was drunk. I considered he might be sick. I made up my mind to do something. I planned to check on him at the stop sign. A sheriff's car was stopped across the road. I motioned for the sheriff to come over. I informed the deputy of the guy's problem. The deputy started towards him. The guy stopped far from the intersection. He reversed his car when he saw me with the police. The cops checked on him as he reversed. He backed down the road away from the cops. The cops caught up, and he drove forward slowly. He drove carefully looking comical. I am not sure if they ever stopped him. I was relieved the cops were involved. Getting involved was a difficult decision. I felt responsible for addressing it. It was important to ensure public safety. I couldn't ignore the possible emergency. He might have been a risk on the road. I acted because I believed it was necessary.",1559,318.6,277.91,38,39,1
109,"I was going to a church league softball game. We were heading to the diamond at Homestead High School. I was driving up Twenty-four with my turn signal on. A man in his fifties was coming onto Twenty-four. He blocked off the lane and aimed for my spot. He sat in the median waiting for traffic to clear. I hurried and got ahead of him on the road. He blocked the middle of the highway after that. We continued towards the diamond on Aboite Center. He started following us closely on the road. Lisa noticed that he was right on my tail. I kept an eye on him through the mirror. He weaved back and forth in different lanes. I thought about the dangers of drunk driving. I considered he might be drunk or sick. I decided to check on him at the stop sign. A sheriff's car stopped across the road. I motioned for the deputies to come over. I told the deputy the man had a problem. The suspect stopped far from the intersection. He put his car in reverse, backing up. The police went down to check him out. He reversed away as the police approached. He started moving forward when police approached. The police made a U-turn to follow him. He drove slowly and carefully after seeing police. I found the situation quite comical and odd. I do not know if the police stopped him. I was unsure about his state or intentions. I see potential danger in assumed drunk driving. I hesitated to act but wanted to help. I felt compelled to ensure his safety. Lisa and I safely reached our destination. I hoped that the matter was resolved. I never saw the end result of the stop. I felt responsible to alert the authorities. I managed a potentially risky situation responsibly. I ultimately left the matter to the police.",1704,280.55,246.51,38,39,2
110,I was going to a church league softball game. The game was at Homestead High School. I was driving up Twenty-four. I slowed down to turn at Ranch Eggs. A man in his fifties appeared. He started blocking the lane. He was heading for the same spot as me. I hurried up and got ahead of him. He was sitting in the middle of the highway. We crossed once the traffic cleared. The man started following us. Lisa commented on the man tailgating. I noticed he was practically bumper to bumper. The man couldn't keep his car in one lane. I thought about the dangers of drunk driving. I assumed he might be drunk. I considered he could be having a medical issue. I didn't want to get involved at first. I decided to do something about it. I intended to confront him at the stop sign. We stopped at a sign and saw a sheriff's car. I signaled the deputies over to me. I told the deputy about the man. I explained the man couldn't stay in his lane. The man noticed me and stopped far from the intersection. He put his car in reverse. He started backing up down the road. The cops went to check on him. He began driving slowly forward again. The deputies made a U-turn to follow him. The man drove real slow and careful. It was a comical situation. I didn't know if they caught him. I felt concerned about his condition. I was thinking about public safety. I had mixed feelings about involvement. I followed the situation closely. I hoped for a resolution.,1441,276.72,253.48,38,39,3
111,I was going to a church league softball game. The game was scheduled at Homestead High School. I was driving on Twenty-four with my turn signal on. A man in his mid-fifties blocked the lane. The man was heading for the same spot as me. I hurried and got in front of him. The man waited in the middle of the highway. We crossed after traffic cleared. We headed towards the softball diamond. The man followed us closely. Lisa commented on the man tailgating us. I looked in the mirror and saw the man tailgating. The man started weaving in his lane. I thought about the dangers of drunk driving. I considered the man's possible health problems. I decided to address the situation at a stop sign. I noticed a sheriff's car across the road. I signaled the deputies for help. I explained the man's erratic driving to the deputy. I described the man's driving behavior as problematic. The deputies went to check on the man. The man backed up when he saw me with the deputies. The man reversed down the road. The deputies chased after him. The man started driving forward again. The deputies made a U-turn to follow him. The man began to drive slowly and carefully. I found the situation comical. I don't know if the deputies stopped the man. I felt unsure about the man's condition. I worried he could be drunk or sick. I thought I should do something to help. I didn't really want to get involved. I eventually decided to act responsibly. I felt uneasy about potential consequences. I wanted to prevent a possible accident. I was concerned about reading bad news later. I hoped the deputies handled the situation. I humorously recalled the event.,1641,252.54,244.92,39,40,1
112,I was going to a church league softball game. The game was scheduled at Homestead High School. I was driving up Twenty-four. I prepared to turn at Ranch Eggs. A man was sitting to the right of the road. He looked about in his middle fifties. The man started creeping onto Twenty-four. He blocked off the lane. I thought he was heading for my spot. I hurried and got ahead of him. He blocked the middle of the highway. We crossed when traffic was clear. We headed towards the diamond on Aboite Center. The man followed us closely. Lisa said the man was on my tail. I glanced in the mirror and confirmed it. The man couldn't stay in one lane. I thought about drunk driving dangers. I suspected the man was drunk. I considered he might be sick. I decided to check on the man. We arrived at a stop sign. A sheriff's car was across the road. I motioned for the sheriff to come over. I told the deputy about the man's problem. The man stopped far from the intersection. He reversed his car. The cops checked on him. He backed down the road. The cops followed him. The man started driving slow and careful. I didn't want to get involved. I informed the sheriff of the situation. The man behaved comically. I left it unclear whether they stopped him. The incident was unsettling. I felt a responsibility. The man posed a danger to others. I was relieved to have told the authorities. It was a memorable drive.,1401,306.8,273.37,40,40,2
113,"I was driving to a softball game a month ago. The games were at Homestead High School. I was on Twenty-four with the turn signal on. A middle-aged man was on the right coming onto Twenty-four. He started creeping onto the road and blocked the lane. I hurried to get in front of him. The man blocked the highway while sitting in the median. We crossed when the traffic allowed. We drove towards the diamond on Aboite Center. The guy followed us closely up a hill. He was practically bumper to bumper with me. Lisa noted he was right on our tail. I kept an eye on him in the mirror. He started weaving between lanes. I wondered if he was drunk, which was dangerous. I considered confronting him at the stop sign. I thought he might be sick instead of drunk. I worried about not helping if it was a medical issue. I didn't want to involve myself but felt responsible. I planned to approach him but saw a sheriff's car. I motioned for the sheriffs to come over. I explained to the deputy about the guy's erratic driving. I expressed concern about the guy behind me. The man stopped far from the intersection. He reversed away when I approached the police car. The deputies started following him. The guy began driving slowly in a comical way. He drove carefully when the police got near. I wasn't sure if the police eventually stopped him. The situation seemed funny but was concerning. I felt compelled to alert the authorities. I wondered about the consequences of not acting. I balanced my caution with the potential danger. I hoped the police resolved the issue. The encounter emphasized road safety responsibilities. I was relieved to involve the authorities quickly. The incident highlighted the effects of drunk driving. I realized the importance of taking action in emergencies. The experience was a mix of humor and seriousness.",1833,259.49,257.1,39,40,3
114,I was going to a church league softball game. We were heading to Homestead High School. I was on Twenty-four with my turn signal on. A man in his fifties was on the right side. He started creeping onto Twenty-four. He was blocking off the lane. He was heading for the same spot. I hurried up and got in there ahead of him. He sat there blocking Twenty-four. We went across when traffic cleared. We headed towards the diamond. It was a mile or two north of Twenty-four. The man was following us closely. Lisa noticed the man was on my tail. I looked in the mirror to check on him. He was practically bumper to bumper. The man started weaving back and forth. I thought about the dangers of drunk driving. I considered my responsibility to do something. I suspected the man was drunk. I also considered he might be sick. I decided to find out what his problem was. I pulled up to a stop sign to confront him. A sheriff's car stopped across the road. I motioned for the deputy to come over. I explained the man's problem to the deputy. I mentioned the man couldn't stay in one lane. The cops started to check him out. The man stopped far from the intersection. He threw his car into reverse. He started backing up down the road. The cops caught up with him. He started driving forward again. The cops made a U-turn to follow him. The man drove slow and careful. I found the situation comical. I didn't know if they ever stopped him. I was relieved to involve the police. I didn't want to ignore a possible danger. I felt responsible for reporting him. I hoped for a resolution to the situation.,1590,358.15,293.4,41,41,1
115,I was going to a church league softball game. The games were scheduled at Homestead High School. We were driving up Twenty-four road. I was getting ready to turn at Ranch Eggs. I saw a man sitting to the right waiting. He looked about in his middle fifties. He started creeping out onto Twenty-four. He blocked the lane heading to the same spot. I hurried up and got in ahead of him. He continued blocking off Twenty-four. We crossed as soon as traffic cleared. We headed towards the softball diamond. The diamond was north of Twenty-four on Aboite Center. The guy followed us as we drove uphill. Lisa was with me and noticed the guy tailing us. She warned he was right on our tail. I checked the mirror and saw him right behind. He started weaving back and forth on the road. I thought about the dangers of drunk driving. I considered what action to take next. I suspected the driver might be drunk. I thought he might be sick or having a heart attack. I didn't really want to get involved. I decided to take action anyway. We pulled up to a stop sign. I saw a sheriff's car stopped across the road. I motioned for the officers to come over. I told the deputy the guy had a problem. The deputy went to check out the driver. The driver stopped far from the intersection. He threw his car into reverse backing up. The cops started following him slowly. He switched driving directions several times. The cops turned and continued pursuit. The driver drove careful and slow afterward. I found it a bit humorous to watch. I didn't know if the cops ever stopped him. I was concerned about the person's condition. I was relieved to have informed the cops. I felt mixed emotions about the situation. I was glad no one got hurt in the end.,1731,362.28,306.85,41,41,2
116,"I was going to a church league softball game. We had the games scheduled at Homestead High School. We were going up Twenty-four to turn at Ranch Eggs. I was slowing down with my turn signal on. A guy in his fifties was coming onto Twenty-four. He was creeping out and blocking the lane. He was heading for the same spot as me. I thought he was a jerk but got ahead of him. He was sitting in the middle of the highway. We crossed when traffic cleared. We headed towards the diamond on Aboite Center. The guy followed us up the hill at Ranch Eggs. Lisa noticed he was right on my tail. I looked in the mirror and saw him close behind. He was weaving and couldn't stay in one lane. I worried about drunk driving killing kids. I decided to find out his problem. He seemed drunk but could be sick. I didn't want to get involved. I made up my mind to check at the stop sign. I saw a sheriff's car across the road. I motioned for the sheriff to come over. I told the deputy about the guy's problem. As I got out of the car, the guy stopped far away. He reversed and started backing up. The cops went to check him out. He reversed down the road as cops approached. The police caught up, and he drove forward again. The police made a U-turn and followed him. He drove slow and careful; it was comical. I didn't know if the police ever stopped him. I was concerned about his safety. Lisa stayed in the car with me. The situation seemed dangerous. The guy was definitely acting strangely. I felt it was my responsibility to report. I worried about making the wrong assumption. I hoped the police handled the situation. Safety seemed more important than convenience. I was relieved to see the police involved.",1697,395.26,364.72,40,41,3
117,"I was going to a church league softball game. We were heading to Homestead High School. I was driving on Twenty-four with my turn signal on. A guy started creeping onto Twenty-four. He seemed to be in his middle fifties. He was blocking the lane on Twenty-four. I hurried up and got in before him. The guy blocked the highway, sitting in the middle. We crossed when traffic cleared and headed north. The guy started following us up the hill. Lisa noticed he was right on my tail. I saw he was almost bumper to bumper with us. He was weaving and couldn't stay in one lane. I thought about the dangers of drunk driving. I was deciding what action to take. I suspected the guy might be drunk. I considered the possibility of him being sick. I decided to take action at the stop sign. A sheriff's car stopped across the road. I motioned for the sheriff to come over. I informed the deputy about the man's problem. The cops started down where the guy stopped. He saw me approach the police and stopped far back. He put his car in reverse and backed up. The cops chased him as he reversed. He started driving forward again. The cops made a U-turn to follow him. He drove slowly and carefully afterwards. I found the situation pretty comical. I don't know if they ever stopped him. I initially didn't want to get involved. Lisa and I were aware of the danger. I was concerned about drunk driving risks. I wanted to help if he was having a heart attack. It was my responsibility to do something. I decided to take action despite hesitation. The cops responded to my signal for help. The man tried to evade the police initially. I felt relieved to have police assistance. The man changed his driving behavior when chased. Lisa was in the car with me during this. I remained observant of the man's driving. I acted out of concern for safety.",1831,302.28,273.01,43,42,1
118,"I went to a church league softball game. The games were at Homestead High School diamond. I was driving up Twenty-four preparing to turn. I saw a man in his middle fifties creeping out. He was blocking the lane on Twenty-four. I thought he was heading for the same spot. Traffic forced me to wait in the median. The man pulled out blocking the highway. I hurried up and got ahead of him. He was sitting in the middle of the highway. We crossed as soon as traffic cleared. We headed towards the diamond up Aboite Center. The man followed us up the hill. Lisa was with me and noticed him on my tail. I checked my mirror and confirmed it. He was weaving back and forth in the lane. I thought he might be drunk driving. I considered the responsibility to act. I wondered if he was having a heart attack. I felt unsure about getting involved. I decided to get involved eventually. At the stop sign, I saw a sheriff's car. I motioned for the sheriff to come over. I told the deputy about the man's problem. I described his inability to stay in lane. The cops started towards him to check. The man saw me moving to the police car. He stopped far from the intersection. He reversed his car down the road. The cops pursued him as he backed up. The man started moving forward again. They made a U-turn to follow him. The man drove slowly and carefully. It seemed a bit comical to me. I didn't know if they stopped him. I was relieved to have done something. Drunk driving is a major worry for me. I remained concerned for everyone's safety. I felt it was important to act responsibly. Lisa supported my decision to act. The man's actions needed attention. The police handled the situation thereafter.",1690,309.15,288.85,42,42,2
119,I was going to a church league softball game. The game was at Homestead High School. I was driving on Twenty-four with Lisa. I slowed down to turn at Ranch Eggs. I saw a man in his fifties creeping onto Twenty-four. He was blocking the lane I needed. I hurried and got ahead of him. He blocked the middle of the highway. We continued towards the diamond. The man followed us closely. Lisa noticed he was tailgating us. I kept an eye on him through the mirror. He was weaving between lanes. I thought he might be drunk. I considered it my responsibility to act. I planned to confront him at the stop sign. I also thought he might be having a heart attack. I felt conflicted about getting involved. I decided I had to do something. We stopped at a stop sign. I saw a sheriff's car across the road. I flagged down the sheriff. I told the deputy about the man behind us. I said the man had a definite problem. The deputy started checking on him. The man reversed as soon as I talked to the police. He backed away from the intersection. The police followed him. The man drove forward slowly. It seemed comical to watch. I doubted if they stopped him. I worried about drunk driving being dangerous. I felt unsure if he was sick or drunk. I wanted to prevent any harm. I was relieved the police were involved. The man's actions seemed suspicious. I wanted to help and protect others. I didn't want anyone to get hurt. I felt responsible to report strange driving. I hoped the police would handle it. I was glad to have found the deputy. We continued safely after the incident.,1569,234.85,230.46,42,42,3
