recall_id,sum,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
64,81.2,"A group was on a route to a church league softball game about a month ago at Homestead High School. Driving down a highway called Twenty-four, they noticed a man in his fifties blocking the lane as he attempted to turn. After passing him, they noticed he was following them too closely, swerving back and forth. They became concerned that he might be drunk. Getting nervous, they decided to call a passing sheriff's car as they approached a stop sign. They told him what was going on, showing further back down the road, where the man was driving recklessly. In an instant, the man spotted the deputies and backed down the road, making it a silly scene. The deputies chased after him but weren't quite sure if they had any cause to actually arrest him or find out what the problem was.",29.23,13.58,3.47,13.36,-2.12,-1.32,-0.74,-2.13,1.21,-0.38,8.46,1.05,6.37,-0.99,1.31,-0.01,0.3,0.96,-3.08,-1.77,-2.46,-0.34,0.91,-0.27,2.84,-3.88,-10.75,1.96,-0.25,0.31,-0.26,0.49,-2.98,1.69,1.94,0.07,-0.38,4.97,0.59,0.74,-1.41,1.92,-1.96,0.64,-0.19,0.99,1.7,-1.31,0.77,0.58,-0.2,0.27,0.09,1.55,-0.54,-0.16,-1.42,-0.81,10.86,0.04,-0.32,0.84,-0.6,-1.81,0.18,-1.22,1.49,1.51,-0.52,0.14,0.81,0.89,-0.88,0.05,0.99,-1.44,-0.48,0.42,2.44,2.63,2.97
39,82.73,"Two months ago on a Sunday, I was driving for a game and we passed a car. He was sitting right there in the middle of the highway, so when the traffic cleared, I went ahead and was getting near diamond close to twenty-four, then we noticed he was following us bumper to bumper. I didn't notice at first but my friend Lisa drew my attention to it. I kept my eye on him so that he doesn't bump into me. He kept driving crazy, moving from one lane to another. I had a lot of thoughts about drunk driving and how it can cause accidents and I thought he is definitely drunk. However, my mind kept bugging me and I thought again, he could be ill or having a heart attack. Either way, I need to check on him to prevent any mishap. I didn't want to feel guilty if something happened so I made up my mind to truly check. Suddenly, I saw the sheriff's car and I signaled them to come over. When they did, I told them that something was wrong with the guy behind me, like he was drunk or ill. Apparently, when I stopped, he also stopped a few miles behind me. When they were approaching him, he reversed, they kept following him and he kept reversing until they had him backed in a corner. When he realized he was being cornered, he started driving forward, they had to do a U-turn and start a pursuit of him. Till date I don't know if they stopped or caught him.",14.39,-3.56,3.6,11.51,-2.6,0.61,-2.21,0.25,2.02,-1.52,-1.11,0.7,1.06,-3.98,0.92,1.74,-0.85,0.54,-2.16,1.81,-3.46,-2.86,4.41,-0.57,4.2,-0.38,-12.22,0.56,-1.56,0.01,-0.24,0.49,6.91,3.33,6.15,3.39,2.72,4.22,1.19,0.47,-0.66,10.68,-1.17,0.93,1.16,1.24,-2.63,-1.24,-1.06,8.51,1.71,-0.06,1.74,4.33,-2.77,-0.93,0.48,-3.19,10.11,0.5,-0.33,1.13,-1.13,2.24,-1.2,-1.32,1.51,1.55,-2.14,2.06,0.95,-0.12,0.72,2.77,0.12,-0.24,4.61,4.16,-5.37,1.21,5.95
59,83.46000000000001,"Going to some baseball games at Homestead High school, going on the 24th. There's a guy waiting to pull out who wants to edge out. I sneak ahead of him at the intersection and head on up the hill. He pulls into the lane behind me and then is riding my tail. Lisa, who is in the car with me, says, ""he's right on your tail."" I think he might be drunk. He then starts weaving, and I'm not sure what's going on. I decided I'm going to stop and check it out at the next stop sign. We stop, there's a sheriff and I motion him over. [I] Say, ""this guy is drunk or sick."" The guy starts backing up, turns around and drives off slowly. The cops follow.",12.71,19.1,3.61,8.3,1.07,1.53,-0.7,-0.76,3.5,-0.85,-2.7,0.65,2.4,-0.37,0.72,0.23,0.5,0.47,-1.03,4.1,-0.77,0.32,-2.23,0.57,0.3,-2.12,-13.04,-0.56,2.6,1.21,0.02,2.74,9.19,2.62,2.72,-0.14,-0.91,7.9,1.36,0.39,-2.07,2.63,-1.73,0.65,-0.24,0.81,2.9,-1.23,0.17,6.24,0.6,0.06,-0.31,1.74,0.56,-0.75,-0.93,-0.02,6.82,3.41,-3.25,0.42,-0.72,1.7,-0.34,-1.15,0.57,-1.82,-0.26,1.02,0.05,-0.13,-0.5,1.57,-2.92,-0.54,0.13,0.27,4.1,0.94,0.36
89,88.27,"About a month ago we were going to a church softball game. There's a driver blocking the intersection. This whole time I'm thinking, drunk driving is the number one killer of children. I saw the sheriff and told a deputy that the guy behind me is either sick or drunk but he has a problem. He can't keep his car in the lane. The deputy starts driving towards the man and the driver starts driving backwards down the hill. When the deputy gets near him, the driver starts going forward slowly. HAHA, it's pretty comical. I don't know if they ever stopped him or not.",32.83,-4.85,3.8,1.95,2.27,-0.74,-1.12,-1.24,2.45,-0.34,-0.49,1.12,2.84,-5.84,0.04,0.58,0.88,0.54,-4.45,-3.17,-1.4,1.62,-0.26,-0.54,0.43,-2.32,-8.13,-0.5,2.34,1.15,0.0,-2.54,-2.09,-1.97,0.54,1.07,-0.42,3.37,3.96,-0.0,0.96,23.62,-2.88,-0.23,-0.91,0.86,-2.73,-2.04,0.66,5.51,0.48,-0.09,-0.03,0.97,-0.16,-0.3,0.25,-1.61,8.72,-1.67,-2.31,-0.47,-0.75,7.32,5.16,1.61,1.93,2.19,-1.92,-1.7,0.64,1.02,-0.79,-1.99,-2.07,0.84,4.69,-2.6,4.21,12.32,10.19
99,88.98,"I was driving towards the church softball tournament with Lisa and we were driving along 24 when I saw this guy trying to pull out on me, well I wasn’t having that so I accelerated and managed to get in front of this guy who was now partially blocking the street. I carried on my way along 24 when I noticed this guy was now following me only he was weaving from lane to lane and driving very erratically. He got me worried now and I commented on this to Lisa and figured the guy could be drunk and that’s pretty dangerous as the main cause of deaths among kids is drunk drivers. I saw a stop sign up ahead and thought to myself I’m going to stop here and see what’s going on with this guy. My first thought was that he was drunk but he could be having a heart attack or be really sick and I’d feel pretty bad if I didn’t check on this guy and then read the news that a guy had collapsed and died and I could have done something to help him. So I stop at the stop sign and get out of my car and notice a sheriff’s vehicle on the other side of the intersection. I go over to the sheriff and explain the situation and tell him he needs to go and check on the guy behind me who is acting strange and is either drunk or sick. Meanwhile the guy behind saw me going to talk to the cop and starts backing down the road away from the cop, the cop keeps heading toward him and the guy keeps backing has car really slowly and carefully away from the cop. I never did find out what happened and if the cop ever managed to catch up with him.",17.93,0.66,2.63,15.45,0.15,1.57,-1.15,-1.04,3.23,1.47,-2.47,3.5,2.96,-2.79,-2.95,-0.66,0.28,0.46,-1.81,2.9,-3.17,1.85,-0.48,-0.38,1.19,-2.92,-9.42,3.07,-0.33,1.27,-0.43,-0.42,6.7,-0.13,2.05,-0.2,-0.81,5.96,1.17,1.07,-1.51,17.54,-2.84,0.17,0.43,0.21,7.27,-1.49,-0.86,9.55,1.96,-1.01,1.38,12.91,-2.61,-1.98,-1.6,0.14,8.69,-2.94,-3.56,1.48,-0.46,0.25,-1.42,-0.59,1.16,0.59,1.87,-0.57,0.68,0.31,-0.81,-1.04,0.33,-2.45,-1.87,-1.01,4.55,-0.06,2.23
35,90.03999999999999,They were going to a church baseball game at the diamond and were on Highway 24. A guy blocked the highway and the narrator moved into the median before the guy. The guy then followed the narrator down the road to the diamond about a mile or two past Ranch Eggs. The guy was swerving and the narrator thought he was drunk or sick. Lisa pointed out the guy was really close. The narrator stopped at a stop sign and motioned the cops over.,24.31,8.58,4.36,13.34,22.74,0.34,-1.84,-1.02,0.71,-0.19,-2.71,-0.6,4.58,-3.1,-0.36,3.86,-0.71,-0.69,-2.34,0.24,0.32,2.05,1.48,0.22,1.73,0.06,-3.81,2.54,0.31,3.74,-0.64,0.41,6.19,2.17,2.84,1.1,-1.18,2.95,0.2,0.63,-0.98,0.66,-2.47,-0.8,-0.16,0.72,-3.07,-0.87,-0.03,6.11,0.85,-0.31,-0.53,1.67,-0.75,-1.11,-0.73,-0.01,2.73,0.54,0.21,0.01,-0.66,-1.8,-0.58,-1.34,0.0,-0.73,-1.96,2.08,0.39,0.15,0.2,1.71,-1.25,-0.63,-0.1,-0.4,0.34,0.92,-0.79
60,95.27,"Headed to a church league baseball game. Started driving and going up the twenty four But there's a guy that that can't stay in his lane. Kept weaving in and out. With a friend named Lisa. Soon enough they're tailgating the speaker, almost bumper to bumper. They recall the number one cause of death in kids is drunk driving. The speaker is pretty sure he's drunk. Or otherwise very sick since he can't stay on one side of the road. They get off the twenty four And think that something should be done about that car, Since they would feel horrible if the other driver wasn't drunk but instead was having a heart attack or were ill And found out about them in the news the next day. Found a sheriff's car And told them about the encounter. The suspected drunk driver saw them get off and speak with the people in the sheriff's car And stopped far away. Then reversed And started to go backwards. They then started to go very slowly. Never found out if the sheriff's car caught up with them And never heard about it again.",20.79,-2.84,4.1,15.57,-4.6,-1.37,-1.33,-2.05,-0.72,-0.35,2.05,-0.2,0.02,-1.87,-0.76,0.95,1.16,0.09,-2.14,-1.37,-2.4,-0.44,0.89,-0.29,0.31,-3.63,-6.66,1.21,0.24,1.49,-0.11,0.34,7.8,0.35,5.61,0.12,-0.13,3.2,3.41,1.49,-0.25,20.69,-3.11,0.9,2.58,1.04,-5.11,-1.92,0.57,11.12,2.04,-0.97,0.36,10.15,-1.47,-2.15,-2.3,-0.4,10.49,-2.07,-1.81,1.77,-1.09,-3.6,-0.94,4.12,-0.26,0.1,3.62,8.84,1.34,0.94,1.02,-2.48,0.03,-1.05,0.09,-1.17,4.89,-0.98,3.77
48,98.22,"About a month ago a guy came through and we passed coming on to twenty-four looked about turning to fifty and he knew he was heading where I wanted to park. So he is sitting there right there in the middle of the road so he went on across as soon as traffic cleared and we headed up two miles and the guy followed us. The guy is on my tail bumper to bumper I'm watching him to make sure he doesn't back on me and he is stuck really bad. All of the time this is happening I was trying to make up my mind and I was going to go back and figure his mind because he seemed drunk. I really felt bad reading that the guy had to die with a heart attack, I walked out of the car and reported that this guy was drunk and he couldn't keep his car. The cops went there to check him out, they checked out on him he was just driving pretty slow and that was bad news.",19.43,-5.03,3.68,10.45,0.21,2.32,-0.1,-0.37,2.78,2.26,9.07,-0.32,2.66,3.79,0.04,1.86,-1.39,0.21,-4.59,-2.38,-0.56,-0.7,0.61,0.01,15.44,-0.92,-10.85,4.26,-0.28,-0.85,-0.52,2.45,-5.53,0.08,4.05,5.0,3.53,-2.9,1.75,7.16,6.16,1.37,-1.9,5.78,0.7,0.96,12.22,0.31,0.32,0.51,0.4,0.71,-1.45,8.06,4.35,-1.97,-0.27,0.03,-2.14,-1.63,-0.69,1.85,-0.59,-1.24,-0.27,1.85,1.02,-1.13,-3.72,2.66,0.27,-2.3,0.42,6.68,-5.96,-0.43,-1.2,-0.74,4.43,0.7,-1.72
5,101.54,"On their way to a softball event at the diamonds, the main character was driving on 24 lane or road. He has a girl named Lisa in the car. Another man stops at the intersection and blocks off traffic. The main character goes past and the man follows. The driver behind them is driving weirdly so the main character assumes he is drunk. Then he assumes he is maybe sick and should check him out in case the newspaper says a man had a heart attack and the main character could've helped. The MC stops the car, spots a sheriff’s car, and calls them over. He tells the deputy to check the other driver out. When the driver saw the MC talking to the police, he reversed, the police followed. Then he went forward and the police had to make a u-turn. The MC thought this was comical. He wasn't sure if the other driver was caught or not.",12.61,6.65,4.79,15.49,-1.27,0.72,-2.4,-1.61,2.59,0.08,-0.88,0.88,8.8,-2.97,0.68,-0.38,-0.18,-0.29,-1.23,-0.28,0.29,0.45,-1.13,-0.14,1.0,-1.69,-5.88,3.19,1.31,1.19,0.02,0.01,9.09,0.05,1.39,0.3,-0.19,3.38,-0.11,-0.66,-1.04,3.77,-1.17,0.61,1.23,0.27,-1.81,-0.51,0.58,6.81,1.37,-0.67,0.71,10.23,-1.77,-0.9,-1.47,-0.89,10.17,0.14,-1.55,1.43,-0.6,1.2,-0.65,-0.45,0.77,0.12,1.85,-1.34,0.59,1.92,0.69,0.69,-1.03,-2.38,5.47,4.78,-0.98,6.31,5.37
11,102.51,Someone and a girl named Lisa are on their way to a church softball game. They're near highway 24. There's a man in his mid-fifties. That is edging out. And blocking the intersection. The guy and Lisa manage to get out ahead of him. Then they notice that the older man is behind them. And he is driving really close to them. And cannot maintain a lane. They think that he is either drunk or sick. He doesn't really want to stop. But also doesn't want to hear about a man dying. Because he was sick. And he didn't help them. So they're about to pull over. And they see a sheriff's car. Which they wave down. They tell the Sheriff that the man behind them is either sick or drunk. When the man behind them sees the Sheriff. He puts his car in reverse. And starts backing away. Then he drives away. With the Sheriff after him. The storyteller and Lisa never found out if the man was caught. And there was something about Ranch Eggs. Which I didn't understand.,24.99,2.55,4.12,12.32,15.56,-0.02,-1.17,-1.44,1.8,0.53,9.36,3.21,3.83,-3.5,0.25,-0.64,0.32,-0.52,-1.72,2.29,-1.88,-0.39,-0.56,1.0,2.54,-2.4,-10.44,1.16,-0.26,3.0,-0.02,1.21,5.91,1.71,3.25,1.08,-0.99,3.45,4.47,-0.49,-0.33,-1.06,-0.09,0.98,-0.04,0.7,-2.14,-0.8,0.45,9.64,0.92,-0.78,-0.46,5.18,-2.6,0.95,-0.68,-1.54,9.89,0.38,-1.09,0.75,-1.3,3.43,-1.2,0.67,0.92,-1.7,0.58,-1.95,0.14,3.55,0.56,-2.01,-1.87,-2.39,2.11,-0.9,-2.44,0.66,3.95
36,107.34,There were driving to a church softball league game at the Diamond at Homestead High. They were driving up 22 and were about to make a turn near Egg Ranch (?) when a guy pulled across into the median and started blocking the 24. They noticed that the guy must have a problem. They first thought he must be drunk but then thought he might be sick - having a heart attack or something. They didn't want to read in the paper that a guy had died of a heart attack when they could have done something by checking so they decided they would check out what was happening even though they didn't want to get involved. They said to Lisa who was in the car that the guy behind them had some problem and couldn't stay on one side of the road. They made a decision to stop at the stop sign a mile or 2 down the road and get out the car and see what was happening in the car behind. When they got to the stop sign a police patrol car pulled up on the opposite side at the same time so they waved the Deputy over. They explained to the Deputy that the guy in the car behind seemed to either be drunk or sick as they were unable to keep their vehicle on one side of the road. When they got out the car to speak to the Deputy they noticed the other car had stopped a ways back and was now slowing reversing back down the road away from them. The police car then drove towards them and they pulled a U-turn and drove away faster. The story narrator never found out what happened to them.,25.62,19.76,4.02,3.88,16.94,-1.33,-1.02,-1.8,2.68,-1.11,-1.27,0.48,5.42,-6.34,-0.59,4.99,0.2,-1.3,-2.25,-3.89,-2.71,3.27,0.18,-1.29,0.48,-2.44,-10.87,-2.46,0.14,-0.44,-0.66,-2.92,5.4,0.12,0.81,0.83,0.08,3.13,5.49,0.26,-1.27,0.15,-1.77,2.75,0.29,0.37,6.59,-0.84,0.4,5.57,2.15,-0.39,1.97,11.34,-1.51,3.86,-0.36,1.15,10.32,-0.5,0.08,5.09,-1.73,1.19,-0.02,8.01,0.34,0.1,-2.46,-0.71,1.2,1.63,-0.52,1.14,-3.2,-1.42,-1.17,0.77,-2.37,0.71,0.92
19,107.79,"A guy and his friend, Lisa, were driving to a ball game. They were on Highway 24. While on the highway, a guy pulls out in front of them. He completely blocks the highway. The driver manages to get around him. Lisa says he is right on their tail. The driver sees that he is driving erratically. They are near ""Ranch Eggs"" when the driver sees a stop sign ahead. He sees that there is a cop car ahead. He figures he will get the attention of the cop. He is concerned that the driver might be drunk. He is concerned that this is everyone's responsibility to take action. He really didn't want to get involved. He decided he was going to anyway. He thought maybe the driver was drunk or sick. He thought perhaps he was having a heart attack. He didn't want to hear on the news that a person died of a heart attack. He didn't want to hear that he did nothing. He calls the cop over to his car. He tells him the other driver has a problem. He tells him the other driver could be drunk or sick. The other driver had stopped a ways back from the car. The cops approach the other car. The guy does a u-turn. The guy drives cautiously away. The police followed. The guy didn't know if he was ever caught. The guy found the whole thing funny.",13.17,3.05,2.87,12.89,20.01,-0.23,-0.62,-1.49,-0.23,1.26,-1.71,1.0,2.88,-4.81,-0.03,-0.07,0.51,0.56,-1.58,-0.82,-2.45,0.26,2.38,0.04,0.15,-2.37,-11.47,0.42,-0.41,3.76,-0.3,2.43,6.85,4.25,2.87,1.39,-1.01,3.06,1.08,0.96,-0.43,1.74,8.09,1.27,-0.12,1.13,0.19,-0.97,-1.16,6.85,2.25,0.21,1.26,8.95,-1.22,5.07,1.86,0.37,2.95,1.87,-4.85,0.39,-0.68,-0.38,1.31,-0.41,2.19,1.04,-1.07,2.75,0.34,-1.97,-1.57,1.1,-2.53,-1.33,1.78,0.8,5.28,1.05,5.89
29,107.95,"Heading to a baseball game in a church league, I'm heading down 24 headed to Ranch Eggs diamond and this car starts to pull out onto the highway. He eventually blocks the entire highway and I get around him. Eventually he's tailgating me and following me really close like bumper to bumper. Even Lisa says ""He's trying really close to you."" He also begins to weave around the road and I think at this point that he's probably drunk. I was about to dismiss them but then I think that maybe they're sick or having a heart attack. I'd to read the paper the next day and realize he died because he had a heart attack. As soon as we reach the next intersection at a stop sign I see a sheriff's car across the road and get out to tell them that I think the guy behind me is either drunk or sick as he was weaving all over the road while tailgating me. The sheriff starts walking to the car behind me and he slowly starts reversing back down the highway. The sheriff gets in their car and starts down the road, and the other driver put his car in drive and starts slowly moving forward. The sheriff does a U-turn and at that point I'm not sure what happened with the driver.",23.04,4.67,2.34,12.38,23.06,1.31,-0.87,-1.27,0.96,0.6,-3.2,4.73,3.82,-3.98,0.23,-0.11,0.38,0.45,-1.81,-1.63,-1.79,1.12,1.69,0.51,0.2,-1.53,-9.76,-0.12,-0.79,2.18,-0.29,1.25,6.52,3.62,4.71,-0.42,0.07,6.47,0.65,-0.41,-0.67,0.89,-2.5,0.31,1.23,-0.15,0.17,0.41,0.13,8.06,1.75,-0.09,-0.3,5.84,-0.36,-0.85,-1.36,-0.12,10.8,-1.18,-3.02,1.11,-1.38,3.26,-1.5,-0.37,0.81,1.36,-1.39,-0.67,0.33,2.11,-0.12,-0.12,-1.71,-1.31,3.17,4.95,0.94,-0.98,1.49
63,112.21,"The story is about a suspected drunk driving incident where the initial interaction with the alleged drunk driver estimated to be in his mid-fifties pulls out and blocks the road on the highway. After realizing the drunk driver blocked the road, the storyteller then indicates they and their passenger, Lisa, waited for it to clear a bit before getting out of there from the situation with the drunk driver. As they were going along their way, Lisa indicates that the drunk driver is following them, to which the storyteller confirms. The suspected drunk driver started driving erratically. This was where the storyteller started suspecting the drunk driver to be drunk and made a comment about drunk driving needs to be the responsibility of all of us. The storyteller then starts to question if the person is truly a drunk driver and not someone who is in medical duress. The storyteller then chooses to intervene to ensure that if the other driver was indeed in medical duress, they did not deny them help through hasty judgement. The storyteller pulls up to the stop sign where there was a sheriff signaled the sheriff car over, got out of their car and made their way to the sheriff car to tell them what has been happening with the erratic driving behind them. As soon as the suspected drunk driver saw this, he stops far away from them and starts reversing away from the cops. The cops went for him and soon caught up with him. The drunk driver then threw his car into drive and started going very slow, causing the cops to make a U-turn and go after him. The storyteller says it was comical and does not know if the cops ever stopped the suspected drunk driver.",8.15,-1.3,3.44,6.53,-0.87,1.27,-0.32,0.03,0.69,-0.07,7.96,-0.61,3.62,-4.15,-0.24,-0.14,-0.47,1.18,-2.23,-2.51,-1.66,3.52,2.13,0.03,2.53,-2.96,-7.69,-0.33,0.77,-0.36,-0.51,-0.76,8.09,0.97,3.22,-1.02,-0.55,5.8,0.47,0.73,-0.81,10.79,9.33,-1.56,1.09,1.09,-2.4,-1.69,0.15,10.26,0.56,-0.86,-1.03,2.47,0.69,-2.11,-1.61,0.52,9.16,0.46,-2.19,3.6,0.77,-3.27,-0.09,-0.13,1.42,-0.16,5.02,7.79,1.38,3.45,1.14,0.73,-4.21,1.08,2.54,4.57,4.08,7.52,10.29
93,112.39999999999999,"I was on my way to a church league baseball game that was organized by a high school at the diamond and had to get on ranch eggs and the twenty four. I noticed a driver in the car behind me, he was middle-aged around 50, and when I started driving he was behind me. I had Lisa in the car with me and she said the man was right on my tail. He was driving really close behind me and I thought that he might be drunk. I know drink driving is one of the biggest killers of kids and I knew I had to do something. But then I started to wonder if maybe he wasn't drunk but sick, that he might have a heart attack or something and I'd see in the papers he'd died. So I thought I had to do something. I saw a patrol car and stopped; I went over to the police and voiced my concerns about the driver. By this point the driver had stopped a way away and then began reversing slowly. The police started following him and he began to drive forward again in a comical way.",22.86,13.72,2.55,9.75,21.06,1.73,-2.07,-0.4,-6.47,-0.86,8.79,-1.36,-1.76,-1.44,-0.14,-0.2,-0.03,0.69,-3.25,0.26,-0.73,-1.59,-1.75,-0.44,1.07,-1.88,-13.58,0.83,-0.04,0.16,-1.11,3.12,9.31,4.58,3.28,-0.8,-0.32,-1.91,0.19,-0.39,-0.97,16.93,-1.59,2.58,0.36,0.36,-5.31,-1.17,1.22,9.33,3.05,-0.76,0.53,12.49,-1.94,-1.83,-1.31,-1.56,6.14,-3.97,-1.22,1.28,0.08,-1.03,-1.2,-0.85,0.77,1.23,0.05,4.98,1.57,0.62,0.84,0.36,-2.66,-0.48,6.03,-0.26,3.13,5.09,0.06
97,120.77,"I [was] heading to church to [the] softball game, as they have them all arranged, and [I] was driving down the twenty-four, when a male in his mid-50's pulls onto the highway, [and] we were stuck for a second whilst traffic cleared, but when it did, I pulled off into the right lane, [and] the man followed me, and he got really close to my bumper, and Lisa said how close he was to the bumper, I thought he was drunk because he couldn't keep his car straight, [and] he was weaving and really close, then there was a stop sign coming up, and I thought I will get out at the stop sign, and go and check on him, because even though I think he's drunk, and drink driving is the biggest killer, I also thought he may be sick, and I didn't want to read about a man having a heart attack in his car, and not have done anything. When we approached the stop sign, I saw a police car, and waved the deputy over, I got out [of] my car, and approached the police, and told them he was weaving around, and he's probably drunk, and when they went to approach him, he started reversing back down the hill, and the police followed him, and when they caught up, he started driving forward real slow, and sensible, and they followed, [and] I wonder if they caught up with him.",21.24,9.52,2.22,11.45,-0.28,3.34,-2.35,0.29,-1.84,1.0,8.09,0.18,1.18,-3.5,3.9,1.96,-0.83,1.35,-2.92,-1.74,-3.68,-2.42,0.32,0.41,3.43,-4.84,-10.31,2.52,0.69,2.34,-0.26,1.58,4.95,3.4,3.14,1.11,-1.4,4.05,4.09,-1.2,-0.7,7.63,-0.97,2.33,1.13,0.96,8.89,-0.82,-0.12,12.53,2.18,-0.24,1.16,9.27,-3.18,-1.78,-0.57,-0.22,6.07,-0.14,-1.9,3.42,-0.55,-1.46,-0.47,1.08,1.84,1.14,-0.77,-2.56,0.64,1.83,-0.46,1.21,-0.25,1.95,4.01,-2.47,5.78,0.83,4.34
90,121.64,"We were driving to a little league baseball game at Homestead High on the 24 highway. I was expecting to turn at Ranch Eggs. I pulled to the median to wait for my turn and just then another guy in a car wanted to turn as well. There was no room for him on the median so I took my chance and made the turn ahead of him onto Aboite Road. For some reason, he followed me too closely, weaving behind me and staying close on my tail. Even my wife Lisa commented on this. There was obviously something wrong with him. Maybe he was ill, or drunk and he could be a danger to other people. I made up my mind to stop at the next Stop intersection coming up and get out of the car to try and discuss this with him. When I stopped, I noticed a police car on the other side of the road, and I motioned to them and expressed my concern. When the other driver saw the police, he started to back down the highway. The police followed him, saw him reverse again and progress very slowly ahead again. They followed him again and they all eventually disappeared. I never found out whether they caught up with him.",15.13,16.2,4.64,12.7,27.31,5.17,-1.83,-0.35,0.13,-1.73,-2.65,-0.85,1.39,1.32,1.97,7.1,-0.96,-0.41,-2.36,4.02,-1.62,-0.6,0.17,-0.98,2.79,-4.34,2.12,2.13,-2.14,0.2,-0.66,2.17,6.78,2.32,2.03,0.56,-0.6,3.55,0.14,1.78,-1.6,2.77,-1.08,1.58,-0.76,0.9,4.57,-1.36,0.03,2.44,-0.1,-0.31,1.0,1.4,-1.33,-1.59,0.3,1.01,8.66,-0.48,-0.65,-0.16,-2.27,-1.96,-0.48,-0.77,2.32,-0.08,-0.08,0.95,0.56,1.06,-0.59,-0.87,-1.71,0.45,3.89,-0.02,0.85,0.35,3.06
83,126.49,"We were going to a church league soft ball game scheduled at Homestead High School. You know where that is? We are going to Twenty Four, and also going at Ranch eggs getting ready. There is this guy seated on the right. On the median, the guy starts. So we went across as soon as traffic cleared we headed towards diamond. The guy kept following us. I was with Lisa and she said ""that guy is on your tail."" I looked in the mirror. The guy seemed like he was drunk but he was having a heart attack.",30.59,22.4,8.88,16.0,27.12,-1.26,-2.71,0.6,12.93,-0.82,-2.78,0.27,0.48,-2.34,-0.73,4.33,3.65,0.02,-3.39,-1.37,-3.77,-1.63,-1.38,-0.18,19.8,3.0,-14.03,2.48,0.37,2.17,-1.11,1.86,10.62,6.85,5.56,-0.13,-1.55,1.98,0.01,-1.23,0.04,1.52,-1.84,-0.78,-0.1,0.94,0.47,1.37,-0.21,-0.65,0.01,-0.27,-0.59,2.05,0.41,-0.93,-1.19,0.28,-1.4,-1.82,-0.97,0.07,-0.51,-2.13,-0.09,-1.72,-0.01,-1.23,-2.49,2.17,0.5,-0.68,0.69,0.58,-2.73,-0.1,-0.35,-1.89,-0.35,0.15,-1.29
91,151.72,"I was driving down the highway to Homestead. As I was driving down the highway, I was about to turn right onto Twenty Four. When across from me, I saw a car with a man in his middle fifties. He was blocking the highway. Eventually he moved and I was able to turn right onto Twenty Four. Lisa was in the car with me, in the backseat, and she said ""He's tailing you!"" So I looked back, and sure enough, the man was behind me, bumper to bumper. I kept driving, while looking back to make sure the man didn't slam into me. The man was weaving left and right, he couldn't stay in one direction. So I thought, ""drunk driving is the number one killer of kids!"" I thought that the man might be drunk. I figured that when I reached the next stop sign, I would turn around and go back to see what that man's problem was. Because I wasn't sure if he was drunk or just sick. Maybe he was having a heart attack or something. I would've felt really bad if I saw in the news that a man died of a heart attack while driving and I didn't do anything to help even though I was there. When I reached the intersection I saw a police car parked at the other side of the street. I waved to the police car, and it drove over to me. I told the deputy, ""There's a man driving behind me, I don't know what his deal is, but I think he might be drunk or sick or something. Because he can't stay in one direction, he keeps driving into the opposite lane."" The deputy went down the street to look for the man. When the man reached the intersection and saw me, he stopped his car and then started going in reverse. He began to drive forward again, with the police car following behind him. The man was driving slowly and carefully now. I'm not sure if the police car ever stopped him.",6.71,9.36,3.51,10.18,1.87,3.56,-0.95,-0.08,3.76,-1.37,10.75,0.9,4.86,-4.5,0.38,0.12,-0.36,0.52,-2.27,-0.51,-2.18,1.3,1.92,-0.79,2.04,-5.69,-16.69,0.65,-0.45,1.28,-0.41,-0.02,7.66,2.24,7.0,3.41,5.0,5.8,6.01,-0.95,-2.06,25.22,-2.69,3.73,0.01,1.06,17.78,-2.24,-0.56,10.8,2.51,-0.21,1.22,12.95,-3.24,-2.44,-1.2,-4.1,6.91,-0.08,-1.36,1.17,-0.66,-0.74,-0.92,3.43,2.05,0.52,3.62,2.46,1.14,0.8,0.62,-0.94,-4.4,0.17,6.02,-4.58,8.12,-0.27,8.53
