recall_id,recall_chunk,narrative_chunk
63039dbefda87c47a91fec04,Something about a family member owning a Funeral Home and the Kid telling the family about the daughter.,"I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul.

...but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”

...They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
63039dbefda87c47a91fec04,The parent was upset at the doctor and the daughter was in bed sweating or something.,"So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.”"
63039dbefda87c47a91fec04,The daughter was prepared to come home.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital.

...The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table.

...Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm.

...And my daughter was on the bed with her bedroom slippers and her housecoat on.

...She was getting ready to go home. I had the clothes and everything ready. My husband was waiting for her."
67665f7b0329bd3e30515ad2,I ACTUALLY CANNOT RECALL THE STORY ANYMORE,
64772fe9752146745277bc45,i think she lost her daughter while she was out shopping.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. ... So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.” And I went myself. ... But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. ... She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away. She was getting ready to go home. I had the clothes and everything ready."
64772fe9752146745277bc45,she went home and spoke to various people and the police.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.” It was just a shock. ... So, I got home and called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul. Maybe you know him... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.” ... But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
64772fe9752146745277bc45,i honestly cannot recal hardly anything of this.,
64772fe9752146745277bc45,sorry,
673feeafa80a279f5cc63e33,A young girl [Emily?] was in the hospital and it was time to come home.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
673feeafa80a279f5cc63e33,Her Mom [Linda?] went to pick up her up.,And I went myself.
673feeafa80a279f5cc63e33,When she got there she was told her daughter died she was very distraught and couldn't believe this happened and wanted answers she didn't want any nurses or doctors touching her daughter or herself at this point she was very confused of what went on at this hospital for her daughter to have died.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know. Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.” She took me away from the bed. The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away.

...I was all pulled apart. One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.” I was so hysterical. I was banging my head against the wall and everything. They had to grab me.

...Later, they said it was a blood clot. I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.” I wouldn’t let them touch her."
673feeafa80a279f5cc63e33,Her sister made coffee for when she arrived home.,"And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee."
673feeafa80a279f5cc63e33,and her father sat on the doorstep after showering waiting for her.,"My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
673feeafa80a279f5cc63e33,Linda came home and told them she had died.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.”"
673feeafa80a279f5cc63e33,Linda's sister was supposed to come over after she brought Emily home had wondered why she hadn't heard from her.,"My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call. My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that. She said, “Mary, look, when they call you, when you pick Marie up, let us know, and we’ll come over.” I said, “All right.”"
673feeafa80a279f5cc63e33,When she told her husband he had a heart attack,"I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack."
673feeafa80a279f5cc63e33,and her son Emily's brother also died of a heart attack around the same time.,"Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
673feeafa80a279f5cc63e33,[That's all of my memory :)],
67727a80c7d8eee59166d596,So girl had gone to hospital to have a routine operation.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
67727a80c7d8eee59166d596,Her mum had dropped at the hospital and she was told the hospital would be in contact to pick up up later.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then."
67727a80c7d8eee59166d596,The mum didn't receive a call all day and the hospital could not get hold of her so they rang the local bar in the town and the woman behind the bar pass the message on to the mother that she need to go to the hospital.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”
...
The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
67727a80c7d8eee59166d596,When she got to the hospital she was told that her daughter had died.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.”
...
She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room.
...
And just as I turned my back, my daughter passed away."
67727a80c7d8eee59166d596,"She was distraught and collapsed on the floor, saying she wanted to see her and this couldn't be true.","And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?
...
I was so hysterical. I was banging my head against the wall and everything. They had to grab me."
67727a80c7d8eee59166d596,At the same time her other daughter had turned up at the hospital and saw her mum as she explained that her sister was dead.,"So she came over with my son-in-law, in the car. And I was in the main hallway, at the office. I was all pulled apart.
...
When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.”"
67727a80c7d8eee59166d596,Her other daughter then fainted.,"Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor."
67727a80c7d8eee59166d596,The hospital wanted to help but the mum said you are not touching her as I don't want you to kill my other daughter as well.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”
...
Later, they said it was a blood clot. I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.”"
67727a80c7d8eee59166d596,They had the phoned home to explain what had happened.,
67727a80c7d8eee59166d596,The father was at the bar so he had to rush home and inform the family of what had happened.,"My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”
...
My husband was sitting on the step. He asked, “What’s the matter? What happened to you?”
...
I said, “Mike, we lost Marie. Marie died.”"
67727a80c7d8eee59166d596,"When the mother and daughter got home all the family were their, aunties, uncles etc and all very upset and trying to take stock of what had happened.","So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams.
...
My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call.
...
So, I got home and called everybody, told them what happened."
607dd554d9ec5e0fd85237cb,I remember that a woman had lost her daughter.,My daughter died.
607dd554d9ec5e0fd85237cb,They had taken her to a psychiatric hospital and when she was due to be released the mother used a neighbor's phone to call and they indicated that the daughter was ready to be picked up.,"She died at Methodist Hospital. She had an operation for appendicitis. ... So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
607dd554d9ec5e0fd85237cb,"When the mother arrived, they asked her to sit down and explained that the daughter had died, apparently from a fall.","And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. ... And just as I turned my back, my daughter passed away. She was getting ready to go home. ... And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
607dd554d9ec5e0fd85237cb,"The mother went home and found the brother sitting on the front porch, he was given the news and was told to go tell another family member while the mother waited for the father to arrive home from work.","My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?” ... So when I got home – they took me home. ... My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” ... I said, “Mike, we lost Marie. Marie died.” ... I called my brother-in-law. ... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
607dd554d9ec5e0fd85237cb,Neighbors noticed and came out to give condolences.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams."
607b0ffd5eba9d3a9d3f588d,The mother's young daughter was sick.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
607b0ffd5eba9d3a9d3f588d,I beleive the name was Soffy.,"The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
607b0ffd5eba9d3a9d3f588d,She was in hospital.,She died at Methodist Hospital.
607b0ffd5eba9d3a9d3f588d,I do not remember what was wrong with her.,She had an operation for appendicitis.
607b0ffd5eba9d3a9d3f588d,An operation was done in trying to help her.,"She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late."
607b0ffd5eba9d3a9d3f588d,"After the operation, hospital physician was insiting on train the young girl to walk by start to sit in the chair.","Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
607b0ffd5eba9d3a9d3f588d,The mother refused as she beleievd it was too early and Soffy has not recovered from operation.,"Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
607b0ffd5eba9d3a9d3f588d,"Later, hospital calls for the mother through store that has a cellphone that was closer to Soffy's home.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
607b0ffd5eba9d3a9d3f588d,The mother was informed that she can come collect Soffy being discharged from hospital.,"The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
607b0ffd5eba9d3a9d3f588d,"When mother got the hospital, Soffy was not in her room.","But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know. Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on."
607b0ffd5eba9d3a9d3f588d,She was out for walk with hospital friend.,"And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene."
607b0ffd5eba9d3a9d3f588d,"While she is on the walk, she said goodbye to the friend, passed out and passed away.","And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
607b0ffd5eba9d3a9d3f588d,The mother was devastated.,"I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. ... And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? ... So she came over with my son-in-law, in the car. And I was in the main hallway, at the office. I was all pulled apart. ... I was so hysterical. I was banging my head against the wall and everything. They had to grab me."
607b0ffd5eba9d3a9d3f588d,"Later on, Soffy's close cousin was requested to go and inform Soffy's uncle and aunty about the death.","So, I got home and called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul. Maybe you know him... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
607b0ffd5eba9d3a9d3f588d,"When the boy arrived to inform, he was already crying.","They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red."
607b0ffd5eba9d3a9d3f588d,He informed them and everyone was crying.,"They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said. Well, my sisters and my mother, you know, they were all alive. It was a shock to everybody."
5a6c8047e70ca900017acdae,I do not remember this at all.,
5a6c8047e70ca900017acdae,I think it’s like noise was a story that went off on many tangents so it was hard to follow,
583c25b675d7c80001b73e9a,The woman was recounting in a very rambling and unnecessarily detailed way how her daughter had died from a blood clot after an operation for appendicitis and how it was the hospitals fault making her stand up and walk around.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
583c25b675d7c80001b73e9a,"She started out being specific with dates, I think 28 years ago when her daughter died.","My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah."
583c25b675d7c80001b73e9a,"She was at home and got a call while she was with her other daughter who was baking something, and was told she could come and pick her daughter up from the hospital.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee.

So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.” And I went myself."
583c25b675d7c80001b73e9a,"She got to the hospital and was told to take a seat, she recounted something about a friend or friends child who was in the hospital.","But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know."
583c25b675d7c80001b73e9a,She heard an emergency being called which I think prompted that.,
583c25b675d7c80001b73e9a,Then a nurse asked her if her child had previously had any fainting spells or other medical problems.,"Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?”"
583c25b675d7c80001b73e9a,They made it to the woman's daughters room and during that time her daughter passed away.,"“Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...And just as I turned my back, my daughter passed away."
583c25b675d7c80001b73e9a,"The woman became inconsolable and blaming the hospital for the death of her child to the point where they wanted to sedate her, she mentioned that they were trying to kill her like they did her daughter and other irrational things.","I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

...And I was in the main hallway, at the office. I was all pulled apart. One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me."
583c25b675d7c80001b73e9a,The woman mentioned that she'd been in the hospital a number of times herself to the extent where she knew the staff and they her.,"Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses."
583c25b675d7c80001b73e9a,She recalled she got home and then launched into a thing saying things about how her husband and brother both died of heart attacks but didn't clarify until later in the rambling that it was much later on when in the initial context sounded like it was around the same time.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
583c25b675d7c80001b73e9a,"Her young son met her when she got home where she told him the news and to go to her sister, the child's uncle or aunt, who's partner was either an undertaker or mortician, and recounted how the male wasn't there and how the woman and another woman there thought he was coming to tell them his sister was home from the hospital.","So, I got home and called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul.

So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.” They had cleaned the pavement, and done the cement work, and they were cleaning the pavement. They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
583c25b675d7c80001b73e9a,"Then she started talking about her daughter and her attributes, and how she went to the shops and spoke to the person behind the counter, and how her daughter who'd passed would sit at the steps.","The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
583c25b675d7c80001b73e9a,This is about the extent I remember!,
673a1dcffde7de9c08f6d2e6,Victoria was in the hospital and the nurse has issue with her.,"Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
673a1dcffde7de9c08f6d2e6,I think the relative accused the nurse of causing more harm to the patient.,"So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling."
673a1dcffde7de9c08f6d2e6,And I think the issue were later rectified,
66a7cf92e1fd4aa48ba59b52,a woman lost her daughter on a day close to her birthday.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital."
66a7cf92e1fd4aa48ba59b52,it was such a sad moment.,"She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away. She was getting ready to go home. I had the clothes and everything ready."
66a7cf92e1fd4aa48ba59b52,she was very ill and was expected to be discharged shortly.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
66a7cf92e1fd4aa48ba59b52,"her family was already expecting her, there was preparation for her homecoming, she loved coffee so much and had missed it, so it was part of the preparations underway a home.","The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that. So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.”"
66a7cf92e1fd4aa48ba59b52,"unfortunately she could not make it home, her mom was called on a phone in a nearby grocery store.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
66a7cf92e1fd4aa48ba59b52,it was so shocking.,"I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding. It was all –"
66a7cf92e1fd4aa48ba59b52,she stormed the hospital and cursed almost everyone.,"I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

...And I was in the main hallway, at the office. I was all pulled apart. One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”"
66a7cf92e1fd4aa48ba59b52,she blamed them all for negligence.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling."
66a7cf92e1fd4aa48ba59b52,"Back at home, the deceased younger brother was sent to her aunt, aunt was expecting to be told that her sick siste was back home and better, but lo and behold, it was the other way round.","I called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul.

So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.” They had cleaned the pavement, and done the cement work, and they were cleaning the pavement. They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
676054ef296caad582258e02,There was a lady and her daughter was in hospital (for an operation?).,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
