recall_id,recall_text,rephrased_test,len,sum,rate
79,"Marie went into the hospital to have an operation. She ended up dying after the operation at the hospital. Her mom, Mrs. Costa went to the hospital to pick her up and discovered something had happened. She became angry and shouted at the nurse in the room that they had killed her daughter. The doctor who performed the operation sent his assistant doctor to understand why Mrs. Costa was yelling. She discussed that she knew the staff because she had three operations done herself. She refused to allow the staff to touch her daughter or her because she felt they had killed her daughter. When she arrived back home her husband was waiting on the steps. She told him that their daughter had died, and he fainted. She told others the same news and they fainted. They held a funeral.","Marie entered the medical facility for a surgical procedure. Ultimately, she passed away following the surgery within the medical institution. Her mother, Mrs. Costa, arrived at the medical center to collect her and realized something tragic had occurred. She grew furious and raised her voice at the attending nurse accusing them of causing her daughter's death. The surgeon responsible for the procedure dispatched his associate to investigate the cause of Mrs. Costa's outburst. She expressed her familiarity with the hospital staff having undergone three surgeries herself. She adamantly denied the staff permission to make any contact with her or her daughter believing they were responsible for her daughter's demise. Upon her return home her spouse was awaiting her on the porch. She broke the news of their daughter's passing to him, and he collapsed. She relayed the same sorrowful update to others and they too collapsed. A memorial service was conducted.",965,-19.724184496983078,-0.02043956942692547
80,"An eighteen year old girl Marie died in hospital due to blood clot in her leg. The hospital was responsible for that. The mother of the girl was narrating the story and was describing how her whole [family] was getting ready to welcome their daughter and she went back to the hospital as Marie was going to be discharged that day. Instead, Marie complained about leg pain and collapsed. The mother was there and she was talking to other patients she knew before and one nurse called her to inform [her] that her daughter [was] in bad condition. When she went to Marie's room she [Marie] was already passed away. Mrs. Costa was fuming with anger. While everyone was waiting for them to come home. Mother was mourning for her daughter's death. Her husband and son came to the hospital to know why [she was] taking so long to bring Marie home. When she informed her husband that Marie [was] gone, her husband got a heart attack. The same thing happened to her son, He got a heart attack as well. Her life was shattered. She blamed [the] hospital for all this. As she was crying the nurse told her that they [were] going to find the reason of Marie's condition but she screamed [to] not to touch her daughter. All this happened twenty-eight years ago. Her sisters were waiting to welcome Marie home and they said to Mrs. Costa as soon as Marie [was] discharged, let them know. She called her sisters and her brother-in-law, her sister's husband, and described the whole situation. She was hysterical and couldn't say much. It was all heartbroken.","Marie, an eighteen-year-old, succumbed in the hospital as a result of a blood clot in her leg. The fault lay with the hospital. The girl's mother recounted the tale while explaining how her entire family was preparing to greet their daughter and she returned to the hospital because Marie was scheduled for discharge that day. However, Marie began to complain of pain in her leg and suddenly collapsed. The mother was present and she had been conversing with other familiar patients when a nurse summoned her to alert her of her daughter's critical condition. Upon entering Marie's room she found that Marie had already died. Mrs. Costa was seething with rage. Meanwhile, everyone was anticipating their return home. The mother grieved over the loss of her daughter. Her husband and son arrived at the hospital wondering why it was taking so long to bring Marie back. Upon hearing from her wife that Marie had passed away, the husband suffered a heart attack. A similar fate befell her son; He too suffered a heart attack. Her world was in ruins. She held the hospital accountable for the tragedy. As tears streamed down her face a nurse assured her they would investigate the cause of Marie's ailment but she yelled for them not to lay a hand on her child. This all took place twenty-eight years prior. Her sisters had been eager to greet Marie at home and they had told Mrs. Costa to notify them as soon as Marie was released, to let them know. She phoned her sisters and her brother-in-law, the husband of her sister, and relayed the entire ordeal. She was in a state of hysteria and was at a loss for words. The situation was utterly devastating.",1650,20.2409325587289,0.01226723185377509
81,"There was a woman who's daughter was in hospital, she didn't trust the female doctor and there was an autopsy","A lady existed whose child was admitted to the hospital, she lacked faith in the woman physician and an autopsy was conducted",125,-17.065504769556092,-0.13652403815644873
82,"My daughter died it will be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. My oldest daughter Victoria went to the hospital to see how she was still sick. She took her out of bed then she passed out. They had to put [her] back in bed. She was operated on in April. I then went to see how she was doing. She saw me from the window. I went on to pray for another woman who had her gall bladder removed. The nurse then called me to my daughter's room and said has your daughter ever fainted? I then accused the nurses of killing my daughter, 'you killed her,"" I said. I went hysterical [that] one doctor wanted to give me a shot. I then shouted saying ""you killed my daughter now you want to kill me?"" My husband and son both came to the hospital and they both fainted after hearing the news of my daughter's death.","My child passed away this month marks twenty-eight years. Her passing occurred at Methodist Hospital. She underwent surgery for her appendix. Victoria, my eldest, visited the hospital to check on her persistent illness. She helped her to get out of bed and that's when she lost consciousness. They had to return her to the bed. The surgical procedure took place in April. I later went to check on her condition. She recognized me through the window. I continued to offer prayers for another patient who had undergone gall bladder surgery. Subsequently, a nurse summoned me to my daughter's room inquiring if my daughter had a history of fainting. I blamed the nurses for my daughter's demise, accusing them, 'you are responsible for her death,' I exclaimed. I became distraught to the point where a doctor suggested administering a sedative to me. I protested loudly, 'you are responsible for my daughter's death and now you seek to do the same to me?' Both my husband and son arrived at the hospital and they too collapsed upon learning of my daughter's tragic passing.",1070,39.930428386349114,0.037318157370419734
83,Marie was a very gentle soul and [Marie was] a very young girl she died after a surgical operation she had appendicitis there were complications when she was in the hospital that made her die untimely She was loved by her parents [by her] siblings [by her] relatives and [by her] even neighbors her death was a very tragic one,Marie possessed a remarkably tender nature as well as being a quite youthful individual her life came to an end following a medical procedure she suffered from appendicitis unexpected issues arose during her stay at the medical facility which resulted in her premature passing She was cherished by her mother and father her brothers and sisters her extended family members and even by those living nearby her passing was profoundly sorrowful,441,-21.69604894190606,-0.049197389890943445
84,"My daughter died 28 years ago. It was a Sat night, no Sunday morning. She was in hospital for an operation. Marie is her name. My mother went to visit her. There was a chair there. Asked what the chair was for. The nurse took Marie out of bed, as doctors insisted she be put in chair. But mother was concerned as Marie was still under Ether. Ether was used a lot back there for surgery. Anyway despite saying she was too sick, Marie was put in chair, fainted and put back in bed. Eventually, we were waiting to pick her up. They phoned the shop keeper as we didnt have a phone. They told her Marie was ready to be discharged. So dad came home from work, went upstairs to have shower and shave. Then waited on step. Someone was on Wall street for some reason. Mother went in to pick up Marie. Mother was praying for another lady who had 10 children and was having a serious op, prayed children would not lose mother. Mother has had prior 3 ops at hospital so knew nurses. Nurse called her to sit down when go to hosp. Told her Marie had died. Turns out she had had a blood clot in her leg. Got pain in leg, and collapsed. Mother was screaming... telling nurses she would kill them all. Did not want them touching her daughter. Eventually driven home by nurses in car. Screaming in car and outside house. Neighbours all came into street as heard the screaming. Mum explained to father that Marie was dead, and to sisters and brother. Brother told aunt and uncles. So that's what happened. She died 28 years ago, on 20th April.","My child passed away 28 years prior. It occurred on a Saturday evening, or rather Sunday morning. She was admitted to the hospital for surgery. Her name was Marie. My mother made a visit to see her. A chair was present there. Inquired about the purpose of the chair. The nurse moved Marie from the bed, since the doctors demanded she sit in the chair. However, my mother was worried because Marie was still affected by the Ether. Back then, Ether was commonly used for anesthesia during operations. In any case even though they were told she was too ill, Marie was seated in the chair, lost consciousness and was returned to the bed. Ultimately, we were anticipating picking her up. They contacted the store owner since we didn't own a telephone. They informed him that Marie could be taken home. So my father left his job early, proceeded to freshen up with a shower and shave upstairs. Afterward, he waited on the porch step. Someone happened to be on Wall Street for some purpose. My mother went to collect Marie. She was offering prayers for another woman with 10 children who was undergoing a major operation, hoping the children wouldn't be left motherless. Having had three previous surgeries at that hospital, my mother was acquainted with the nurses. Upon arrival at the hospital, a nurse asked her to take a seat. She was then informed of Marie's passing. As it turned out Marie had developed a blood clot in her leg. She experienced leg pain and then collapsed. My mother began to scream... threatening the nurses with vengeance. She refused to let them touch her child. Nurses eventually drove her home in their vehicle. She was wailing in the car and in front of the house. The neighbors gathered in the street drawn by the loud cries. My mother broke the news of Marie's death to my father, and to her sons and daughters. My brother informed our aunts and uncles. That is the account of what transpired. She passed on the 20th of April, 28 years ago.",1964,87.2758804896549,0.04443782102324587
85,"So Miss Costa had a daughter named Marie, she died in hospital due to a blood clot, she was in hospital for 10 days before Miss Costa got a call to come collect her, Marie’s sister Victoria was already at the hospital with her. Once Mrs. Costa arrived, she sat in the waiting room with a dress for Marie and a jacket for herself and heard someone else was having gallbladder surgery so she prayed for them. After that, she saw nurses grabbing towels and heard someone went into a cold sweat, turns out it was Marie. Mrs. Costa goes to Marie's room and finds Marie with sweat the size of balls she was in a jacket and ready to go home, turns out she died Mrs. Costa started screaming that they killed her daughter, Dr. Smurze, who operated on her and was a female, tried to calm her down but it did not work. After that, she went into the hallway and sat there upset, nurses tried to calm her down but she then got angry, Mrs. Costa knew all the nurses as she's had 3 surgeries in 1 year at the same hospital. She let Victoria know who fainted then let her husband know who then had a heart attack, then she let her son James know who then also had a heart attack. She went home and as she was coming home her sisters told her they have a big orange she wants to give Marie once she comes home, a very big orange but Costa told them she’s died. One of the aunties had a husband who died also, this all happened on the 20th of April, Marie was about 23.","Thus, Miss Costa was the mother of a girl named Marie, who passed away in the hospital from a blood clot, after being admitted for a duration of 10 days, until Miss Costa received a notification to retrieve her, while Marie's sibling, Victoria, was already present at the hospital alongside her. Upon Mrs. Costa's arrival, she occupied the waiting area, holding a dress intended for Marie along with her own coat, and overheard that another patient was undergoing gallbladder surgery which led her to offer prayers for that individual. Subsequently, she observed nurses collecting towels and caught wind of someone experiencing a severe chill, which was later revealed to be Marie. Mrs. Costa proceeded to Marie's chamber and discovered Marie drenched in sweat as large as droplets, clad in a coat, and prepared for discharge, only to realize she had passed away Mrs. Costa began to shriek, accusing them of causing her daughter's death, Dr. Smurze, the female surgeon who performed the operation, attempted to soothe her, yet to no avail. Following this, she made her way to the corridor, and remained there, distressed, as nurses endeavored to pacify her, but her frustration only escalated, Mrs. Costa was familiar with all the nurses, having undergone three surgeries within a year at that hospital. She informed Victoria, who then collapsed, notified her husband, who subsequently suffered a cardiac arrest, and then communicated the news to her son James, who also experienced a cardiac arrest. She returned home, and upon her arrival, her sisters approached her, mentioning they had a sizable orange they wished to offer Marie upon her return, an exceptionally large orange, but Costa broke the news of her demise. An aunt had also lost her spouse, all these events unfolded on April 20th, when Marie was approximately 23 years old.",1839,103.7831913598219,0.05643457931474818
86,"Mrs. Coastal lost Marlie, her daughter, at a hospital, before Marlie died, her elder sister was admitted to the hospital, Mrs. Coastal went to check Marry, and she confirmed she was with her bathroom slippers. I was hysterical, saw me like that, we lost Marry. Marry is twenty-eight, she suffers seven to eight and nine times a week, she can’t walk. The girl walking with Marie reported to the doctor, Doctor rushed to Marie, I was a blood clot, don't you dare touch my daughters, if you touch my daughter, I will kill you. My husband went for a shower, and later my husband was sitting, Mike, we lost Mary, my husband had a heart attack. My younger sister brought orange for my daughter. I called my brother-in-law, he was an undertaker, I sent my son James, he was little then, the death was a shock to everybody in my neighborhood.","Mrs. Coastal misplaced her daughter Marlie at a medical facility, prior to Marlie's passing, her older sister had been hospitalized, Mrs. Coastal proceeded to visit Marry, confirming that she had her shower sandals on. I became frantic, witnessed my distress, Marry was no longer with us. Marry had reached the age of twenty-eight, experiencing episodes seven, eight, or even nine times weekly, her ability to walk was nonexistent. The young woman accompanying Marie informed the physician, The doctor hurried to Marie's side, I felt like a blood clot, never lay a finger on my children, threaten to end your life if you harm my child. My spouse took to the shower, subsequently, my spouse was seated, Mike, Mary is gone, my spouse suffered a cardiac arrest. My younger sibling brought oranges for my child. I reached out to my brother-in-law, who worked as a funeral director, I dispatched my young son James, who was quite young at the time, the passing stunned everyone in the vicinity.",989,-16.566292837175446,-0.016750548874798227
89,"Marie died twenty eight years ago, she had gone into hospital for an appendix surgery and her mum was coming in to visit her and she was going to take her clothes. She was waiting for her to get discharged and was supposed to get a phone call from the hospital. So the hospital did call her, to come and collect her. So she got Marie's clothes from home and she told Michael that she's going to get Marie. So he was having a shave upstairs because he came from work and he will be waiting for them to come home. She told Rita that she's going to get Marie. So she went to the hospital, and she was waiting and she was also praying for some woman who had a gallbladder operation because she had 10 children and she was in a bad state. She used to live near her mum's house and she said in a prayer ""Oh God, Don't take this woman, she has 10 children"". She then started feeling cold and shivery. The nurses aid put a blanket on her. She went into the room and she saw Marie laying down with her slippers on and her house coat on. ""What happened to her?"" Her mum said to the doctor. When she turned, Marie had passed away. She was like in shock. Marie was screaming ""What happened to her?"" as she was pulling her hair out. She phoned Rita and her other daughter and told them what happened. When they came to collect her, she was screaming and Michael was sitting on the step asking what happened to her. She said Marie passed. Michael had a heart attack, yes a heart attack. Then she told her sisters, her mother by sending Jason to the house to tell them what happened. They were so upset, everybody was distraught about Marie. As she was a quiet girl and good. The Doctor said she died of a blood clot.","Marie passed away twenty-eight years prior, having been admitted to the hospital for surgery on her appendix while her mother planned to visit her intending to bring her clothing. Her mother awaited her release anticipating a call from the hospital to confirm. Indeed, the hospital reached out to her, requesting she come to fetch her daughter. Thus, she collected Marie's attire from their residence and informed Michael that she was on her way to retrieve Marie. Meanwhile, he was shaving upstairs having just returned from his job and he expected their arrival back home. She also notified Rita of her intent to pick up Marie. Subsequently, she proceeded to the hospital, where she waited patiently and offered prayers for another patient who underwent gallbladder surgery since the woman was a mother to ten and in poor health. This woman had been her neighbor and in her supplication she implored, ""Oh Lord, spare this mother of ten."" Suddenly, she began to feel a chill and tremble. A nurse's assistant draped a blanket over her. Entering the room, she observed Marie lying there, clad in her slippers and robe. Her mother queried the physician, ""What has befallen her?"" Turning around, she realized Marie had slipped away. Shock overcame her. Marie's mother cried out in anguish, ""What has happened to her?"" while she tore at her hair in grief. She rang Rita and another daughter to relay the tragic news. Upon their arrival to collect her, her cries filled the air and Michael sat on the step, bewildered, inquiring about the situation. She announced Marie's passing. Stricken, Michael suffered a heart attack, indeed he did. She then dispatched Jason to her mother's and sisters' place to communicate the sorrowful event. Their hearts were heavy with grief, and everyone was overwhelmed by the loss of Marie. She was known to be a reserved and kind-hearted girl. The physician attributed her death to a thrombosis.",1923,70.34514088002791,0.036580936495074316
90,"My youngest daughter died at the hospital. And then it was my birthday soon after, in April. My daughter died in the afternoon on a Sunday, late afternoon. My oldest daughter had come to visit her in the morning. She was still under lots of ether. There was a chair next to the bed. And she asked what it was doing there. The nurse said she had to get up and sit up. Even though she was still under ether. She had died from a blood clot. When I got home, I went up the step. And my husband came outside. I told him Marie is dead! And he had a heart attack. Yes, a heart attack. My son Jamie found out. And also had a heart attack. He then ran down. And shouted to the neighbor. Also he told my sister and mum, By saying ""Auntie Marie is dead!"" And they were also shocked. And that’s about all that happened. And is the end of the story.","My littlest girl passed away at the medical center. Shortly thereafter, my own birthday approached in April. She passed on a Sunday afternoon, during the later part of the day. Her elder sister had made a visit that morning. She was heavily sedated with ether at the time. Beside the bed stood a chair. She inquired about the purpose of its presence. The attending nurse insisted she needed to rise and sit upright. Despite being heavily sedated with ether. A thrombus was the cause of her demise. Upon returning home, I ascended the front steps. My spouse emerged from the house. I exclaimed to him, 'Marie has passed away!' Subsequently, he suffered a cardiac arrest. Indeed, a cardiac arrest. Our son Jamie was informed. He, too, succumbed to a cardiac arrest. He then dashed downstairs. And called out to the neighbor. He also informed my sister and mother, Announcing, 'Aunt Marie has passed on!' They, too, were taken aback. That essentially sums up the events. And thus concludes the tale.",996,7.416565516115938,0.0074463509197951186
91,"My daughter died twenty eight years ago at a Methodist church. She was operated on for appendicitis. Victoria went to visit her to see how she was. They were getting people out of bed. Victoria asked the nurse about the chairs. Victoria said she was too ill to get out of bed. She was blamed for the blood cot for getting her out of bed. She came home after ten days and I was waiting for a call from the hospital. She was operated on in April on the twentieth. It was chilly and I had a coat on my arm and a bag. She saw from the window on Wolf Street. She said my mother was coming and was just saying bye to everyone. When I got to the hospital I was told to sit down and I prayed for another patient who had ten children and lived near my mother. Dr. Schwartz did the operation but his assistant was Dr. Monique who was a lady doctor. I had all her clothes ready for her to go home. My husband was waiting for me. He came home and washed and shaved and then waited for me. They called the store to find out when mother was coming home. A doctor wanted to give me a shot but I said no I'll kick you. You killed my daughter and now want to kill me, don't dare come near me.","Twenty-eight years ago, my daughter passed away at a Methodist church. She underwent surgery for her appendix. Victoria made a visit to check on her condition. Staff were assisting patients to rise from their beds. Victoria inquired with the nurse regarding the seating. Victoria claimed she was too sick to leave her bed. She was faulted for the thrombosis due to being moved from her bed. After a ten-day stay, she returned home and I anticipated a hospital call. Her surgical procedure took place in April, on the twentieth. The weather was cool, and I carried a coat over my arm along with a bag. From the Wolf Street window, she observed. She mentioned that my mother was on her way and was just bidding farewell to everyone. Upon my arrival at the hospital, I was instructed to take a seat, and I offered prayers for another patient who had a large family of ten children and resided close to my mother. Although Dr. Schwartz performed the surgery, his associate was Dr. Monique, a female physician. I had prepared all her garments for her discharge. My spouse was awaiting my return. He returned home, groomed himself, and then waited for my arrival. A call was made to the store to ascertain when my mother would be returning. A physician proposed administering an injection to me, but I refused, threatening to kick him. You've taken my daughter's life and now seek to take mine; don't you dare approach me.",1416,148.17747329654162,0.1046451082602695
92,"On the 28th or 30th of April, Marie was hospitalized for an appendices surgical operation. She was too weak and was put to bed for quite some time. After a while, Victoria noticed something was wrong and Marie was removed from her bed. She enquired from the nurse why this happened and she was told that the doctor ordered it. Victoria in rage told the nurse Marie was too weak and sick and She returned Marie back to her bed after Marie passed out. Mrs. Costa got a call in the middle of the night from the woman at the store because she didn't have a phone. She told Mrs. Costa to go get Marie at the hospital. Mrs. Costa set out to the hospital and instructed Rita to finish up the cooking because their daddy will be home soon. Mrs. Costa bought some dress-like coats for Marie and took it with her to the hospital. On getting to the hospital, the nurse sat her down and questioned her if Marie has had a fainting spell and Mrs. Costa felt uneasy and answered yes and she was invited to her daughter's room and saw her daughter lying on the bed lifeless. Mrs. Costa was filled with emotions and crying and wailing and then the doctor who carried out the operation came in and immediately, Mrs. Costa asked her what she did to her daughter but the doctor replied by saying she doesn't know what happened. Afterwards, the nurse advised her to talk to her daughter but Mrs. Costa was confused and she was in agony. Mrs. Costa husband was now home and expecting his wife to return with his daughter, he was calling the store to enquire what must have happened thinking that Marie was already discharged. So Rita went to the hospital herself and she was surprised at what she saw. Her mother broke the news that her sister, Marie has died and on hearing it, Rita could not control herself. She fell on the hard floor in shock and in grief and she had a problem that developed due to this fall. When Marie's body wanted to be moved, Mrs. Costa didn't allow it because she was in grief. When the news got to her husband and her son, they both got a heart attack and Mrs. Costa sent his junior son to go tell his uncle of what has happened.","Either on April 28th or April 30th, Marie was admitted for surgery to remove her appendix. Her strength had diminished and she was confined to her bed for an extended period. Eventually, Victoria perceived that something wasn't right and Marie was lifted from her resting place. She questioned the nurse about the reason for this action and was informed that it was on the doctor's orders. Outraged, Victoria argued that Marie was too frail and ill and She repositioned Marie back onto her bed following Marie's loss of consciousness. In the dead of night, Mrs. Costa received a phone call from the lady at the shop since she didn't own a telephone. The message was for Mrs. Costa to retrieve Marie from the hospital. Mrs. Costa departed for the hospital and left instructions for Rita to complete the cooking as their father would be arriving shortly. Mrs. Costa purchased some coat-like dresses for Marie and brought them along to the hospital. Upon arrival at the hospital, the nurse had her take a seat and inquired whether Marie had ever experienced a fainting episode to which Mrs. Costa, feeling apprehensive, affirmed and was then ushered into her daughter's room where she found her daughter motionless on the bed. Overwhelmed with emotion, Mrs. Costa began to cry and lament when the surgeon entered the room and without delay, Mrs. Costa demanded to know what had been done to her child but the surgeon responded that she was uncertain of the cause. Subsequently, the nurse suggested she speak to her child leaving Mrs. Costa bewildered and engulfed in sorrow. Back at home, Mr. Costa was awaiting his wife and daughter's return and, expecting them any moment, he phoned the store to find out what had transpired believing that Marie had been released from the hospital. Thus, Rita made her way to the hospital on her own and was taken aback by the scene before her. Her mother relayed the tragic news that her sibling, Marie, had passed away and upon hearing this, Rita was overcome with emotion. She collapsed onto the unforgiving floor overwhelmed by shock and sorrow and sustained an injury as a result of the fall. As they prepared to transport Marie's remains, Mrs. Costa refused to let them proceed overcome by her mourning. Upon receiving the devastating news, both her husband and son suffered heart attacks prompting Mrs. Costa to send her younger son to inform his uncle about the tragic events.",2417,118.1998485324219,0.04890353683592135
93,Marie was in the hospital on ether [they] tried to sit her in a chair but she collapsed and had a blood clot She was 18 years old Marine was due to come home The hospital phoned the shop to say she could come home as the family didn't have a phone Ms. Costa at the shop let the family know Marine was ready to come home The mother went to the hospital to collect Marine She waved at the window saying bye to everyone Once Marine[mother]'s mother reached the hospital Marine had collapsed and the nurse sat the mother down and didn't tell her straight away Marine had cold sweat and had developed another blood clot that caused her to die The rest of the family arrived [Dad and stepbrother] They both suffered a heart attack Marine was a quiet girl who used to stand on the step across from the shop said Ms. Costa,Marie was under anesthesia in the medical facility Attempts were made to seat her in a chair yet she fell over suffering from a thrombus At the age of 18 Marine was scheduled to return home The medical center called the store informing that she was cleared to go home since the family lacked a telephone Ms. Costa from the store notified the family that Marine was prepared to leave the hospital The mother made her way to the medical center to fetch Marine She gestured at the window bidding farewell to all Upon the mother's arrival at the hospital Marine had fainted and the nurse had the mother take a seat without immediately disclosing the news Marine was in a state of clammy perspiration having formed another clot in her blood which led to her demise The remaining family members came The father and stepbrother included Both experienced cardiac arrests Marine was known to be a reserved girl often seen standing on the step opposite the store recalled Ms. Costa,971,45.69133248949091,0.047055955190000935
94,"A teenager named Marie died in hospital and the story was told from the point of view of her mother, Mrs. Costa. Victoria was the eldest daughter and Mike was her husband. Marie died in hospital from appendicitis, she was 18 years old. She was a quiet girl, the mother was hysterical when she found out her daughter died. She started to accuse the hospital of killing her daughter. It was a complete shock to the whole family as well, they expected Marie to leave hospital that day and go home, but she passed away as the mother had her back to Marie.","Marie, a teenage girl, passed away in a medical facility with her mother, Mrs. Costa, narrating the incident. The family's oldest child was Victoria while her spouse was named Mike. Complications from appendicitis led to Marie's death in the hospital, at the young age of 18. She was known for her reserved nature, and her mother became inconsolable upon learning of her daughter's demise. The distraught mother began to blame the hospital for her daughter's death. The news also stunned the entire family, who had anticipated Marie's discharge from the hospital that very day to return home, yet she succumbed. This happened while her mother was turned away from Marie.",670,-24.059834110514046,-0.03591020016494634
95,"My daughter died when she was 28, on the 30th day of the month at the Methodist hospital. She had gone for an operation on her appendix. I sent my other daughter Victoria in to see her and when she got there she noticed a chair in the room. She asked what the chair was for and she was told that they were going to move Marie into it, but Victoria said she was too sick. Marie ends up passing out when they tried to move her. It is 10 days after her operation when Marie dies. I go to the hospital to collect her when she is meant to be discharged, I have my coat on my arm. The nurse’s aide brings blankets because I'm having cold shivers. I pray for another woman in the hospital who has had an operation for gall stones; she has 10 children. They then rush to my daughter and when I go into her room she is dead. I keep screaming that they have killed my daughter. Apparently, she was walking with another girl and said she had pain in her leg; it was a blood clot that killed her. When I tell my husband and son Michael the news about Marie, they both have heart attacks. Some family arrive and one of the women has brought a very large orange with her. People remember Marie standing on the step as a young, quiet girl.","My child passed away at the age of 28, on the last day of the month within the walls of the Methodist hospital. She was there for a surgical procedure involving her appendix. I had my other child, Victoria, go in to visit her and upon her arrival she spotted a chair in the room. She inquired about the purpose of the chair and was informed that they intended to transfer Marie to it, but Victoria felt she was too ill. Marie ultimately loses consciousness during their attempt to transfer her. It's 10 days post-surgery when Marie succumbs. I make my way to the hospital to bring her home at the time she's supposed to be released, with my coat draped over my arm. The aide hands me blankets as I'm overcome with chills. I offer prayers for another patient in the hospital who underwent gallstone surgery; she's a mother of 10. Suddenly, they hurry towards my daughter's room and as I enter her space I find her lifeless. I can't stop yelling that they are responsible for my daughter's death. It seems she was ambulating with another patient and complained of leg pain; a thrombus was the cause of her demise. Upon breaking the news to my spouse and our son Michael regarding Marie, they both suffer cardiac events. Relatives start to gather and a lady among them has brought a sizable orange. Memories of Marie linger as she stood on the porch as a child, reserved in nature.",1378,72.75620161880369,0.05279840465805783
96,"A woman called Mrs. Costa is recalling the death of her daughter Marie 28 years ago, who died in hospital after an operation. She got a call to come and collect her so gathered her belongings and some clothes, but by the time she arrived the girl had passed out and was being worked on by doctors, and then passed away from a suspected blood clot. The woman is screaming in the hospital. Her other daughter Rita eventually arrives with her own husband, after her mother hasn't returned home, and also discovers Marie has died. They then return home and the rest of the family find out. Her husband has a heart attack, then later so does her son Michael. The youngest son James is told to run and tell his aunt Milly and aunt Jenny and does so, he arrives with red eyes and tells them Marie has died after they ask what’s wrong. 28 years later Rita still suffers with terrible pain in her leg.","Mrs. Costa is reminiscing about the loss of her daughter Marie nearly three decades prior, who succumbed in the hospital following surgery. She received a phone call instructing her to retrieve her daughter and thus packed her personal effects and attire, yet upon her arrival the young girl had already lost consciousness and was under the urgent care of medical professionals, eventually dying due to a presumed blood clot. The woman is wailing within the hospital corridors. Her second daughter, Rita, makes it there eventually accompanied by her spouse, concerned by her mother's prolonged absence, and she too learns of Marie's demise. Subsequently, they make their way back to their residence where they inform the remaining relatives. Her spouse suffers a cardiac arrest, followed by her son Michael who also experiences one later. The youngest sibling, James, is instructed to rush and notify his aunts Milly and Jenny which he promptly does, showing up with tear-stained cheeks and breaks the news of Marie's death to them after they inquire about his distress. Nearly three decades on, Rita continues to endure excruciating pain in her leg.",1150,41.04833807394448,0.03569420702082129
97,Her daughter died twenty years ago at Methodist Hospital (It was) due to (an) operation for appendicitis Back then they used a lot of ether Victoria saw the chair in the hospital (and) asked the nurse what it was doing there The nurse said (that) they had to take her out of bed but she collapsed (and) was taken back to bed She was waiting for a call from the hospital (and) her neighbor at the store passed her the information (to) go and pick Marie She ordered for coffee to be made as they prepare to go (and) pick Marie Marie saw her with the girls (and) shouted She was welcomed by the nurse (and) she was asked whether her daughter had a fainting spell She yelled upon seeing her daughter (saying) they killed her (and) she was ready to go home The hospital kept calling (and) the people in the office had no information (about) what happened They thought (the) mother got angry because of Marie The nurses kept coming (and) they all knew her (and) told her to keep away Rita came (and) told (her that) Marie was dead (and) she fainted Marie's friend said (that) Marie was saying goodbye She threatened to kill whoever tried to touch her daughter She was in a mess Relatives and friends visited with oranges She got home (and) called everybody (telling them) what happened They kept on saying how Marie was good,"Twenty years prior, her daughter passed away at Methodist Hospital The cause was a surgical procedure to remove her appendix At that time, ether was heavily utilized Victoria noticed a chair within the hospital and inquired of the nurse about its presence The nurse explained that they needed to move her from the bed yet she lost consciousness and subsequently, she was returned to her bed She anticipated a phone call from the hospital when her neighbor at the store relayed the message to her instructing her to collect Marie She requested that coffee be brewed while they got ready to retrieve Marie Marie spotted her with the girls and cried out The nurse greeted her warmly and questioned if her daughter had experienced a syncope She screamed upon witnessing her daughter exclaiming that they had caused her death and declared she was prepared to return home The hospital continued to make calls while the office staff were uninformed about the incident They assumed the mother was upset due to Marie The nursing staff kept arriving all of whom recognized her and advised her to stay away Rita arrived and broke the news that Marie had passed away which caused her to lose consciousness A friend of Marie mentioned that Marie was bidding farewell She warned she would harm anyone who attempted to touch her child She was completely distraught Family and friends came bearing oranges Upon arriving home, she phoned everyone to share the details of the incident Continuously, they remarked on Marie's kindness",1514,96.42227939863493,0.06368710660411818
