recall_id,chars,average,text
summary_gpt4o_46_2.json,1881,0.5083,I lost my daughter. It happened twenty-eight years ago. She died on the thirtieth of this month. She passed away in Methodist Hospital. Marie had appendicitis surgery. The surgery took place late on a Saturday. My daughter Victoria visited Marie the next morning. Marie was still under ether. The nurse wanted to get Marie out of bed. Victoria was concerned about Marie's condition. The nurse insisted it was the doctor's orders. Marie passed out when they tried to move her. I blame them for the blood clot. I waited for the hospital call to bring Marie home. I did not have a phone at that time. A neighbor called me about Marie's discharge. I prepared to bring Marie home. Marie always wanted coffee first thing in the morning. I prepared coffee for her return. I left to pick her up with her things. Marie saw me from the window. There was a charge for her board. They asked me to bring her girdle. The nurse asked me to sit down on arrival. I prayed for another hospital patient. A nurse informed me Marie was cold sweating. The nurse asked about Marie's fainting spells. I realized they were running for Marie. Marie was sweating heavily. I accused them of killing my daughter. Dr. Schwartz and Dr. Montique were her doctors. Marie passed away while I was there. My husband was waiting at home for Marie. The hospital kept calling my home. My daughter Rita got worried when I didn't return. Rita and my son-in-law came to the hospital. I was hysterical when they found me. I informed Rita about Marie's death. Rita collapsed upon hearing it. Rita suffers leg pain since then. Marie mentioned pain and blindness before collapsing. Doctors said it was a blood clot. I refused to let them touch Marie. I informed my husband about Marie's death. My husband and son had heart attacks from shock. We informed family and an undertaker. The neighborhood was shocked by Marie’s death.
summary_gpt4o_52_2.json,1882,0.5182,"My daughter died. It'll be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. They operated late Saturday. She was still under ether on Sunday. Victoria saw a chair by her bed. Victoria questioned why she was moved. The nurse said it was doctor's orders. They tried to get her out of bed. She passed out when moved. I blame them for her blood clot. I waited for the call to bring her home. I didn't have a phone back then. A lady from the store called me. I prepared to pick Marie up. She was discharged after ten days. I prepared coffee and cake for her arrival. I went to the hospital to get her. I had her clothes ready. She saw me from the window. I was told about an extra charge. At the hospital, I was asked to sit down. I prayed for another woman at the hospital. A nurse noted Marie was going into a cold sweat. I was called to Marie's room. Marie was sweating heavily. I accused the doctors of killing her. Dr. Montique said they didn't know what happened. Marie passed away before I left the room. My family was waiting for her return. The hospital kept calling for me. Rita thought I had gotten upset. Rita and her husband came to the hospital. I was hysterical in the hospital hallway. A doctor wanted to give me a shot. I refused help and accused them. Rita came and learned Marie died. Rita fainted upon hearing the news. Her leg still suffered from pains. Marie mentioned leg pain and blindness. They later said it was a blood clot. I threatened the hospital staff. I screamed all the way home. Neighbors came out hearing my screams. I told my husband Marie died. My husband had a heart attack. My son Michael also had a heart attack. My sisters were waiting for my call. I sent my son James to inform them. James delivered the news to my sisters. The neighborhood was shocked. Annie from the store remembers Marie."
summary_gpt4o_40_1.json,1884,0.5193,"My daughter Marie died at Methodist Hospital. It will be twenty-eight years since her death this month. Marie had an operation for appendicitis. Marie was still under ether on Sunday morning. Victoria asked the nurse about a chair in Marie's room. The nurse said Marie had to get out of bed. Marie passed out when they tried to get her out of bed. I blame them for the blood clot she got. Marie was walking around ten days after surgery. I was waiting for a call from the hospital. I didn't have a phone, so the store lady called me. The hospital called to say Marie was discharged. I prepared to pick up Marie with her clothes ready. Marie wished for a cup of coffee each morning. I offered Marie the first cup every morning. I went to the hospital with Marie's clothes. The hospital asked for ten dollars more for her board. The nurse told me to sit down at the hospital. I prayed for another woman in the hospital. A nurse aide mentioned a cold sweat. The nurse asked about fainting spells. I realized they were rushing to Marie's room. Marie was sweating and fainted during discharge. I accused them of killing my daughter. Dr. Schwartz's assistant didn't know what happened. I was hysterical and blamed the hospital. Marie passed away while I was in the room. The hospital misunderstood Marie's condition. Rita was confused because I was delayed. Rita and my son-in-law found me at the hospital. I refused medical help and was in shock. I informed Rita about Marie's death. Rita was in physical shock and pain. Doctors later said Marie died from a blood clot. I threatened the hospital against touching Marie. I was screaming and devastated when taken home. Neighbors heard the commotion when I arrived. My husband had a heart attack from the news. My son Michael also had a heart attack. My sisters were waiting for Marie's return. The neighborhood was shocked by Marie's death."
summary_gpt4o_49_1.json,1886,0.4872,"My daughter died twenty-eight years ago. She died at Methodist Hospital. The operation was for appendicitis. It was late Saturday when they operated. Sunday, Victoria visited her at the hospital. My daughter was still under ether. The nurse insisted on getting her out of bed. I blame them for the blood clot she got. She was supposed to come home after ten days. A woman called me to pick Marie up. I didn't have a phone at home. I asked Rita to finish cooking when I left. I prepared coffee and cake for Marie. I took her clothes and coat to the hospital. Marie saw me arriving from her window. They told me it would cost ten dollars more. The nurse told me to sit and wait. I prayed for another patient. I started feeling cold and shivering. The nurse asked if Marie fainted before. I demanded to know what happened to Marie. The doctor couldn't explain what went wrong. I screamed and accused them of killing her. Marie passed away just as I turned away. My husband and others were waiting at home. My husband waited for Marie on the step. They kept calling from the hospital. Rita came to see what happened. I was hysterical and uncooperative. Hospital staff tried to help me. Rita fainted when she heard the news. Rita suffered pain for years after. Marie mentioned a pain in her leg. They eventually said it was a blood clot. I refused any post-mortem procedures. Neighbors heard my screams when I returned. I told my husband that we lost Marie. My husband had a heart attack from the shock. My son also had a heart attack that night. Family was waiting for Marie's return. My sister brought an orange for Marie. I sent my son to inform his aunts about Marie. My son, James, delivered the sad news. The news shocked the entire family. The neighborhood remembered Marie fondly. Annie at the store often mentioned Marie. Marie was a quiet and pleasant girl. That's how it happened."
summary_gpt4o_42_2.json,1906,0.4973,"My daughter died 28 years ago. She died at Methodist Hospital. She had an operation for appendicitis. The operation was late Saturday afternoon. Victoria went to the hospital Sunday morning. Victoria saw a chair by my daughter's bed. The nurse wanted to get my daughter out of bed. Victoria said my daughter was too sick to be moved. The nurse insisted it was the doctor's orders. They moved her, and she passed out. I believe the move caused her blood clot. I was waiting for a call from the hospital. A neighbor informed me Marie was discharged. I prepared coffee and clothes for Marie. I went to pick Marie up from the hospital. She was saying goodbye from the window. I was charged extra for her hospital stay. The nurse asked me to sit down at the hospital. I was praying for another patient during the wait. I got chills, and the nurse was worried. They called me into the room with my daughter. My daughter was sweating profusely on the bed. I accused the hospital of killing my daughter. The doctor and nurse could not explain what happened. In hysteria, I screamed at the medical staff. My daughter passed away in the hospital. She was meant to return home that day. The hospital kept calling, confused. My family thought I had fallen ill from shock. Rita and my son-in-law came to the hospital. I refused medical attention in my grief. Rita was devastated upon hearing the news. Rita dropped to the hospital floor in shock. Marie's death caused Rita long-term leg pain. Marie's friend mentioned leg pain before collapse. I was furious and wanted answers about her death. I was taken home, but I was distraught. Everyone in the neighborhood heard my screams. My husband, Mike, had a heart attack from the news. My son Michael also had a heart attack that night. Family was waiting for Marie's return home. I informed family about Marie's death through James. Marie's death was a shock to everyone."
summary_gpt4o_39_3.json,1909,0.502,"My daughter died twenty-eight years ago. She died at Methodist Hospital after appendicitis surgery. Victoria visited the hospital the morning after surgery. The nurse tried to get her out of bed while she was under ether. She passed out when taken out of bed. I blame the hospital for the blood clot she developed. Marie was set to come home ten days later. I didn't have a phone, so the store lady called with the hospital's message. I prepared Marie's clothes and made coffee for her return. Marie saw me from the hospital window. The hospital informed me of an additional board charge. I was told to bring Marie's girdle. I arrived at the hospital and was told to sit and wait. I prayed for another lady undergoing surgery. I began feeling chills and sweating while waiting. The nurse inquired about Marie's history of fainting spells. I realized they suspected something was wrong with Marie. A nurse informed me of Marie's condition. Marie was sweating profusely on the bed. I accused them of killing my daughter. The doctor could not explain what happened to Marie. My husband was waiting at home for Marie. The hospital kept calling to ask when I would pick Marie up. My daughter Rita suspected I became sick with worry. Rita and my son-in-law came to the hospital. I refused a shot from the doctor. I was hysterical with grief. Marie was only eighteen and preparing to leave the hospital. Marie complained of pain and collapsed while saying goodbye. They determined a blood clot caused Marie's death. I refused to let anyone touch Marie postmortem. I was taken home, screaming in the car. My husband suffered a heart attack upon hearing the news. My son Michael also collapsed. My sisters had been waiting for Marie's return. James, my son, informed my sisters of Marie's death. The neighborhood was shocked by Marie's death. Annie at the store often remembers Marie. Marie was a quiet, pleasant girl."
summary_gpt4o_50_2.json,1910,0.5228,"I lost my daughter twenty-eight years ago. She died at Methodist Hospital. She had an operation for appendicitis. They operated late Saturday afternoon. Sunday morning, Victoria visited her. Victoria saw a chair near her bed. The nurse said the chair was for getting her out of bed. Victoria argued she was too sick. They tried to get her out of bed anyway. She passed out and returned to bed. I blame them for the blood clot. I expected a call from the hospital. I didn't have a phone back then. A lady at the store informed me of the call. I prepared Marie's clothes for her discharge. I told Rita to finish cooking. I told Rita to make coffee for Marie. I left to pick Marie up from the hospital. Marie saw me from the window. Marie was saying goodbye to the girls. They asked me to bring Marie's girdle. I sat down while praying for another patient. The nurse asked if Marie ever fainted. I was told Marie might be in trouble. I was brought into Marie's room. Marie had beads of sweat pouring down. I yelled that they killed my daughter. The lady doctor couldn't explain what happened. Marie passed away shortly after. The hospital was unaware of her condition. Rita and my son-in-law came to see us. I refused medical help in my hysteria. Rita fainted upon hearing Marie died. Rita now suffers leg pains since. Marie had a pain in her leg before collapse. They diagnosed a blood clot later. I refused to let them touch Marie's body. My husband was shocked when I got home. He had a heart attack from the news. My son Michael collapsed as well. My sisters were waiting to hear about Marie. My younger sister had brought a large orange. I sent my son James to inform my sisters. My son was crying when he told them. The neighborhood was shocked by Marie's death. Annie at the store often remembers Marie. Marie was quiet and pleasant. I continue to remember her fondly. The tragedy impacted my whole family."
summary_gpt4o_35_3.json,1910,0.5101,"My daughter died twenty-eight years ago this month. She died at Methodist Hospital after surgery for appendicitis. Victoria, my oldest daughter, went to visit her after the surgery. The nurse wanted to get her out of bed despite her being under ether. I blame the hospital for her blood clot from getting out of bed. I was waiting for the call to bring my daughter home after ten days. A neighbor called me to pick up Marie as she was discharged. I instructed Rita to finish cooking and put on a pot of coffee. Marie saw me from the window as I was arriving at the hospital. They told me on the phone it would cost more for her board. At the hospital, the nurse asked me to sit and wait. I was praying for another woman in the hospital undergoing surgery. I got chills, feeling something was wrong. The nurse asked if my daughter had ever fainted. I panicked when they mentioned my daughter's condition. I entered the room to find my daughter sweating heavily. I accused the hospital staff of killing my daughter. The doctor said they didn't know what happened. I screamed when I realized my daughter was dying. My daughter passed away while getting ready to go home. My husband was waiting for her return at home. Hospital staff kept calling to ask when I would pick her up. Rita became concerned and came looking for us. Rita fainted from the shock of losing her sister. Marie died from a blood clot according to her companion. I threatened not to allow them to examine her. My husband suffered a heart attack from the news. My son Michael also had a heart attack that night. My family was waiting at home with anticipation. I informed my family members of Marie's death. My son James delivered the tragic news to my sisters. Everyone in the neighborhood was shocked by her death. My daughter Marie was a quiet, pleasant girl. The community remembers her fondly. I continue to grieve over my daughter's loss."
summary_gpt4o_47_3.json,1929,0.5087,"My daughter died. It happened nearly twenty-eight years ago. She died at Methodist Hospital. She had surgery for appendicitis. The surgery was late on a Saturday afternoon. Victoria, my oldest daughter, visited on Sunday. Marie was still under the effects of ether. The nurse wanted to get Marie out of bed. Victoria questioned Marie's condition. The nurse mentioned doctor's orders. They attempted to get Marie out of bed. Marie passed out and was put back to bed. I blame the hospital for Marie's blood clot. Marie was supposed to come home after ten days. I received the hospital's call at the store. The store lady informed me of Marie's discharge. I prepared to bring Marie home. I asked Rita to finish cooking. I wanted to make coffee for Marie. Marie loved the first cup of coffee. I went to pick up Marie at the hospital. I had Marie's clothes ready. Marie saw me from the windows. The hospital charged ten dollars more for Marie's board. I was told to bring Marie's girdle. The nurse asked me to sit down. I prayed for another patient at the hospital. I started getting chills in the waiting room. The nurse mentioned Marie had a fainting spell. I was taken to see Marie by the nurse. Marie was sweating heavily on the bed. I accused the hospital of killing Marie. The assistant doctor communicated with me. The nurses tried calming me down. I went hysterical with grief. Marie was a beautiful eighteen-year-old. My husband was waiting at home for Marie. The hospital kept calling to inquire about my arrival. Rita and my son-in-law arrived at the hospital. Rita fainted upon hearing the news. Rita suffers from leg pain since that day. Marie collapsed after saying goodbye at the hospital. Doctors later said it was a blood clot. I refused to let the hospital touch Marie postmortem. I screamed and cried while returning home. I informed my family of Marie's death. My husband and son both had heart attacks that night."
summary_gpt4o_58_2.json,1951,0.5119,"I lost my daughter. It happened twenty-eight years ago. Her death date is the thirtieth of this month. She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon. Sunday, Victoria visited her at the hospital. Victoria saw a chair by her bed. Nurse said they needed to get her out of bed. Victoria objected as she was still under ether. The doctor ordered her out of bed. She passed out and was put back to bed. I blame them for her blood clot. The hospital called me to pick her up. I didn't have a phone. The store lady called me. I was excited to bring Marie home. I prepared her clothes and coffee. It was chilly, so I took a coat. Marie saw me arriving from the window. She was saying goodbye to her friends. Hospital told me board cost ten dollars more. They asked me to bring her girdle. The nurse made me sit down. I prayed for another patient. I got the chills while waiting. The nurse told me Marie had a fainting spell. I rushed to her room. Marie was sweating heavily. I accused them of killing her. Doctors and nurses tried to help. I went hysterical over her state. Marie was only eighteen. She died as I turned my back. Hospital kept calling my home. They didn't know she died. My husband was waiting for Marie. Rita and son-in-law came looking for me. I was distraught in the hospital hallway. Rita fainted upon hearing the news. Rita suffers from leg pain since Marie's death. Marie complained of leg pain and lost vision. They said it was a blood clot. I refused to let them touch her body. I screamed all the way home. Neighbors heard me and came out. I informed my husband about Marie. He suffered a heart attack. My son Michael also had a heart attack. Two sisters waited for Marie's return. They brought an orange for her. I sent my son James to inform family. Neighborhood was shocked by the death. Annie often reminds me of Marie. Marie was quiet but very good. That's how it happened."
summary_gpt4o_52_1.json,1952,0.509,"My daughter died. It’ll be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. They operated late Saturday afternoon. Victoria went to see her Sunday morning. She was still under ether. A chair was there to get her out of bed. Victoria questioned the nurse about the chair. The nurse said it was doctor's orders. Victoria protested that she was too sick. They tried to get her out of bed. She passed out and they put her back. I blamed them for the blood clot. I was waiting for a call from the hospital. A store called me to pick her up. I prepared clothes and coffee for her. I asked Rita to finish cooking and make coffee. I went to pick Marie up. Marie saw me from the window. Marie was saying goodbye to friends. They charged ten dollars more for her board. They asked for her girdle to be brought. A nurse asked me to sit and wait. I prayed for another patient. I felt cold and started sweating. The nurse asked if Marie had fainting spells. I realized they were running for my daughter. I saw Marie sweating heavily on the bed. I accused them of killing my daughter. The doctor said they didn’t know what happened. The nurse asked me to talk to her. I was hysterical, pulling my hair. Marie was only eighteen years old. Marie passed away as I turned my back. My husband was waiting for her at home. The hospital kept trying to reach us. Rita was confused about my delay. She thought I might be upset about Marie. Rita and her husband came to the hospital. I was hysterical at the hospital. A doctor tried to give me a shot. I refused medical help from the staff. Rita collapsed when she heard the news. Rita suffers from pain since Marie’s death. Marie complained of pain before collapsing. They later said it was a blood clot. I threatened the hospital staff. I refused an autopsy on Marie. My husband had a heart attack. My son Michael had a heart attack too. Family waited for Marie’s return."
summary_gpt4o_50_3.json,1957,0.5103,"My daughter died. It will be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. They operated late Saturday afternoon. Sunday morning, Victoria went to the hospital. My daughter was still under ether. The nurse said they had to get her out of bed. Victoria questioned the nurse's decision. They attempted to get her out of bed. She passed out and was put back in bed. I blame them for the blood clot. I was waiting for the call to bring her home. Mrs. Costa from the store called me. I prepared everything for Marie's return. I instructed Rita to finish cooking. I offered the first cup of coffee to her memory. Rita agreed to finish up while I went to the hospital. It was chilly when I left with her things. Marie saw me approaching from the windows. She was saying goodbye to her friends. They informed me about an extra charge. They required her to wear a girdle home. I reached the hospital expecting to take her home. The nurse told me to sit and wait. I prayed for another patient there. A nurse's aide mentioned a cold sweat. My daughter had a fainting spell. I was taken to see my daughter. She was covered with sweat on the bed. I accused them of harming her. The doctor claimed they didn't know what happened. I was hysterical with grief and anger. Rita and my son-in-law arrived shortly after. I told them Marie had died. Rita collapsed upon hearing the news. She developed long-term pain afterward. Marie had complained of leg pain and blindness. They concluded a blood clot caused her collapse. I refused to let them touch Marie postmortem. I was taken home, screaming in distress. My husband was on the step when I returned. I informed him that Marie died. My husband suffered a heart attack. My son Michael also collapsed. My sisters were waiting for news of Marie. Jamie told my sisters about Marie's death. The neighborhood was deeply affected by her loss. People remembered Marie fondly."
summary_gpt4o_37_1.json,1979,0.5232,"My daughter died twenty-eight years ago this month. She died at Methodist Hospital after an operation for appendicitis. Victoria visited her on Sunday morning and found her still under ether. The nurse insisted on getting her out of bed despite her condition. I blame the hospital for causing a blood clot by moving her. After ten days, I received a call to pick her up from the hospital. I prepared coffee and cake for her return. I went to the hospital with her clothes ready. I arrived at the hospital and was told to sit and wait. While waiting, I prayed for another patient who was in bad shape. The nurse asked if my daughter ever fainted. I rushed into the room and saw my daughter in distress. I accused the hospital staff of killing my daughter. My daughter passed away while I was in the room. She was ready to come home, and my husband was waiting. I was hysterical and refused medical help. Rita and my son-in-law came to the hospital. I told Rita that Marie died, and she collapsed from the shock. Rita suffers from pain in her leg due to this event. Marie’s friend said she complained of leg pain before collapsing. The hospital determined a blood clot caused her death. I forbade anyone from touching Marie's body. I was screaming on the way home from the hospital. My husband was shocked and had a heart attack. My son, Michael, also had a heart attack that night. My sisters were waiting at home for Marie's return. Everyone was shocked when they learned about Marie's death. My brother-in-law, the undertaker, was informed. My sisters were devastated by the news relayed by my son. Marie’s death was a shock to the entire neighborhood. Annie from the store often remembers Marie fondly. Marie was a quiet and pleasant girl. Marie passed away at a young age of eighteen. Her death impacted me and my family significantly. The incident left us with recurring pain and sorrow. I continue to cherish memories of my daughter. Marie was beloved by those who knew her."
summary_gpt4o_49_3.json,2000,0.5342,"My daughter died. It happened twenty-eight years ago this month. She died on the thirtieth of the month. She passed away at Methodist Hospital. She had surgery for appendicitis. They operated late on a Saturday afternoon. My daughter remained under ether by Sunday morning. The hospital staff planned to get her out of bed. I blame them for causing a blood clot. They moved her while she was still under ether. She went home about ten days after the operation. I waited for the hospital's call. I didn't have a phone. The store lady with a phone called me. She informed me Marie was discharged. I had everything ready for Marie's return. Marie saw me from the hospital window. The hospital required extra payment and her girdle. When I arrived, the nurse asked me to sit. I prayed for another woman in the hospital. The nurse told me Marie was in a cold sweat. I was brought to Marie's room. Marie was sweating profusely. I accused the hospital of harming Marie. A doctor and nurse attended to Marie. I was hysterical and blamed them. Marie was just eighteen years old. Marie died as I turned my back. The hospital continued trying to call our family. Rita wondered why I took long at the hospital. Rita came to the hospital with my son-in-law. I refused a calming shot from the doctor. I was hysterical, rejecting help. Rita fainted upon hearing about Marie. Rita suffered from leg pain since then. Marie mentioned leg pain just before collapsing. Doctors later said it was a blood clot. I prevented them from touching Marie after her death. I was taken home in a state of shock. My husband had a heart attack upon hearing the news. My son Michael collapsed that night. Neighbors heard my screams when I returned. My sisters awaited my call about Marie’s return. I sent my son to inform my sisters about the death. Jamie informed them, and they were shocked. The neighborhood was affected by Marie's death. Marie was quiet and pleasant. A store lady often reminds me of Marie. Marie was a good girl."
summary_gpt4o_39_1.json,2016,0.5147,"My daughter died twenty-eight years ago this month. She died at Methodist Hospital after an appendicitis operation. My oldest daughter, Victoria, visited her post-operation. Victoria questioned the nurse about moving my daughter. The nurse followed the doctor's orders to get her out of bed. My daughter passed out when they tried to move her. I blame the hospital for the blood clot from that incident. I was waiting for a call from the hospital to bring her home. The store lady with a phone informed me of Marie's discharge. I prepared her clothes and instructed Rita on home tasks. I went to pick Marie up from the hospital. Marie saw me from the window as I arrived. I was told to pay ten dollars more for her board. At the hospital, they asked me to sit and wait. I prayed for another woman having surgery at the hospital. I noticed the nurse's aide retrieving blankets. The nurse mentioned Marie had a fainting spell. I was shocked and feared they were referring to my daughter. Marie was in bed, sweating excessively when I saw her. I accused them of harming my daughter. A lady doctor tried to calm me down. They didn't know what happened to Marie. I was asked to talk to my daughter as she was dying. I became hysterical and disheveled in distress. Marie passed away while I was at the hospital. Her father was waiting for her return at home. They called the store repeatedly, confused about my delay. Rita and my son-in-law came to the hospital. I had become hysterical beyond consolation. I informed Rita that Marie had died. Rita fainted upon hearing the news. Her fainting caused leg issues she suffers from since. The blood clot was later confirmed as Marie's cause of death. I fiercely opposed any interference with Marie's body afterward. I returned home in utter distress. Neighbors noticed and reacted to my distress upon return. My husband and son both had heart attacks from the news. Family expected Marie's return and were devastated by the news. My boy informed his aunts about Marie's death."
summary_gpt4o_47_1.json,2022,0.5331,"My daughter died twenty-eight years ago this month. She died on the thirtieth of this month. She died in Methodist Hospital. She had an operation for appendicitis. They operated late Saturday afternoon. Sunday morning Victoria went to see her. She was still under ether. The nurse wanted to get her out of bed. Victoria questioned the nurse about the chair. The nurse said it was doctor's orders to get her out of bed. They took her out of bed and she passed out. I blame them for the blood clot. I was waiting for a call from the hospital. The store lady called me to pick Marie up. I had everything ready for Marie’s return. I told Rita to finish cooking. I went to get Marie from the hospital. Marie saw me coming from the window. I was informed it would be ten dollars more for her board. I brought her clothes and girdle. The nurse told me to sit down at the hospital. I was praying for another lady with a gall bladder surgery. I started feeling chills and got worried. The nurse asked if Marie had fainting spells. I realized something was wrong with Marie. I was brought to Marie, who was sweating heavily. I accused the doctors of killing my daughter. The lady doctor said they didn’t know what happened. Marie passed away when I turned my back. I was hysterical and pulled my hair out. I told the doctor and nurse to stay away. Rita came to the hospital concerned about me. I told Rita that Marie died. Rita collapsed when I told her. Rita suffers from leg pain since then. Marie complained of leg pain before collapsing. They said it was a blood clot. I refused to let them touch Marie’s body. I was taken home while screaming in the car. My husband was waiting for Marie and was shocked. I told my husband about Marie’s death. My husband had a heart attack after hearing the news. My son Michael also had a heart attack that night. My sisters were waiting for Marie’s return. My son James informed my sisters of Marie’s death. The neighborhood was shocked by Marie’s death. Marie was a quiet and pleasant girl."
summary_gpt4o_60_3.json,2034,0.5344,I lost my daughter. It happened twenty-eight years ago. She died on the thirtieth of April. She was at Methodist Hospital. She had surgery for appendicitis. The surgery was on a late Saturday afternoon. Victoria visited her the next Sunday morning. Victoria found her still under ether. The nurse wanted to get her out of bed. She passed out when they moved her. They put her back in bed. I believe that caused a blood clot. I expected her to come home after ten days. I waited for the call from the hospital. A lady from the store called me. The hospital discharged Marie. I prepared everything for her return. Rita helped with cooking. I asked for coffee and cake for Marie. I went to fetch Marie alone. I carried a coat and her dress. Marie saw me from the window. Staff mentioned extra charges. They asked me to bring a girdle. A nurse told me to sit down and wait. I prayed for another patient. The aide expressed concern for Marie. The nurse asked if Marie fainted before. I was alarmed and entered her room. Marie was sweating heavily. I accused them of harming her. Doctors tried to calm me down. Marie died while I was there. My husband waited at home for her. Hospital staff repeatedly called us. Rita realized the situation was unusual. Rita and my son-in-law came to the hospital. I was in a terrible state there. People tried to console me. I announced Marie's death to my family. Rita collapsed from the news. She eventually suffered from pain. Marie had mentioned leg pain. Doctors later confirmed a blood clot. I refused any further interventions on Marie. I was driven home in hysterics. Neighbors noticed my distress. I told my husband the news. He had a heart attack from the shock. My son Michael had a heart attack too. Family awaited Marie's return. They brought special treats for her. I informed everyone about her death. I sent James to tell my sisters. He broke the news to Aunt Jenny and Aunt Millie. The entire neighborhood was shocked. Annie often reminds me of Marie. Marie was a quiet and pleasant girl.
summary_gpt4o_44_2.json,2039,0.5228,"My daughter died twenty-eight years ago this month. She died at Methodist Hospital after an appendicitis operation. They operated on her late Saturday afternoon. Victoria, my oldest daughter, visited her on Sunday morning. Marie was still under ether when Victoria visited. A nurse insisted on getting Marie out of bed. Marie passed out when they tried to get her up. I blame them for the blood clot that formed. They told me to pick up Marie after ten days. I prepared clothes and coffee for Marie’s return. I asked Rita to finish cooking and make coffee. I went to the hospital to bring Marie home. The hospital called saying there was an issue. I prayed for another patient as I waited. A nurse asked if Marie ever fainted before. I was brought to Marie, who was sweating. Marie died before I could talk to her. I accused the doctors and nurses of killing her. The doctor said they didn’t know what happened. Marie was only eighteen when she died. My husband was waiting for Marie at home. The hospital called the store, confused about Marie. Rita and her husband came to the hospital. I became hysterical and refused medical aid. Rita collapsed in shock and suffered thereafter. Rita thought it felt like phlebitis pain. Marie complained of leg pain and vision loss. Marie collapsed and later it was deemed a clot. I didn’t want them to touch Marie’s body. I became hysterical and screamed on my way home. Neighbors emerged due to my loud screams. My husband learned of Marie’s death from me. He suffered a heart attack upon hearing the news. My son Michael also had a heart attack. Family had been waiting for Marie’s return call. My sisters waited with an orange for Marie. I made calls to inform family of the tragedy. I sent James to tell my sisters the news. James cried when he told them Marie died. The neighborhood was shocked by the news. The store clerk remembers seeing Marie often. Marie was quiet, pleasant, and well-loved. Annie at the store frequently remembers Marie. The narrative concludes with a reflection on Marie."
summary_gpt4o_41_1.json,2049,0.5095,"My daughter died twenty-eight years ago. She died on the thirtieth of this month at Methodist Hospital. She had an operation for appendicitis. They used a lot of ether back then. My daughter was still under ether after the operation. Victoria, my oldest daughter, questioned why Marie was being got out of bed. The nurse followed the doctor's orders and got her out of bed. I blame the hospital for the blood clot she got. I was waiting for a call from the hospital to pick Marie up. A lady called me to pick Marie up as she was discharged. I prepared everything for Marie's return home. I asked Rita to finish cooking and make coffee for Marie. I went to pick Marie up from the hospital. Marie was with the girls, saying goodbye. The hospital told me it would be ten dollars more for her board. A nurse asked me to sit and wait for Marie. I prayed for another lady in the hospital recovering from surgery. A nurse's aide talked about a patient's cold sweat. The nurse asked if Marie ever had fainting spells. They took me to the room where Marie was in bed. Marie's sweat was pouring heavily. I yelled and accused them of killing my daughter. A lady doctor was present during this time. Marie was getting ready to go home and then passed away. The hospital kept calling, unaware of what happened. Marie had mentioned a pain in the leg and couldn't see before collapsing. The hospital said Marie died of a blood clot. I threatened the hospital not to touch Marie. I was taken home while screaming in the car. Neighbors came out hearing my screams. My husband was shocked and had a heart attack. My son Michael also had a heart attack. My sisters were waiting for Marie's return. I informed everyone about Marie's death. My brother-in-law was an undertaker and helped. My son James informed my sisters about Marie's death. The whole neighborhood was shocked by Marie's death. Annie at the store often reminds me of Marie. Marie was a quiet, pleasant girl. Marie stood on steps and was good-hearted. That’s how the tragic incident with Marie happened."
summary_gpt4o_56_1.json,2053,0.5011,My daughter died. It has been twenty-eight years since her death. She died at Methodist Hospital. She had an operation for appendicitis. The operation was on a late Saturday afternoon. Victoria visited her on Sunday morning. She was still under ether. A nurse planned to get her out of bed. They followed doctor's orders. Marie passed out when they tried to move her. I blame them for the blood clot. I was waiting for a call from the hospital. A lady from the store called me to pick Marie. I prepared coffee and cake for her return. Marie was operated on the twentieth of April. It was chilly when I went to pick her up. I brought her clothes and coat. Marie was saying goodbye when I arrived. They charged ten extra dollars for her board. I was instructed to bring her girdle. A nurse asked me to sit down. I was praying for another woman in the hospital. I started getting chills. A nurse asked about fainting spells in my daughter. I was invited into my daughter's room. Marie was sweating heavily on the bed. I accused them of killing my daughter. Dr. Schwartz performed the operation. Dr. Montique was the assistant doctor. I was instructed to talk to Marie. Marie was only eighteen years old. She was ready to come home. My husband was waiting for us. The hospital was trying to reach us. Rita and my son-in-law arrived at the hospital. I was hysterical in the hallway. I refused a shot from a doctor. I rebuffed the nurses I knew. I was banging my head against the wall. Rita found me hysterical and learned Marie died. Rita collapsed on a marble floor. Rita has pain in her leg resembling phlebitis. Marie had a pain in her leg before collapsing. They said it was a blood clot. I threatened the hospital not to touch Marie. I was driven home while screaming. Neighbors came out hearing my screams. I told my husband Marie died. My husband then had a heart attack. My son Michael also had a heart attack. My sisters were waiting for news. I sent James to inform my sisters. My sisters were shocked by the news. The neighborhood remembers Marie.
